City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Dmg.1,Dmg.2,Dmg.Avg,Distance
Philadelphia,13,NA,12,40.143048,-75.738781,0,NA,NA,NA,NA,NA,53.21724401
Philadelphia,13,NA,13,40.143048,-75.738781,0,NA,NA,NA,NA,NA,53.21724401
Philadelphia,13,NA,14,40.143048,-75.738781,1,NA,NA,NA,NA,NA,53.21724401
Philadelphia,13,NA,15,40.143048,-75.738781,1,NA,NA,NA,NA,NA,53.21724401
Philadelphia,14,NA,1,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,2,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,3,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,4,40.143642,-75.705376,1,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,5,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,6,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,7,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,8,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,9,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,10,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,11,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,12,40.143642,-75.705376,1,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,13,40.143642,-75.705376,0,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,14,40.143642,-75.705376,1,NA,NA,NA,NA,NA,50.64881199
Philadelphia,14,NA,15,40.143642,-75.705376,1,NA,NA,NA,NA,NA,50.64881199
Philadelphia,15,NA,1,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,2,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,3,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,4,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,5,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,6,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,7,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,8,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,9,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,10,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,11,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,12,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,13,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,14,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,15,NA,15,40.13075,-75.691885,0,NA,NA,NA,NA,NA,49.01581113
Philadelphia,16,NA,1,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,2,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,3,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,4,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,5,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,6,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,7,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,8,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,9,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,10,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,11,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,12,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,13,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,14,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,16,NA,15,40.125979,-75.671953,0,NA,NA,NA,NA,NA,47.25119701
Philadelphia,17,NA,1,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,2,40.114243,-75.654742,1,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,3,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,4,40.114243,-75.654742,1,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,5,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,6,40.114243,-75.654742,1,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,7,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,8,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,9,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,10,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,11,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,12,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,13,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,14,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,17,NA,15,40.114243,-75.654742,0,NA,NA,NA,NA,NA,45.38822556
Philadelphia,18,NA,1,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,2,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,3,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,4,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,5,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,6,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,7,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,8,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,9,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,10,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,11,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,12,40.094327,-75.638174,1,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,13,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,14,40.094327,-75.638174,0,NA,NA,NA,NA,NA,43.24657853
Philadelphia,18,NA,15,40.094327,-75.638174,1,NA,NA,NA,NA,NA,43.24657853
Philadelphia,19,NA,1,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,2,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,3,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,4,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,5,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,6,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,7,40.087573,-75.628752,1,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,8,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,9,40.087573,-75.628752,1,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,10,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,11,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,12,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,13,40.087573,-75.628752,1,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,14,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,19,NA,15,40.087573,-75.628752,0,NA,NA,NA,NA,NA,42.22955362
Philadelphia,2,NA,1,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,2,39.941554,-75.162129,1,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,3,39.941554,-75.162129,1,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,4,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,5,39.941554,-75.162129,1,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,6,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,7,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,8,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,9,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,10,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,11,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,12,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,2,NA,13,39.941554,-75.162129,0,NA,NA,NA,NA,NA,1.254501252
Philadelphia,20,NA,1,40.082367,-75.605694,1,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,2,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,3,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,4,40.082367,-75.605694,1,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,5,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,6,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,7,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,8,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,9,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,20,NA,10,40.082367,-75.605694,0,NA,NA,NA,NA,NA,40.19015707
Philadelphia,21,NA,1,40.082673,-75.590158,1,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,2,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,3,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,4,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,5,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,6,40.082673,-75.590158,1,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,7,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,8,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,9,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,10,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,11,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,12,40.082673,-75.590158,1,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,13,40.082673,-75.590158,1,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,14,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,21,NA,15,40.082673,-75.590158,0,NA,NA,NA,NA,NA,38.97081095
Philadelphia,22,NA,1,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,2,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,3,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,4,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,5,40.073963,-75.578707,1,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,6,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,7,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,8,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,9,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,10,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,11,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,12,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,13,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,14,40.073963,-75.578707,1,NA,NA,NA,NA,NA,37.71176892
Philadelphia,22,NA,15,40.073963,-75.578707,0,NA,NA,NA,NA,NA,37.71176892
Philadelphia,23,NA,1,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,2,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,3,40.074997,-75.536514,1,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,4,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,5,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,6,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,7,40.074997,-75.536514,1,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,8,40.074997,-75.536514,1,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,9,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,10,40.074997,-75.536514,1,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,11,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,12,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,13,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,23,NA,14,40.074997,-75.536514,0,NA,NA,NA,NA,NA,34.42561521
Philadelphia,24,NA,1,40.05556,-75.530382,1,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,2,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,3,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,4,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,5,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,6,40.05556,-75.530382,1,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,7,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,8,40.05556,-75.530382,1,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,9,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,10,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,11,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,12,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,13,40.05556,-75.530382,1,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,14,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,24,NA,15,40.05556,-75.530382,0,NA,NA,NA,NA,NA,33.1433158
Philadelphia,25,NA,1,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,2,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,3,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,4,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,5,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,6,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,7,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,8,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,9,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,10,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,11,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,12,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,13,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,14,40.040774,-75.505626,0,NA,NA,NA,NA,NA,30.61035749
Philadelphia,25,NA,15,40.040774,-75.505626,1,NA,NA,NA,NA,NA,30.61035749
Philadelphia,26,NA,1,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,2,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,3,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,4,40.040831,-75.481985,1,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,5,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,6,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,7,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,8,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,9,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,10,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,11,40.040831,-75.481985,1,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,12,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,13,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,14,40.040831,-75.481985,0,NA,NA,NA,NA,NA,28.71205818
Philadelphia,26,NA,15,40.040831,-75.481985,1,NA,NA,NA,NA,NA,28.71205818
Philadelphia,27,NA,1,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,2,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,3,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,4,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,5,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,6,40.030802,-75.465262,1,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,7,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,8,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,9,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,10,40.030802,-75.465262,1,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,11,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,12,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,13,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,14,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,27,NA,15,40.030802,-75.465262,0,NA,NA,NA,NA,NA,26.99978743
Philadelphia,28,NA,1,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,2,40.021151,-75.448349,1,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,3,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,4,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,5,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,6,40.021151,-75.448349,1,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,7,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,8,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,9,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,10,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,11,40.021151,-75.448349,1,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,12,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,13,40.021151,-75.448349,1,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,14,40.021151,-75.448349,0,NA,NA,NA,NA,NA,25.29771725
Philadelphia,28,NA,15,40.021151,-75.448349,1,NA,NA,NA,NA,NA,25.29771725
Philadelphia,29,NA,1,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,2,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,3,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,4,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,5,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,6,40.007312,-75.425707,1,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,7,40.007312,-75.425707,1,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,8,40.007312,-75.425707,1,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,9,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,10,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,11,40.007312,-75.425707,1,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,12,40.007312,-75.425707,1,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,13,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,14,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,29,NA,15,40.007312,-75.425707,0,NA,NA,NA,NA,NA,23.01384289
Philadelphia,3,NA,1,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,2,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,3,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,4,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,5,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,6,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,7,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,8,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,9,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,10,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,11,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,12,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,13,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,14,39.95526,-75.151688,0,NA,NA,NA,NA,NA,1.191364764
Philadelphia,3,NA,15,39.95526,-75.151688,1,NA,NA,NA,NA,NA,1.191364764
Philadelphia,30,NA,1,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,2,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,3,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,4,39.988114,-75.402262,1,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,5,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,6,39.988114,-75.402262,1,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,7,39.988114,-75.402262,1,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,8,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,9,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,10,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,11,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,12,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,13,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,14,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,30,NA,15,39.988114,-75.402262,0,NA,NA,NA,NA,NA,20.5826107
Philadelphia,31,NA,1,39.983607,-75.37832,1,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,2,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,3,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,4,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,5,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,6,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,7,39.983607,-75.37832,0,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,8,39.983607,-75.37832,1,NA,NA,NA,NA,NA,18.48494445
Philadelphia,31,NA,9,39.983607,-75.37832,1,NA,NA,NA,NA,NA,18.48494445
