continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label
ASI,Kunming,1,12,u,Kunming_1_12,NA,NA,28,NA,NA,h,1,28,8.93,16.07,Yes,KUN-25
ASI,Kunming,1,13,u,Kunming_1_13,NA,NA,4.72,NA,NA,a,2,4.72,25,0,No,KUN-26
ASI,Kunming,1,16,u,Kunming_1_16,NA,NA,3.54,NA,NA,b,2,3.54,25,0,No,KUN-27
ASI,Kunming,2,3,u,Kunming_2_3,NA,NA,6.34,NA,NA,d,2,6.34,25,0,No,KUN-28
ASI,Kunming,2,4,u,Kunming_2_4,NA,NA,4.86,NA,NA,e,2,4.86,25,0,No,KUN-29
ASI,Kunming,2,6,u,Kunming_2_6,NA,NA,9.16,NA,NA,f,2,9.16,25,0,No,KUN-30
ASI,Kunming,2,9,u,Kunming_2_9,NA,NA,4.82,NA,NA,h,2,4.82,25,0,No,KUN-31
ASI,Kunming,2,11,u,Kunming_2_11,NA,NA,29.6,NA,NA,a,3,29.6,8.45,16.55,Yes,KUN-32
ASI,Kunming,3,1,u,Kunming_3_1,NA,NA,4.98,NA,NA,e,3,4.98,25,0,No,KUN-33
ASI,Kunming,3,7,u,Kunming_3_7,NA,NA,4.96,NA,NA,a,4,4.96,25,0,No,KUN-34
ASI,Kunming,3,8,u,Kunming_3_8,NA,NA,6.12,NA,NA,b,4,6.12,25,0,No,KUN-35
ASI,Kunming,3,15,u,Kunming_3_15,NA,NA,4.94,NA,NA,e,4,4.94,25,0,No,KUN-36
ASI,Kunming,4,5,u,Kunming_4_5,NA,NA,22.6,NA,NA,h,4,22.6,11.06,13.94,Yes,KUN-37
ASI,Kunming,4,7,u,Kunming_4_7,NA,NA,33,NA,NA,a,5,33,7.58,17.42,Yes,KUN-38
ASI,Kunming,4,8,u,Kunming_4_8,NA,NA,27.8,NA,NA,b,5,27.8,8.99,16.01,Yes,KUN-39
ASI,Kunming,4,10,u,Kunming_4_10,NA,NA,11.2,NA,NA,c,5,11.2,22.32,2.68,No,KUN-40
ASI,Kunming,4,11,u,Kunming_4_11,NA,NA,13.9,NA,NA,d,5,13.9,17.99,7.01,Yes,KUN-41
ASI,Kunming,4,12,u,Kunming_4_12,NA,NA,7.88,NA,NA,e,5,7.88,25,0,No,KUN-42
ASI,Kunming,4,15,u,Kunming_4_15,NA,NA,24.6,NA,NA,g,5,24.6,10.16,14.84,Yes,KUN-43
ASI,Kunming,5,2,u,Kunming_5_2,NA,NA,3.96,NA,NA,h,5,3.96,25,0,No,KUN-44
ASI,Kunming,5,7,u,Kunming_5_7,NA,NA,26.2,NA,NA,b,6,26.2,9.54,15.46,Yes,KUN-45
ASI,Kunming,5,10,u,Kunming_5_10,NA,NA,12.5,NA,NA,d,6,12.5,20,5,No,KUN-46
ASI,Kunming,5,11,u,Kunming_5_11,NA,NA,8.68,NA,NA,e,6,8.68,25,0,No,KUN-47
ASI,Kunming,5,14,u,Kunming_5_14,NA,NA,39.8,NA,NA,g,6,39.8,6.28,18.72,Yes,KUN-48
ASI,Kunming,46,3,r,Kunming_46_3,NA,NA,3.8,NA,NA,b,7,3.8,25,0,No,KUN-49
ASI,Kunming,46,4,r,Kunming_46_4,NA,NA,20.8,NA,NA,c,7,20.8,12.02,12.98,Yes,KUN-50
ASI,Kunming,46,5,r,Kunming_46_5,NA,NA,10.6,NA,NA,d,7,10.6,23.58,1.42,No,KUN-51
ASI,Kunming,46,7,r,Kunming_46_7,NA,NA,45.2,NA,NA,f,7,45.2,5.53,19.47,Yes,KUN-52
ASI,Kunming,46,11,r,Kunming_46_11,NA,NA,4,NA,NA,h,7,4,25,0,No,KUN-53
ASI,Kunming,46,12,r,Kunming_46_12,NA,NA,7.42,NA,NA,a,8,7.42,25,0,No,KUN-54
ASI,Kunming,46,14,r,Kunming_46_14,NA,NA,5.3,NA,NA,b,8,5.3,25,0,No,KUN-55
ASI,Kunming,47,1,r,Kunming_47_1,NA,NA,9.06,NA,NA,c,8,9.06,25,0,No,KUN-56
ASI,Kunming,47,2,r,Kunming_47_2,NA,NA,8.14,NA,NA,d,8,8.14,25,0,No,KUN-57
ASI,Kunming,47,8,r,Kunming_47_8,NA,NA,15.3,NA,NA,g,8,15.3,16.34,8.66,Yes,KUN-58
ASI,Kunming,47,13,r,Kunming_47_13,NA,NA,7.46,NA,NA,b,9,7.46,25,0,No,KUN-59
ASI,Kunming,48,3,r,Kunming_48_3,NA,NA,3.8,NA,NA,e,9,3.8,25,0,No,KUN-60
ASI,Kunming,48,6,r,Kunming_48_6,NA,NA,8.32,NA,NA,f,9,8.32,25,0,No,KUN-61
ASI,Kunming,48,12,r,Kunming_48_12,NA,NA,3.36,NA,NA,b,10,3.36,25,0,No,KUN-62
ASI,Kunming,48,13,r,Kunming_48_13,NA,NA,7.52,NA,NA,c,10,7.52,25,0,No,KUN-63
ASI,Kunming,48,14,r,Kunming_48_14,NA,NA,24.2,NA,NA,d,10,24.2,10.33,14.67,Yes,KUN-64
ASI,Kunming,49,2,r,Kunming_49_2,NA,NA,4.36,NA,NA,f,10,4.36,25,0,No,KUN-65
ASI,Kunming,49,9,r,Kunming_49_9,NA,NA,7.58,NA,NA,c,11,7.58,25,0,No,KUN-66
ASI,Kunming,49,12,r,Kunming_49_12,NA,NA,12.7,NA,NA,e,11,12.7,19.69,5.31,Yes,KUN-67
ASI,Kunming,49,13,r,Kunming_49_13,NA,NA,16.9,NA,NA,f,11,16.9,14.79,10.21,Yes,KUN-68
ASI,Kunming,49,16,r,Kunming_49_16,NA,NA,20.4,NA,NA,g,11,20.4,12.25,12.75,Yes,KUN-69
ASI,Kunming,50,1,r,Kunming_50_1,NA,NA,2.52,NA,NA,h,11,2.52,25,0,No,KUN-70
ASI,Kunming,50,3,r,Kunming_50_3,NA,NA,18.7,NA,NA,a,12,18.7,13.37,11.63,Yes,KUN-71
ASI,Kunming,50,5,r,Kunming_50_5,NA,NA,33.6,NA,NA,b,12,33.6,7.44,17.56,Yes,KUN-72
ASI,Kunming,50,7,r,Kunming_50_7,NA,NA,12.8,NA,NA,d,12,12.8,19.53,5.47,Yes,KUN-73
ASI,Kunming,50,9,r,Kunming_50_9,NA,NA,11.7,NA,NA,f,12,11.7,21.37,3.63,No,KUN-74
ASI,Kunming,50,15,r,Kunming_50_15,NA,NA,2.68,NA,NA,h,12,2.68,25,0,No,KUN-75
EU,Landshut,1,4,r,Landshut_1_4,30,NA,NA,b,1,NA,NA,30,8.33,16.67,Yes,LND-21
EU,Landshut,1,5,r,Landshut_1_5,12.1,NA,NA,c,1,NA,NA,12.1,20.66,4.34,No,LND-22
EU,Landshut,1,7,r,Landshut_1_7,23.6,NA,NA,d,1,NA,NA,23.6,10.59,14.41,Yes,LND-23
EU,Landshut,1,8,r,Landshut_1_8,30,NA,NA,e,1,NA,NA,30,8.33,16.67,Yes,LND-24
EU,Landshut,1,9,r,Landshut_1_9,10.4,NA,NA,f,1,NA,NA,10.4,24.04,0.96,No,LND-25
EU,Landshut,1,11,r,Landshut_1_11,19.2,NA,NA,g,1,NA,NA,19.2,13.02,11.98,Yes,LND-26
EU,Landshut,1,14,r,Landshut_1_14,15.3,NA,NA,h,1,NA,NA,15.3,16.34,8.66,Yes,LND-27
EU,Landshut,1,15,r,Landshut_1_15,29.5,NA,NA,a,2,NA,NA,29.5,8.47,16.53,Yes,LND-28
EU,Landshut,2,2,r,Landshut_2_2,26.75,NA,NA,c,2,NA,NA,26.75,9.35,15.65,Yes,LND-29
EU,Landshut,2,6,r,Landshut_2_6,17.7,NA,NA,d,2,NA,NA,17.7,14.12,10.88,Yes,LND-30
EU,Landshut,2,7,r,Landshut_2_7,27.75,NA,NA,e,2,NA,NA,27.75,9.01,15.99,Yes,LND-31
EU,Landshut,2,12,r,Landshut_2_12,14.4,NA,NA,g,2,NA,NA,14.4,17.36,7.64,Yes,LND-32
EU,Landshut,2,15,r,Landshut_2_15,13.5,NA,NA,h,2,NA,NA,13.5,18.52,6.48,Yes,LND-33
EU,Landshut,2,17,r,Landshut_2_17,19.7,NA,NA,a,3,NA,NA,19.7,12.69,12.31,Yes,LND-34
EU,Landshut,2,19,r,Landshut_2_19,9.1,NA,NA,b,3,a,1,9.1,25,0,No,LND-35
EU,Landshut,3,1,r,Landshut_3_1,10.3,NA,NA,d,3,NA,NA,10.3,24.27,0.73,No,LND-36
EU,Landshut,3,2,r,Landshut_3_2,11.1,NA,NA,e,3,NA,NA,11.1,22.52,2.48,No,LND-37
EU,Landshut,3,3,r,Landshut_3_3,19.2,NA,NA,f,3,NA,NA,19.2,13.02,11.98,Yes,LND-38
EU,Landshut,3,5,r,Landshut_3_5,9.325,NA,NA,g,3,b,1,9.325,25,0,No,LND-39
EU,Landshut,3,6,r,Landshut_3_6,16.8,NA,NA,h,3,NA,NA,16.8,14.88,10.12,Yes,LND-40
EU,Landshut,3,8,r,Landshut_3_8,9.45,NA,NA,a,4,c,1,9.45,25,0,No,LND-41
EU,Landshut,3,11,r,Landshut_3_11,9.15,NA,NA,b,4,d,1,9.15,25,0,No,LND-42
EU,Landshut,3,18,r,Landshut_3_18,14.4,NA,NA,d,4,NA,NA,14.4,17.36,7.64,Yes,LND-43
EU,Landshut,4,5,r,Landshut_4_5,16.7,NA,NA,g,4,NA,NA,16.7,14.97,10.03,Yes,LND-44
EU,Landshut,4,6,r,Landshut_4_6,11.7,NA,NA,h,4,NA,NA,11.7,21.37,3.63,No,LND-45
EU,Landshut,4,7,r,Landshut_4_7,13.6,NA,NA,a,5,NA,NA,13.6,18.38,6.62,Yes,LND-46
EU,Landshut,4,9,r,Landshut_4_9,12.6,NA,NA,b,5,NA,NA,12.6,19.84,5.16,Yes,LND-47
EU,Landshut,4,10,r,Landshut_4_10,7.1,NA,NA,c,5,e,1,7.1,25,0,No,LND-48
EU,Landshut,4,12,r,Landshut_4_12,9.63,NA,NA,e,5,f,1,9.63,25,0,No,LND-49
EU,Landshut,4,13,r,Landshut_4_13,10,NA,NA,f,5,NA,NA,10,25,0,No,LND-50
EU,Landshut,5,1,r,Landshut_5_1,22.1,NA,NA,g,5,NA,NA,22.1,11.31,13.69,Yes,LND-51
EU,Landshut,5,6,r,Landshut_5_6,14.2,NA,NA,h,5,NA,NA,14.2,17.61,7.39,Yes,LND-52
EU,Landshut,5,8,r,Landshut_5_8,28,NA,NA,a,6,NA,NA,28,8.93,16.07,Yes,LND-53
EU,Landshut,5,11,r,Landshut_5_11,27.25,NA,NA,b,6,NA,NA,27.25,9.17,15.83,Yes,LND-54
EU,Landshut,5,13,r,Landshut_5_13,23.8,NA,NA,d,6,NA,NA,23.8,10.5,14.5,Yes,LND-55
EU,Landshut,5,14,r,Landshut_5_14,39,NA,NA,e,6,NA,NA,39,6.41,18.59,Yes,LND-56
EU,Landshut,5,19,r,Landshut_5_19,53.25,NA,NA,g,6,NA,NA,53.25,4.69,20.31,Yes,LND-57
EU,Landshut,5,20,r,Landshut_5_20,34,NA,NA,h,6,NA,NA,34,7.35,17.65,Yes,LND-58
EU,Landshut,47,2,u,Landshut_47_2,16.9,NA,NA,b,7,NA,NA,16.9,14.79,10.21,Yes,LND-59
EU,Landshut,47,7,u,Landshut_47_7,16.3,NA,NA,c,7,NA,NA,16.3,15.34,9.66,Yes,LND-60
EU,Landshut,47,10,u,Landshut_47_10,8.65,NA,NA,d,7,g,1,8.65,25,0,No,LND-61
EU,Landshut,47,16,u,Landshut_47_16,9.325,NA,NA,f,7,h,1,9.325,25,0,No,LND-62
EU,Landshut,47,17,u,Landshut_47_17,9.33,NA,NA,g,7,a,2,9.33,25,0,No,LND-63
EU,Landshut,47,19,u,Landshut_47_19,33.25,NA,NA,h,7,NA,NA,33.25,7.52,17.48,Yes,LND-64
EU,Landshut,47,20,u,Landshut_47_20,26.75,NA,NA,a,8,NA,NA,26.75,9.35,15.65,Yes,LND-65
EU,Landshut,48,3,u,Landshut_48_3,9.45,NA,NA,b,8,b,2,9.45,25,0,No,LND-66
EU,Landshut,48,4,u,Landshut_48_4,8.325,NA,NA,c,8,c,2,8.325,25,0,No,LND-67
EU,Landshut,48,9,u,Landshut_48_9,12.6,NA,NA,f,8,NA,NA,12.6,19.84,5.16,Yes,LND-68
EU,Landshut,48,13,u,Landshut_48_13,14.8,NA,NA,g,8,NA,NA,14.8,16.89,8.11,Yes,LND-69
EU,Landshut,48,15,u,Landshut_48_15,34.7,NA,NA,h,8,NA,NA,34.7,7.2,17.8,Yes,LND-70
EU,Landshut,48,16,u,Landshut_48_16,8.225,NA,NA,a,9,d,2,8.225,25,0,No,LND-71
EU,Landshut,48,19,u,Landshut_48_19,2.575,NA,NA,b,9,e,2,2.575,25,0,No,LND-72
EU,Landshut,49,1,u,Landshut_49_1,7,NA,NA,c,9,f,2,7,25,0,No,LND-73
EU,Landshut,49,2,u,Landshut_49_2,21.4,NA,NA,d,9,NA,NA,21.4,11.68,13.32,Yes,LND-74
EU,Landshut,49,3,u,Landshut_49_3,5.3,NA,NA,e,9,g,2,5.3,25,0,No,LND-75
EU,Landshut,49,5,u,Landshut_49_5,3.6,NA,NA,f,9,h,2,3.6,25,0,No,LND-76
EU,Landshut,49,8,u,Landshut_49_8,21.6,NA,NA,h,9,NA,NA,21.6,11.57,13.43,Yes,LND-77
EU,Landshut,49,10,u,Landshut_49_10,7.825,NA,NA,a,10,a,3,7.825,25,0,No,LND-78
EU,Landshut,49,11,u,Landshut_49_11,34.5,NA,NA,b,10,NA,NA,34.5,7.25,17.75,Yes,LND-79
EU,Landshut,50,2,u,Landshut_50_2,19.8,NA,NA,e,10,NA,NA,19.8,12.63,12.37,Yes,LND-80
EU,Landshut,50,5,u,Landshut_50_5,26.5,NA,NA,f,10,NA,NA,26.5,9.43,15.57,Yes,LND-81
EU,Landshut,50,6,u,Landshut_50_6,39,NA,NA,g,10,NA,NA,39,6.41,18.59,Yes,LND-82
EU,Landshut,50,8,u,Landshut_50_8,28.5,NA,NA,h,10,NA,NA,28.5,8.77,16.23,Yes,LND-83
EU,Landshut,50,9,u,Landshut_50_9,21.9,NA,NA,a,11,NA,NA,21.9,11.42,13.58,Yes,LND-84
EU,Landshut,50,13,u,Landshut_50_13,11.2,NA,NA,b,11,NA,NA,11.2,22.32,2.68,No,LND-85
EU,Landshut,50,16,u,Landshut_50_16,29,NA,NA,d,11,NA,NA,29,8.62,16.38,Yes,LND-86
EU,Landshut,50,19,u,Landshut_50_19,10.5,NA,NA,e,11,NA,NA,10.5,23.81,1.19,No,LND-87
EU,Landshut,51,2,u,Landshut_51_2,4.85,NA,NA,g,11,b,3,4.85,25,0,No,LND-88
EU,Landshut,51,4,u,Landshut_51_4,5.8,NA,NA,h,11,c,3,5.8,25,0,No,LND-89
EU,Landshut,51,6,u,Landshut_51_6,5.625,NA,NA,a,12,d,3,5.625,25,0,No,LND-90
EU,Landshut,51,7,u,Landshut_51_7,7.95,NA,NA,b,12,e,3,7.95,25,0,No,LND-91
EU,Landshut,51,10,u,Landshut_51_10,4.525,NA,NA,d,12,f,3,4.525,25,0,No,LND-92
EU,Landshut,51,13,u,Landshut_51_13,11.5,NA,NA,e,12,NA,NA,11.5,21.74,3.26,No,LND-93
EU,Landshut,51,15,u,Landshut_51_15,5.675,NA,NA,g,12,g,3,5.675,25,0,No,LND-94
EU,Landshut,51,16,u,Landshut_51_16,7.175,NA,NA,h,12,h,3,7.175,25,0,No,LND-95
EU,Linkoping,5,1,u,Linkoping_5_1,7.01,NA,22.6,a,1,a,1,22.6,11.06,13.94,Yes,LNK-21
EU,Linkoping,5,2,u,Linkoping_5_2,1.34,NA,30,b,1,b,1,30,8.33,16.67,Yes,LNK-22
EU,Linkoping,5,3,u,Linkoping_5_3,8.72,NA,58.2,c,1,c,1,58.2,4.3,20.7,Yes,LNK-23
EU,Linkoping,5,4,u,Linkoping_5_4,5.94,NA,53.6,d,1,d,1,53.6,4.66,20.34,Yes,LNK-24
EU,Linkoping,5,5,u,Linkoping_5_5,2.93,NA,15.7,e,1,e,1,15.7,15.92,9.08,Yes,LNK-25
EU,Linkoping,5,8,u,Linkoping_5_8,15,NA,NA,h,1,NA,NA,15,16.67,8.33,Yes,LNK-26
EU,Linkoping,5,9,u,Linkoping_5_9,15.8,NA,NA,a,2,NA,NA,15.8,15.82,9.18,Yes,LNK-27
EU,Linkoping,5,10,u,Linkoping_5_10,4,NA,28.4,b,2,f,1,28.4,8.8,16.2,Yes,LNK-28
EU,Linkoping,8,1,u,Linkoping_8_1,15.5,NA,NA,c,2,NA,NA,15.5,16.13,8.87,Yes,LNK-29
EU,Linkoping,8,2,u,Linkoping_8_2,1.7,NA,8.34,d,2,g,1,8.34,25,0,No,LNK-30
EU,Linkoping,8,4,u,Linkoping_8_4,21.4,NA,NA,f,2,NA,NA,21.4,11.68,13.32,Yes,LNK-31
EU,Linkoping,8,5,u,Linkoping_8_5,4.75,NA,17.9,g,2,a,2,17.9,13.97,11.03,Yes,LNK-32
EU,Linkoping,8,10,u,Linkoping_8_10,9.75,NA,96,c,3,d,2,96,2.6,22.4,Yes,LNK-33
EU,Linkoping,13,1,u,Linkoping_13_1,5.57,NA,19.7,d,3,e,2,19.7,12.69,12.31,Yes,LNK-34
EU,Linkoping,13,2,u,Linkoping_13_2,8.47,NA,85.2,e,3,f,2,85.2,2.93,22.07,Yes,LNK-35
EU,Linkoping,13,4,u,Linkoping_13_4,6.89,NA,28.2,g,3,h,2,28.2,8.87,16.13,Yes,LNK-36
EU,Linkoping,13,5,u,Linkoping_13_5,8.8,NA,129,h,3,a,3,129,1.94,23.06,Yes,LNK-37
EU,Linkoping,13,6,u,Linkoping_13_6,16.7,NA,NA,a,4,NA,NA,16.7,14.97,10.03,Yes,LNK-38
EU,Linkoping,13,8,u,Linkoping_13_8,11,NA,NA,c,4,NA,NA,11,22.73,2.27,No,LNK-39
EU,Linkoping,13,9,u,Linkoping_13_9,8.9,NA,48.4,d,4,c,3,48.4,5.17,19.83,Yes,LNK-40
EU,Linkoping,13,10,u,Linkoping_13_10,26.1,NA,NA,e,4,NA,NA,26.1,9.58,15.42,Yes,LNK-41
EU,Linkoping,15,2,u,Linkoping_15_2,41.9,NA,NA,g,4,NA,NA,41.9,5.97,19.03,Yes,LNK-42
EU,Linkoping,15,3,u,Linkoping_15_3,9.15,NA,165,h,4,d,3,165,1.52,23.48,Yes,LNK-43
EU,Linkoping,15,5,u,Linkoping_15_5,20.3,NA,NA,b,5,NA,NA,20.3,12.32,12.68,Yes,LNK-44
EU,Linkoping,15,6,u,Linkoping_15_6,5.88,NA,191,c,5,e,3,191,1.31,23.69,Yes,LNK-45
EU,Linkoping,15,7,u,Linkoping_15_7,23.8,NA,NA,d,5,NA,NA,23.8,10.5,14.5,Yes,LNK-46
EU,Linkoping,15,9,u,Linkoping_15_9,16.6,NA,NA,e,5,NA,NA,16.6,15.06,9.94,Yes,LNK-47
EU,Linkoping,15,10,u,Linkoping_15_10,6.12,NA,44.8,f,5,f,3,44.8,5.58,19.42,Yes,LNK-48
EU,Linkoping,16,2,u,Linkoping_16_2,17.8,NA,NA,h,5,NA,NA,17.8,14.04,10.96,Yes,LNK-49
EU,Linkoping,16,4,u,Linkoping_16_4,7.5,NA,NA,b,6,NA,NA,7.5,25,0,No,LNK-50
EU,Linkoping,16,5,u,Linkoping_16_5,8.06,NA,42.2,c,6,b,4,42.2,5.92,19.08,Yes,LNK-51
EU,Linkoping,16,6,u,Linkoping_16_6,21.5,NA,NA,d,6,NA,NA,21.5,11.63,13.37,Yes,LNK-52
EU,Linkoping,16,7,u,Linkoping_16_7,4.4,NA,NA,e,6,NA,NA,4.4,25,0,No,LNK-53
EU,Linkoping,16,8,u,Linkoping_16_8,22.2,NA,NA,f,6,NA,NA,22.2,11.26,13.74,Yes,LNK-54
EU,Linkoping,16,9,u,Linkoping_16_9,0,NA,69,g,6,c,4,69,3.62,21.38,Yes,LNK-55
EU,Linkoping,16,10,u,Linkoping_16_10,4.66,NA,NA,h,6,NA,NA,4.66,25,0,No,LNK-56
EU,Linkoping,25,1,r,Linkoping_25_1,8.63,NA,58.2,a,7,d,4,58.2,4.3,20.7,Yes,LNK-57
EU,Linkoping,25,2,r,Linkoping_25_2,56.1,NA,NA,b,7,NA,NA,56.1,4.46,20.54,Yes,LNK-58
EU,Linkoping,25,3,r,Linkoping_25_3,4.39,NA,45.2,c,7,e,4,45.2,5.53,19.47,Yes,LNK-59
EU,Linkoping,25,4,r,Linkoping_25_4,11.4,NA,NA,d,7,NA,NA,11.4,21.93,3.07,No,LNK-60
EU,Linkoping,25,5,r,Linkoping_25_5,11,NA,NA,e,7,NA,NA,11,22.73,2.27,No,LNK-61
EU,Linkoping,25,6,r,Linkoping_25_6,19.4,NA,NA,f,7,NA,NA,19.4,12.89,12.11,Yes,LNK-62
EU,Linkoping,25,8,r,Linkoping_25_8,2.64,NA,36.8,h,7,f,4,36.8,6.79,18.21,Yes,LNK-63
EU,Linkoping,25,11,r,Linkoping_25_11,0,NA,29.2,b,8,g,4,29.2,8.56,16.44,Yes,LNK-64
EU,Linkoping,27,1,r,Linkoping_27_1,3.93,NA,7,c,8,h,4,7,25,0,No,LNK-65
EU,Linkoping,27,2,r,Linkoping_27_2,17.8,NA,NA,d,8,NA,NA,17.8,14.04,10.96,Yes,LNK-66
EU,Linkoping,27,3,r,Linkoping_27_3,9.81,NA,137,e,8,a,5,137,1.82,23.18,Yes,LNK-67
EU,Linkoping,27,5,r,Linkoping_27_5,25.9,NA,NA,f,8,NA,NA,25.9,9.65,15.35,Yes,LNK-68
EU,Linkoping,27,7,r,Linkoping_27_7,1.67,NA,NA,h,8,NA,NA,1.67,25,0,No,LNK-69
EU,Linkoping,27,9,r,Linkoping_27_9,14.5,NA,NA,b,9,NA,NA,14.5,17.24,7.76,Yes,LNK-70
EU,Linkoping,27,10,r,Linkoping_27_10,41,NA,NA,c,9,NA,NA,41,6.1,18.9,Yes,LNK-71
EU,Linkoping,37,1,r,Linkoping_37_1,8.45,NA,NA,d,9,NA,NA,8.45,25,0,No,LNK-72
EU,Linkoping,37,2,r,Linkoping_37_2,3.55,NA,21.2,e,9,d,5,21.2,11.79,13.21,Yes,LNK-73
EU,Linkoping,37,3,r,Linkoping_37_3,13.2,NA,NA,f,9,NA,NA,13.2,18.94,6.06,Yes,LNK-74
EU,Linkoping,37,4,r,Linkoping_37_4,16.3,NA,NA,g,9,NA,NA,16.3,15.34,9.66,Yes,LNK-75
EU,Linkoping,37,5,r,Linkoping_37_5,14.4,NA,NA,h,9,NA,NA,14.4,17.36,7.64,Yes,LNK-76
EU,Linkoping,37,8,r,Linkoping_37_8,2.04,NA,3.28,c,10,e,5,3.28,25,0,No,LNK-77
EU,Linkoping,37,9,r,Linkoping_37_9,8.16,NA,0,d,10,f,5,8.16,25,0,No,LNK-78
EU,Linkoping,37,10,r,Linkoping_37_10,3.01,NA,9,e,10,g,5,9,25,0,No,LNK-79
EU,Linkoping,38,2,r,Linkoping_38_2,12.9,NA,NA,g,10,NA,NA,12.9,19.38,5.62,Yes,LNK-80
EU,Linkoping,38,3,r,Linkoping_38_3,19.7,NA,NA,h,10,NA,NA,19.7,12.69,12.31,Yes,LNK-81
EU,Linkoping,38,4,r,Linkoping_38_4,27.4,NA,NA,a,11,NA,NA,27.4,9.12,15.88,Yes,LNK-82
EU,Linkoping,38,5,r,Linkoping_38_5,23.1,NA,NA,b,11,NA,NA,23.1,10.82,14.18,Yes,LNK-83
EU,Linkoping,38,6,r,Linkoping_38_6,36.1,NA,NA,c,11,NA,NA,36.1,6.93,18.07,Yes,LNK-84
EU,Linkoping,38,7,r,Linkoping_38_7,4.58,NA,NA,d,11,NA,NA,4.58,25,0,No,LNK-85
EU,Linkoping,38,8,r,Linkoping_38_8,39.4,NA,NA,e,11,NA,NA,39.4,6.35,18.65,Yes,LNK-86
EU,Linkoping,38,9,r,Linkoping_38_9,3.1,NA,16.7,f,11,a,6,16.7,14.97,10.03,Yes,LNK-87
EU,Linkoping,40,3,r,Linkoping_40_3,1.63,NA,14.5,a,12,c,6,14.5,17.24,7.76,Yes,LNK-88
EU,Linkoping,40,4,r,Linkoping_40_4,16.4,NA,NA,b,12,NA,NA,16.4,15.24,9.76,Yes,LNK-89
EU,Linkoping,40,5,r,Linkoping_40_5,11.9,NA,NA,c,12,NA,NA,11.9,21.01,3.99,No,LNK-90
EU,Linkoping,40,6,r,Linkoping_40_6,8.23,NA,58.4,d,12,d,6,58.4,4.28,20.72,Yes,LNK-91
EU,Linkoping,40,7,r,Linkoping_40_7,20.8,NA,NA,e,12,NA,NA,20.8,12.02,12.98,Yes,LNK-92
EU,Linkoping,40,8,r,Linkoping_40_8,15.8,NA,NA,f,12,NA,NA,15.8,15.82,9.18,Yes,LNK-93
EU,Linkoping,40,9,r,Linkoping_40_9,22,NA,NA,g,12,NA,NA,22,11.36,13.64,Yes,LNK-94
EU,Linkoping,40,10,r,Linkoping_40_10,23.1,NA,NA,h,12,NA,NA,23.1,10.82,14.18,Yes,LNK-95
EU,Linkoping,15,8,u,Linkoping_15_8,NA,NA,27,NA,NA,a,4,27,9.26,15.74,Yes,LNK-96
EU,Linkoping,27,4,r,Linkoping_27_4,NA,NA,17.2,NA,NA,c,5,17.2,14.53,10.47,Yes,LNK-97
OCE,Melbourne,1,9,r,Melbourne_1_9,2,NA,NA,a,1,NA,NA,2,25,0,No,MEL-21
OCE,Melbourne,1,12,r,Melbourne_1_12,2.14,NA,NA,h,1,NA,NA,2.14,25,0,No,MEL-22
OCE,Melbourne,1,10,r,Melbourne_1_10,2.84,NA,NA,a,2,NA,NA,2.84,25,0,No,MEL-23
OCE,Melbourne,1,1,r,Melbourne_1_1,2.2,NA,3.3,b,2,a,1,3.3,25,0,No,MEL-24
OCE,Melbourne,2,10,r,Melbourne_2_10,3.3,NA,NA,c,2,NA,NA,3.3,25,0,No,MEL-25
OCE,Melbourne,2,7,r,Melbourne_2_7,4.76,NA,NA,d,2,NA,NA,4.76,25,0,No,MEL-26
OCE,Melbourne,2,5,r,Melbourne_2_5,5.26,NA,5.96,e,2,h,1,5.96,25,0,No,MEL-27
OCE,Melbourne,2,6,r,Melbourne_2_6,3.8,NA,0,f,2,a,2,3.8,25,0,No,MEL-28
OCE,Melbourne,2,19,r,Melbourne_2_19,3.4,NA,NA,g,2,NA,NA,3.4,25,0,No,MEL-29
OCE,Melbourne,2,18,r,Melbourne_2_18,2,NA,NA,a,3,NA,NA,2,25,0,No,MEL-30
OCE,Melbourne,5,17,r,Melbourne_5_17,6.46,NA,NA,d,3,NA,NA,6.46,25,0,No,MEL-31
OCE,Melbourne,5,16,r,Melbourne_5_16,4.02,NA,6.98,h,3,f,2,6.98,25,0,No,MEL-32
OCE,Melbourne,5,2,r,Melbourne_5_2,7.72,NA,NA,a,4,NA,NA,7.72,25,0,No,MEL-33
OCE,Melbourne,5,18,r,Melbourne_5_18,3.9,NA,0,c,4,g,2,3.9,25,0,No,MEL-34
OCE,Melbourne,6,10,r,Melbourne_6_10,7.24,NA,NA,g,4,NA,NA,7.24,25,0,No,MEL-35
OCE,Melbourne,6,14,r,Melbourne_6_14,5.64,NA,0,h,4,a,3,5.64,25,0,No,MEL-36
OCE,Melbourne,6,13,r,Melbourne_6_13,8.12,NA,0,a,5,h,2,8.12,25,0,No,MEL-37
OCE,Melbourne,6,16,r,Melbourne_6_16,3,NA,0,b,5,b,3,3,25,0,No,MEL-38
OCE,Melbourne,6,15,r,Melbourne_6_15,7.6,NA,NA,c,5,NA,NA,7.6,25,0,No,MEL-39
