City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,260_280,nanodrop_conc
Toronto,53,9,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon/Inf,7,NA,0,1.716,38.717
Toronto,53,10,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,11.2,1.724,69.696
Toronto,53,11,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,12.6,1.66,68.834
Toronto,53,12,B,43.65254421,-79.61222466,18.66286908,Petiole/Infl,7,NA,16.1,1.682,204.128
Toronto,53,13,B,43.65254421,-79.61222466,18.66286908,Leaf/Petiole/Stolon,7,NA,8.52,1.841,36.218
Toronto,53,14,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,23.8,1.791,69.467
Toronto,53,15,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon/Inf,7,NA,13.8,1.614,171.386
Toronto,53,16,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,0,1.825,70.077
Toronto,53,17,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,3.06,1.797,64.085
Toronto,53,18,B,43.65254421,-79.61222466,18.66286908,Leaf/Petiole,7,NA,6.32,1.934,226.956
Toronto,53,19,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,4.3,1.788,19.946
Toronto,53,20,B,43.65254421,-79.61222466,18.66286908,Petiole/Stolon,7,NA,5.94,1.646,20.937
Toronto,54,1,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,74.8,1.762,183.948
Toronto,54,2,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,2.68,1.952,14.076
Toronto,54,3,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,2.42,2.096,19.872
Toronto,54,4,B,43.64917643,-79.6210086,19.3812002,Stolon,7,NA,8.06,1.894,53.126
Toronto,54,5,B,43.64917643,-79.6210086,19.3812002,Stolon,7,NA,4.52,1.723,29.076
Toronto,54,6,B,43.64917643,-79.6210086,19.3812002,Stolon,7,NA,32.8,1.811,87.908
Toronto,54,7,B,43.64917643,-79.6210086,19.3812002,Stolon,7,NA,21.4,1.808,82.764
Toronto,54,8,B,43.64917643,-79.6210086,19.3812002,Stolon,7,NA,17,1.591,40.765
Toronto,54,9,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole/Stolon,7,NA,71.8,1.802,181.127
Toronto,54,10,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,2.92,1.409,31.891
Toronto,54,11,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,16.1,1.519,66.172
Toronto,54,12,B,43.64917643,-79.6210086,19.3812002,NA,NA,Tube empty,NA,NA,NA
Toronto,54,13,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,6.72,1.626,47.207
Toronto,54,14,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,25,1.599,88.431
Toronto,54,15,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,65,1.635,355.88
Toronto,54,16,B,43.64917643,-79.6210086,19.3812002,Petiole,7,NA,16.3,1.81,33.502
Toronto,54,17,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole,7,NA,0,1.824,27.373
Toronto,54,18,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole,7,NA,17.4,1.747,60.218
Toronto,54,19,B,43.64917643,-79.6210086,19.3812002,Leaf/Petiole/Stolon,7,NA,11.7,1.661,53.733
Toronto,54,20,B,43.64917643,-79.6210086,19.3812002,Petiole/Stolon,7,NA,22.2,1.703,74.028
Toronto,55,1,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,13.7,1.764,43.537
Toronto,55,2,B,43.64228065,-79.6307686,20.21078893,Infl,7,NA,28.4,1.452,261.809
Toronto,55,3,B,43.64228065,-79.6307686,20.21078893,Stolon,7,NA,40.6,1.551,284.237
Toronto,55,4,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole/Stolon,7,NA,23.4,1.759,110.976
Toronto,55,5,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole,7,NA,14.9,1.685,47.8
Toronto,55,6,B,43.64228065,-79.6307686,20.21078893,NA,NA,Tube empty,NA,NA,NA
Toronto,55,7,B,43.64228065,-79.6307686,20.21078893,Stolon,7,NA,9.92,1.818,40.544
Toronto,55,8,B,43.64228065,-79.6307686,20.21078893,NA,NA,Tube empty,NA,NA,NA
Toronto,55,9,B,43.64228065,-79.6307686,20.21078893,Infl,7,NA,9.64,1.825,69.526
Toronto,55,10,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,38.6,1.752,115.06
Toronto,55,11,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,44,1.519,199.695
Toronto,55,12,B,43.64228065,-79.6307686,20.21078893,Stolon,7,NA,22.6,1.7,98.797
Toronto,55,13,B,43.64228065,-79.6307686,20.21078893,Petiole/Infl,7,NA,7.26,1.921,115.266
Toronto,55,14,B,43.64228065,-79.6307686,20.21078893,Petiole,7,NA,26.6,1.756,74.271
Toronto,55,15,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,0,1.761,9.565
Toronto,55,16,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,3.96,1.719,40.591
Toronto,55,17,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole/Stolon,7,NA,8.28,1.812,24.883
Toronto,55,18,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole,7,NA,33,1.382,265.754
Toronto,55,19,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,NA,6.8,1.897,26.06
Toronto,55,20,B,43.64228065,-79.6307686,20.21078893,Petiole/Infl,7,NA,5.3,1.767,18.884
Toronto,56,1,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,19.1,1.201,383.325
Toronto,56,2,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,24.8,1.798,61.663
Toronto,56,3,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,5.6,1.863,16.225
Toronto,56,4,B,43.63520223,-79.63887687,20.93525295,Stolon/Inf,7,NA,7.94,1.556,43.74
Toronto,56,5,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,17.9,1.191,92.699
Toronto,56,6,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,31.6,1.589,113.725
Toronto,56,7,B,43.63520223,-79.63887687,20.93525295,Stolon,7,NA,3.84,1.775,18.004
Toronto,56,8,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,6.74,1.778,33.628
Toronto,56,9,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,11.6,1.931,44.065
Toronto,56,10,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,8.68,1.197,43.16
Toronto,56,11,B,43.63520223,-79.63887687,20.93525295,Petiole,7,NA,2.76,1.486,12.382
Toronto,56,12,B,43.63520223,-79.63887687,20.93525295,Petiole/Infl,7,NA,12.5,1.338,208.536
Toronto,56,13,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,11.7,1.916,33.761
Toronto,56,14,B,43.63520223,-79.63887687,20.93525295,NA,NA,Tube empty,NA,NA,NA
Toronto,56,15,B,43.63520223,-79.63887687,20.93525295,Leaf/Petiole,7,NA,16.5,1.836,71.494
Toronto,56,16,B,43.63520223,-79.63887687,20.93525295,Leaf/Petiole/Stolon,7,NA,2.56,1.988,39.386
Toronto,56,17,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,4.98,1.799,45.952
Toronto,56,18,B,43.63520223,-79.63887687,20.93525295,Petiole,7,NA,18.1,1.561,125.907
Toronto,56,19,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon/Inf,7,NA,8.28,1.732,72.177
Toronto,56,20,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,NA,29.4,1.578,77.431
Toronto,77,1,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,2,B,43.446351,-79.79789595,40.94554357,Stolon/Inf,8,NA,28,1.726,59.258
Toronto,77,3,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,4,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,5,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,6,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,7,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,8,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,9,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,10,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,11,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,12,B,43.446351,-79.79789595,40.94554357,Petiole,8,NA,28.2,1.688,58.541
Toronto,77,13,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,14,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,15,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,16,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,NA,NA,NA
Toronto,77,17,B,43.446351,-79.79789595,40.94554357,Petiole/stolon,8,NA,82.2,1.708,403.569
Toronto,77,18,B,43.446351,-79.79789595,40.94554357,Petiole/stolon,8,NA,41.2,1.469,103.059
Toronto,77,19,B,43.446351,-79.79789595,40.94554357,NA,NA,No Tube,NA,NA,NA
Toronto,77,20,B,43.446351,-79.79789595,40.94554357,NA,NA,No Tube,NA,NA,NA
Toronto,78,1,B,43.43697531,-79.80823568,42.22817092,Stolon,8,NA,13.8,1.763,36.348
Toronto,78,2,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,22.4,1.595,37.909
Toronto,78,3,B,43.43697531,-79.80823568,42.22817092,Stolon,8,NA,27.6,1.366,192.969
Toronto,78,4,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,48.8,1.649,108.83
Toronto,78,5,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,6,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,50.6,1.774,91.744
Toronto,78,7,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,3.28,3.6,12.217
Toronto,78,8,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,9,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,2.88,1.622,6.74
Toronto,78,10,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,11,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,12,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,13,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,14,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,15,B,43.43697531,-79.80823568,42.22817092,Petiole,8,NA,4.74,1.756,8.864
Toronto,78,16,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,78,17,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,16.5,1.655,31.677
Toronto,78,18,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,0,1.444,-2.89
Toronto,78,19,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,NA,7.1,1.635,13.415
Toronto,78,20,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,NA,NA,NA
Toronto,79,1,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,2,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,3,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,4,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,5,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,6,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,7,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,8,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,9,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,10,B,43.43666174,-79.82504026,43.36108087,Stolon,8,NA,9.38,1.617,20.773
Toronto,79,11,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,12,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,13,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,14,B,43.43666174,-79.82504026,43.36108087,Stolon,8,NA,41.8,1.849,72.375
Toronto,79,15,B,43.43666174,-79.82504026,43.36108087,Stolon,8,NA,21.8,1.851,36.34
Toronto,79,16,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,NA,NA,NA
Toronto,79,17,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,19.8,1.739,32.02
Toronto,79,18,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,16.1,1.824,26.767
Toronto,79,19,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,17.8,1.786,30.535
Toronto,79,20,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,NA,23.8,1.797,46.154
Toronto,80,1,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,0,1.25,0.592
Toronto,80,2,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,3,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,26.2,1.775,45.701
Toronto,80,4,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,80,5,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,6,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,7,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,80,8,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,9,B,43.4281789,-79.83364941,44.46925638,Stolon,NA,NA,5.26,1.714,11.165
Toronto,80,10,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,80,11,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,12,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,80,13,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,14,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,15,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,NA,NA,NA
Toronto,80,16,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,12.3,1.822,21.596
Toronto,80,17,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,80,18,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,30,1.748,63.96
Toronto,80,19,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,NA,5.62,1.828,57.806
Toronto,80,20,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,NA,NA,NA
Toronto,81,1,B,43.41100034,-79.83634158,45.76323785,Petiole/Stolon,8,NA,6.14,1.74,15.914
Toronto,81,2,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,20.8,1.777,36.989
Toronto,81,3,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,41.2,1.824,69.551
Toronto,81,4,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,28.8,1.784,54.283
Toronto,81,5,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,13.9,1.741,27.193
Toronto,81,6,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,0,-1.538,2.289
Toronto,81,7,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,33.2,1.837,52.866
Toronto,81,8,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,16.2,1.772,30.082
Toronto,81,9,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA
Toronto,81,10,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA
Toronto,81,11,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA
Toronto,81,12,B,43.41100034,-79.83634158,45.76323785,Stolon,8,NA,55.8,1.842,82.994
Toronto,81,13,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,NA,NA,NA
Toronto,81,14,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,12.1,1.846,32.374
Toronto,81,15,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,57.6,1.84,90.602
Toronto,81,16,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,0,1.607,5.065
Toronto,81,17,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,NA,26.2,1.913,64.138
Toronto,81,18,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,93.8,1.834,162.28
Toronto,81,19,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,83.4,1.844,147.213
Toronto,81,20,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,NA,20.4,1.808,31.257
Toronto,82,1,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,2,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,10.6,1.811,18.586
Toronto,82,3,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,4,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,5,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,6,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,36.6,1.841,55.127
Toronto,82,7,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,35.2,1.85,64.663
Toronto,82,8,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,9,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,2.1,2.571,6.149
Toronto,82,10,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,9.62,1.817,18.895
Toronto,82,11,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,12,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,98.6,1.824,187.779
Toronto,82,13,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,36.6,1.454,167.258
Toronto,82,14,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,15,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,NA,NA,NA
Toronto,82,16,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,0,1.636,3.989
Toronto,82,17,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,50.8,1.809,91.423
Toronto,82,18,B,43.40464167,-79.84302214,46.61916112,Leaf,8,NA,35.2,1.836,61.892
Toronto,82,19,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,NA,42,1.737,76.372
Toronto,82,20,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,NA,0,1.714,5.298
Toronto,83,1,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA
Toronto,83,2,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,11.6,1.886,22.454
Toronto,83,3,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,3.2,1.486,11.765
Toronto,83,4,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA
Toronto,83,5,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,41.8,1.768,71.108
Toronto,83,6,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA
Toronto,83,7,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA
Toronto,83,8,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,NA,NA,NA
Toronto,83,9,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,33.6,1.636,4.039
Toronto,83,10,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,NA,23.2,1.712,61.339
Toronto,83,11,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,53.2,1.698,163.295
Toronto,83,12,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,35.4,1.836,58.204
Toronto,83,13,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,25.2,1.826,52.602
Toronto,83,14,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,49.6,2.071,77.718
Toronto,83,15,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,NA,34,1.849,65.67
Toronto,83,16,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,NA,65,1.852,105.325
Toronto,83,17,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,21.4,1.842,46.49
Toronto,83,18,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,108,1.85,188.399
Toronto,83,19,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,NA,10.6,1.765,20.473
Toronto,83,20,B,43.3983028,-79.85073545,47.54144406,NA,NA,No tube,NA,NA,NA
Toronto,95,1,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,7.84,1.586,159.996
Toronto,95,2,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,43.6,1.677,220.227
Toronto,95,3,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,9.6,1.568,175.238
Toronto,95,4,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,58.2,1.713,228.945
Toronto,95,5,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,14,1.645,152.039
Toronto,95,6,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,14.8,1.617,168.214
Toronto,95,7,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,7.2,1.595,106.017
Toronto,95,8,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,16.4,1.648,133.113
Toronto,95,9,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,8.28,1.534,154.117
Toronto,95,10,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,NA,48,1.59,292.195
Toronto,95,11,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,11.5,1.612,198.045
Toronto,95,12,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,42.6,1.639,260.772
Toronto,95,13,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,93.8,1.758,282.628
Toronto,95,14,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,NA,72.8,1.682,326.923
Toronto,95,15,C,43.95298206,-78.9600189,47.19441734,Leaf,9,NA,47.4,1.671,172.838
Toronto,95,16,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,NA,0,1.609,63.435
Toronto,95,17,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,NA,46.4,1.584,232.342
Toronto,95,18,C,43.95298206,-78.9600189,47.19441734,Petiole,9,NA,17.7,1.6,185.674
Toronto,95,19,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,16.2,1.621,245.484
Toronto,95,20,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,NA,22,1.65,136.534
Toronto,96,1,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,19.7,1.61,168.592
Toronto,96,2,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,12.3,1.644,125.325
Toronto,96,3,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,27.4,1.671,114.783
Toronto,96,4,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,31.2,1.678,127.775
Toronto,96,5,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,17.1,1.623,77.576
Toronto,96,6,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.597,73.474
Toronto,96,7,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,0,1.587,76.587
Toronto,96,8,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,3.4,1.556,106.373
Toronto,96,9,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,7.94,1.604,62.114
Toronto,96,10,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,0,1.541,75.167
Toronto,96,11,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,22.6,1.647,140.296
Toronto,96,12,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,4.98,1.586,65.855
Toronto,96,13,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,15.6,1.539,170.447
Toronto,96,14,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,2.98,1.567,131.609
Toronto,96,15,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.543,96.712
Toronto,96,16,C,43.95415941,-78.97423694,46.47891353,Leaf,9,NA,0,1.551,135.597
Toronto,96,17,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,5.36,1.568,90.693
Toronto,96,18,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,NA,6.24,1.56,134.33
Toronto,96,19,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,NA,22.4,1.617,147.059
Toronto,96,20,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,NA,4.5,1.553,72.04
Toronto,115,1,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,20.6,1.637,225.702
Toronto,115,2,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,NA,10.1,1.583,126.802
