Sample	total_reads	mapped_reads	mapped_reads_pct	forward_strand	forward_strand_pct	reverse_strand	reverse_strand_pct	failed_qc	failed_qc_pct	duplicates	duplicates_pct	paired_end	paired_end_pct	both_mapped	both_mapped_pct	read_1	read_2	singletons	singletons_pct
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_43_6	12562390.0	10648088.0	84.7616	7225252.0	57.5149	5337138.0	42.4851	0.0	0.0	1319402.0	10.5028	12401885.0	98.7223	10488368.0	84.5708	6200538.0	6201347.0	27336.0	0.220418
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_43_8	7812959.0	7209142.0	92.2716	4205067.0	53.8217	3607892.0	46.1783	0.0	0.0	1228713.0	15.7266	7694193.0	98.4799	7111522.0	92.4271	3845740.0	3848453.0	11415.0	0.148359
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_2	12596209.0	11890885.0	94.4005	6639164.0	52.7076	5957045.0	47.2924	0.0	0.0	1680277.0	13.3395	12388739.0	98.3529	11674697.0	94.2364	6194126.0	6194613.0	29774.0	0.240331
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_3	12511055.0	11801185.0	94.3261	6603807.0	52.7838	5907248.0	47.2162	0.0	0.0	1841859.0	14.7219	12380970.0	98.9602	11668551.0	94.2459	6189778.0	6191192.0	18125.0	0.146394
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_5	11904689.0	9704481.0	81.5181	7042376.0	59.1563	4862313.0	40.8437	0.0	0.0	1211806.0	10.1792	11698903.0	98.2714	9518137.0	81.3592	5848794.0	5850109.0	24121.0	0.206182
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_6	10013515.0	8790327.0	87.7846	5605644.0	55.9808	4407871.0	44.0192	0.0	0.0	1552394.0	15.503	9732151.0	97.1902	8579674.0	88.1581	4866126.0	4866025.0	30087.0	0.309151
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_7	19762463.0	18301283.0	92.6063	10606702.0	53.6709	9155761.0	46.329	0.0	0.0	3722201.0	18.8347	19470310.0	98.5217	18045577.0	92.6825	9732043.0	9738267.0	20750.0	0.106573
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_44_9	21964241.0	20749664.0	94.4702	11584223.0	52.7413	10380018.0	47.2587	0.0	0.0	3769737.0	17.1631	21750518.0	99.027	20540050.0	94.4348	10872787.0	10877731.0	18363.0	0.0844256
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_45_12	5080972.0	4943553.0	97.2954	2608467.0	51.338	2472505.0	48.662	0.0	0.0	846092.0	16.6522	5014526.0	98.6923	4884747.0	97.4119	2506403.0	2508123.0	4309.0	0.0859304
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_45_14	4362151.0	4107646.0	94.1656	2300074.0	52.728	2062077.0	47.272	0.0	0.0	1179094.0	27.0301	4221452.0	96.7746	3969726.0	94.037	2111404.0	2110048.0	21962.0	0.520248
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_47_1	9316760.0	8974658.0	96.3281	4824261.0	51.7805	4492499.0	48.2195	0.0	0.0	1308827.0	14.0481	9230446.0	99.0736	8918507.0	96.6205	4614652.0	4615794.0	13386.0	0.14502
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_1	7234455.0	6606518.0	91.3202	3919122.0	54.173	3315333.0	45.827	0.0	0.0	1964913.0	27.1605	7079449.0	97.8574	6469383.0	91.3826	3540035.0	3539414.0	27887.0	0.393915
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_10	8588145.0	8054907.0	93.791	4546522.0	52.9395	4041623.0	47.0605	0.0	0.0	1263251.0	14.7092	8440257.0	98.278	7910373.0	93.7219	4220455.0	4219802.0	32809.0	0.38872
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_13	9179027.0	8192253.0	89.2497	5071485.0	55.2508	4107542.0	44.7492	0.0	0.0	1055181.0	11.4956	9025745.0	98.3301	8058881.0	89.2877	4512899.0	4512846.0	25229.0	0.279523
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_16	6719390.0	6239098.0	92.8521	3586215.0	53.3711	3133175.0	46.6289	0.0	0.0	1041609.0	15.5015	6575618.0	97.8603	6086539.0	92.5622	3288517.0	3287101.0	28647.0	0.435655
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_17	7872726.0	7287097.0	92.5613	4224439.0	53.6592	3648287.0	46.3408	0.0	0.0	1288467.0	16.3662	7771599.0	98.7155	7198972.0	92.6318	3884346.0	3887253.0	14075.0	0.181108
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_18	9003268.0	8272082.0	91.8787	4852723.0	53.8996	4150545.0	46.1004	0.0	0.0	1016603.0	11.2915	8873879.0	98.5629	8131059.0	91.6291	4437001.0	4436878.0	33361.0	0.375946
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_3	11737406.0	10728674.0	91.4058	6361321.0	54.197	5376085.0	45.803	0.0	0.0	4265078.0	36.3375	11445239.0	97.5108	10549179.0	92.1709	5722062.0	5723177.0	27742.0	0.242389
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_5	8725721.0	8455692.0	96.9054	4491162.0	51.4704	4234559.0	48.5296	0.0	0.0	1360677.0	15.5939	8679420.0	99.4694	8397340.0	96.75	4338827.0	4340593.0	17672.0	0.203608
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_4_6	9593707.0	8472725.0	88.3154	5346374.0	55.7279	4247333.0	44.2721	0.0	0.0	1327969.0	13.8421	9214543.0	96.0478	8336503.0	90.4711	4607158.0	4607385.0	23998.0	0.260436
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_10	7778356.0	6888591.0	88.561	4318720.0	55.5223	3459636.0	44.4777	0.0	0.0	871481.0	11.2039	7671901.0	98.6314	6769594.0	88.2388	3835729.0	3836172.0	30364.0	0.395782
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_12	6976072.0	6793795.0	97.3871	3576342.0	51.2658	3399730.0	48.7342	0.0	0.0	1028886.0	14.7488	6917538.0	99.1609	6730984.0	97.3032	3457920.0	3459618.0	8579.0	0.124018
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_14	5858177.0	5511140.0	94.076	3100003.0	52.9175	2758174.0	47.0825	0.0	0.0	831722.0	14.1976	5811280.0	99.1995	5463758.0	94.0199	2905190.0	2906090.0	7694.0	0.132398
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_16	9868597.0	8785123.0	89.021	5462930.0	55.3567	4405667.0	44.6433	0.0	0.0	1147528.0	11.6281	9714471.0	98.4382	8633371.0	88.8712	4857320.0	4857151.0	29831.0	0.307078
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_18	10945199.0	10445498.0	95.4345	5721392.0	52.2731	5223807.0	47.7269	0.0	0.0	1693155.0	15.4694	10890372.0	99.4991	10403396.0	95.5284	5444857.0	5445515.0	4426.0	0.0406414
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_19	7713383.0	7121613.0	92.328	4137377.0	53.6389	3576006.0	46.3611	0.0	0.0	1027587.0	13.3221	7585129.0	98.3372	6982965.0	92.0613	3793122.0	3792007.0	32699.0	0.431094
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_20	6461638.0	4874869.0	75.4432	4013475.0	62.1124	2448163.0	37.8877	0.0	0.0	679632.0	10.518	6218865.0	96.2429	4767592.0	76.6634	3109725.0	3109140.0	23559.0	0.378831
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_4	6066001.0	5573983.0	91.8889	3266942.0	53.8566	2799059.0	46.1434	0.0	0.0	1459908.0	24.0671	5921797.0	97.6227	5443817.0	91.9285	2961741.0	2960056.0	27072.0	0.457159
home | santang3 | scratch | glue | results | qc | bamtools_stats | Memphis_5_8	7380698.0	6661289.0	90.2528	4037647.0	54.7055	3343051.0	45.2945	0.0	0.0	805604.0	10.915	7267649.0	98.4683	6535898.0	89.9314	3634041.0	3633608.0	26954.0	0.370876
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_11	10288823.0	9558734.0	92.9041	5500296.0	53.4589	4788527.0	46.5411	0.0	0.0	1249829.0	12.1474	10188933.0	99.0291	9465978.0	92.9045	5094588.0	5094345.0	21554.0	0.211543
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_12	10056803.0	8787360.0	87.3773	5654420.0	56.2248	4402383.0	43.7752	0.0	0.0	1033470.0	10.2763	9999482.0	99.43	8720398.0	87.2085	4998952.0	5000530.0	20351.0	0.203521
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_14	10577828.0	10325411.0	97.6137	5405077.0	51.0982	5172751.0	48.9018	0.0	0.0	1433648.0	13.5533	10505137.0	99.3128	10236966.0	97.4472	5251683.0	5253454.0	24001.0	0.228469
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_2	7200641.0	6412537.0	89.0551	3991174.0	55.428	3209467.0	44.572	0.0	0.0	911091.0	12.6529	6995804.0	97.1553	6380300.0	91.2018	3497602.0	3498202.0	8105.0	0.115855
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_3	7734941.0	7296761.0	94.3351	4079808.0	52.7452	3655133.0	47.2548	0.0	0.0	848182.0	10.9656	7626526.0	98.5984	7252074.0	95.0901	3813161.0	3813365.0	16310.0	0.213859
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_4	5633277.0	5220277.0	92.6686	3020187.0	53.6133	2613090.0	46.3867	0.0	0.0	696131.0	12.3575	5539527.0	98.3358	5186138.0	93.6206	2769442.0	2770085.0	8415.0	0.151908
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_5	12828382.0	12672014.0	98.7811	6480119.0	50.5139	6348263.0	49.4861	0.0	0.0	2476867.0	19.3077	12724845.0	99.1929	12545857.0	98.5934	6361455.0	6363390.0	28909.0	0.227185
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_6	1780924.0	1215633.0	68.2586	1172774.0	65.852	608150.0	34.148	0.0	0.0	98364.0	5.5232	1734262.0	97.3799	1208639.0	69.6918	867140.0	867122.0	1330.0	0.0766897
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_7	4565441.0	3325795.0	72.8472	2901902.0	63.5624	1663539.0	36.4376	0.0	0.0	352519.0	7.72147	4404977.0	96.4852	3310409.0	75.1516	2202392.0	2202585.0	2043.0	0.0463794
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_18_9	8715294.0	7865383.0	90.2481	4780684.0	54.854	3934610.0	45.146	0.0	0.0	1568397.0	17.9959	8610333.0	98.7957	7783723.0	90.3998	4302633.0	4307700.0	7692.0	0.0893345
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_10	4096901.0	3987553.0	97.331	2100335.0	51.2664	1996566.0	48.7336	0.0	0.0	666815.0	16.2761	3987192.0	97.3222	3898216.0	97.7685	1993413.0	1993779.0	8321.0	0.208693
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_12	14496608.0	14250118.0	98.2997	7365435.0	50.808	7131173.0	49.192	0.0	0.0	2433885.0	16.7893	14352195.0	99.0038	14116810.0	98.3599	7175397.0	7176798.0	19253.0	0.134147
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_14	8076522.0	7900125.0	97.8159	4118993.0	50.9996	3957529.0	49.0004	0.0	0.0	1481072.0	18.338	7940550.0	98.3165	7774423.0	97.9079	3969858.0	3970692.0	13377.0	0.168464
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_15	4917291.0	4776572.0	97.1383	2522397.0	51.2965	2394894.0	48.7035	0.0	0.0	859496.0	17.4791	4692688.0	95.4324	4605967.0	98.152	2346041.0	2346647.0	15661.0	0.333732
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_16	4627708.0	4382399.0	94.6991	2433382.0	52.5829	2194326.0	47.4171	0.0	0.0	779735.0	16.8493	4414660.0	95.3962	4291759.0	97.2161	2206711.0	2207949.0	8291.0	0.187806
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_18	3655363.0	3516252.0	96.1943	1896418.0	51.8804	1758945.0	48.1196	0.0	0.0	615954.0	16.8507	3570828.0	97.6874	3473915.0	97.286	1785254.0	1785574.0	4135.0	0.115799
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_2	19111804.0	18375270.0	96.1462	9917479.0	51.8919	9194325.0	48.1081	0.0	0.0	3293579.0	17.2332	18582343.0	97.2297	18236810.0	98.1405	9289930.0	9292413.0	17076.0	0.0918937
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_4	8197745.0	8019988.0	97.8316	4182280.0	51.0174	4015465.0	48.9826	0.0	0.0	1753975.0	21.3958	7944910.0	96.9158	7810041.0	98.3024	3971379.0	3973531.0	14941.0	0.188058
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_6	8617868.0	8469954.0	98.2836	4376201.0	50.7806	4241667.0	49.2194	0.0	0.0	1783318.0	20.6933	8422990.0	97.7387	8299011.0	98.5281	4210795.0	4212195.0	12049.0	0.143049
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_1_8	7877168.0	7642531.0	97.0213	4048598.0	51.3966	3828570.0	48.6034	0.0	0.0	1025990.0	13.0249	7639442.0	96.9821	7407326.0	96.9616	3818793.0	3820649.0	20150.0	0.263763
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_10	9926597.0	9706631.0	97.7841	5066279.0	51.0374	4860318.0	48.9626	0.0	0.0	1302986.0	13.1262	9868587.0	99.4156	9637033.0	97.6536	4933219.0	4935368.0	18774.0	0.19024
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_12	12127324.0	11351451.0	93.6023	6434674.0	53.0593	5692650.0	46.9407	0.0	0.0	1925033.0	15.8735	11971496.0	98.7151	11180550.0	93.3931	5985558.0	5985938.0	39477.0	0.329758
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_13	7474442.0	6796700.0	90.9325	4070651.0	54.4609	3403791.0	45.5391	0.0	0.0	755135.0	10.1029	7418574.0	99.2525	6737320.0	90.8169	3709157.0	3709417.0	13960.0	0.188176
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_17	61069.0	34228.0	56.0481	43969.0	71.9989	17100.0	28.0011	0.0	0.0	463.0	0.758159	59884.0	98.0596	33680.0	56.2421	29910.0	29974.0	124.0	0.207067
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_18	7955484.0	7684814.0	96.5977	4106926.0	51.6238	3848558.0	48.3762	0.0	0.0	922449.0	11.5951	7874578.0	98.983	7639482.0	97.0145	3937534.0	3937044.0	15247.0	0.193623
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_3	10008166.0	9635503.0	96.2764	5188978.0	51.8474	4819188.0	48.1526	0.0	0.0	1193750.0	11.9278	9899301.0	98.9122	9604575.0	97.0228	4949008.0	4950293.0	5164.0	0.0521653
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_6	9001306.0	8332346.0	92.5682	4830460.0	53.664	4170846.0	46.336	0.0	0.0	1049919.0	11.6641	8893995.0	98.8078	8294048.0	93.2545	4446676.0	4447319.0	12424.0	0.13969
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_20_9	6835478.0	6372687.0	93.2296	3641876.0	53.279	3193602.0	46.721	0.0	0.0	1052370.0	15.3957	6764215.0	98.9575	6292794.0	93.0307	3382166.0	3382049.0	16419.0	0.242733
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_10	13387612.0	12315041.0	91.9883	7229146.0	53.9988	6158466.0	46.0012	0.0	0.0	2462337.0	18.3927	13169559.0	98.3712	12251962.0	93.0324	6584424.0	6585135.0	5209.0	0.0395533
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_12	14340490.0	13874186.0	96.7483	7400165.0	51.6033	6940325.0	48.3967	0.0	0.0	2404220.0	16.7653	14265503.0	99.4771	13798165.0	96.724	7132403.0	7133100.0	10438.0	0.0731695
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_14	57198.0	34735.0	60.7276	39744.0	69.4849	17454.0	30.5151	0.0	0.0	387.0	0.676597	56059.0	98.0087	34249.0	61.0946	28022.0	28037.0	149.0	0.265791
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_16	61441.0	36011.0	58.6107	43366.0	70.5815	18075.0	29.4185	0.0	0.0	406.0	0.660797	60228.0	98.0257	35464.0	58.8829	30107.0	30121.0	155.0	0.257355
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_17	51057.0	24774.0	48.5222	38607.0	75.6155	12450.0	24.3845	0.0	0.0	230.0	0.450477	49417.0	96.7879	24170.0	48.9103	24689.0	24728.0	254.0	0.513993
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_3	73153.0	44350.0	60.6264	50897.0	69.5761	22256.0	30.4239	0.0	0.0	494.0	0.675297	71915.0	98.3077	43663.0	60.7147	35950.0	35965.0	183.0	0.254467
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_4	64544.0	38122.0	59.0636	45415.0	70.3629	19129.0	29.6371	0.0	0.0	533.0	0.825793	62832.0	97.3475	37561.0	59.78	31401.0	31431.0	144.0	0.229183
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_8	77603.0	45525.0	58.664	54787.0	70.5991	22816.0	29.4009	0.0	0.0	661.0	0.851771	75803.0	97.6805	44858.0	59.1771	37910.0	37893.0	175.0	0.230862
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_22_9	69321.0	42203.0	60.8805	48114.0	69.4075	21207.0	30.5925	0.0	0.0	464.0	0.66935	68138.0	98.2934	41528.0	60.9469	34072.0	34066.0	183.0	0.268573
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_1	55441.0	27123.0	48.9223	41707.0	75.2277	13734.0	24.7723	0.0	0.0	240.0	0.432893	53454.0	96.416	26449.0	49.4799	26726.0	26728.0	304.0	0.568713
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_11	62420.0	32193.0	51.5748	46183.0	73.9875	16237.0	26.0125	0.0	0.0	270.0	0.432554	60737.0	97.3037	31418.0	51.7279	30372.0	30365.0	306.0	0.503812
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_13	51222.0	25945.0	50.6521	38173.0	74.5246	13049.0	25.4754	0.0	0.0	236.0	0.46074	49489.0	96.6167	25308.0	51.1386	24736.0	24753.0	236.0	0.476874
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_15	8131486.0	7368280.0	90.6142	4439918.0	54.6016	3691568.0	45.3984	0.0	0.0	1196423.0	14.7135	8036963.0	98.8376	7266225.0	90.4101	4017984.0	4018979.0	18463.0	0.229726
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_17	63875.0	45797.0	71.6978	40758.0	63.809	23117.0	36.191	0.0	0.0	488.0	0.763992	61338.0	96.0282	44550.0	72.6303	30671.0	30667.0	383.0	0.624409
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_19	65871.0	47626.0	72.3019	41872.0	63.5667	23999.0	36.4333	0.0	0.0	473.0	0.71807	63314.0	96.1182	46470.0	73.3961	31638.0	31676.0	293.0	0.462773
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_20	53275.0	25271.0	47.435	40497.0	76.015	12778.0	23.985	0.0	0.0	194.0	0.364148	51394.0	96.4693	24543.0	47.7546	25699.0	25695.0	286.0	0.556485
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_3	64573.0	34229.0	53.0082	47349.0	73.3263	17224.0	26.6737	0.0	0.0	265.0	0.410388	62712.0	97.118	33307.0	53.111	31351.0	31361.0	337.0	0.537377
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_5	56488.0	28448.0	50.3611	42151.0	74.6194	14337.0	25.3806	0.0	0.0	224.0	0.396544	54147.0	95.8558	27756.0	51.2605	27064.0	27083.0	257.0	0.474634
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_7	71406.0	34861.0	48.8208	53859.0	75.4264	17547.0	24.5736	0.0	0.0	349.0	0.488754	68927.0	96.5283	34087.0	49.4538	34453.0	34474.0	278.0	0.403325
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_24_9	8659925.0	8213788.0	94.8483	4544947.0	52.4825	4114978.0	47.5175	0.0	0.0	1359031.0	15.6933	8576100.0	99.032	8124705.0	94.7366	4288020.0	4288080.0	18148.0	0.211611
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_13	13801102.0	12823281.0	92.9149	7388462.0	53.5353	6412640.0	46.4647	0.0	0.0	4193735.0	30.387	13669251.0	99.0446	12711628.0	92.9943	6834102.0	6835149.0	4969.0	0.0363517
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_15	70292.0	50990.0	72.5403	44670.0	63.5492	25622.0	36.4508	0.0	0.0	521.0	0.741194	66577.0	94.7149	49693.0	74.6399	33286.0	33291.0	343.0	0.515193
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_17	89030.0	64384.0	72.3172	56729.0	63.719	32301.0	36.281	0.0	0.0	699.0	0.785129	85099.0	95.5846	62922.0	73.9398	42544.0	42555.0	351.0	0.412461
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_18	82940.0	58681.0	70.7511	53407.0	64.3923	29533.0	35.6077	0.0	0.0	551.0	0.664336	80148.0	96.6337	57405.0	71.6237	40086.0	40062.0	388.0	0.484104
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_19	67706.0	51423.0	75.9504	41839.0	61.7951	25867.0	38.2049	0.0	0.0	575.0	0.84926	65001.0	96.0048	50095.0	77.068	32509.0	32492.0	333.0	0.5123
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_20	117566.0	68705.0	58.4395	83084.0	70.6701	34482.0	29.3299	0.0	0.0	693.0	0.589456	113900.0	96.8818	67592.0	59.3433	56964.0	56936.0	408.0	0.358209
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_4	66526.0	48136.0	72.3567	42360.0	63.6744	24166.0	36.3256	0.0	0.0	493.0	0.741064	63745.0	95.8197	46855.0	73.5038	31867.0	31878.0	271.0	0.425131
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_7	82178.0	59353.0	72.2249	52311.0	63.6557	29867.0	36.3443	0.0	0.0	689.0	0.838424	79296.0	96.493	57860.0	72.9671	39659.0	39637.0	459.0	0.578844
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_25_8	10849838.0	10124183.0	93.3118	5782057.0	53.2916	5067781.0	46.7084	0.0	0.0	1892322.0	17.441	10739802.0	98.9858	10012766.0	93.2305	5369103.0	5370699.0	15375.0	0.143159
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_10	14655410.0	13030576.0	88.9131	8124066.0	55.4339	6531344.0	44.5661	0.0	0.0	1931134.0	13.1769	14248325.0	97.2223	12739499.0	89.4105	7123337.0	7124988.0	37313.0	0.261876
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_14	7210647.0	6811677.0	94.4669	3799596.0	52.6942	3411051.0	47.3058	0.0	0.0	1011613.0	14.0294	7072014.0	98.0774	6705413.0	94.8162	3535607.0	3536407.0	13425.0	0.189833
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_16	11011898.0	10864620.0	98.6626	5576826.0	50.6436	5435072.0	49.3564	0.0	0.0	1864800.0	16.9344	10931002.0	99.2654	10785989.0	98.6734	5464556.0	5466446.0	8592.0	0.0786021
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_18	9944760.0	8991370.0	90.4131	5444101.0	54.7434	4500659.0	45.2566	0.0	0.0	1062597.0	10.685	9814186.0	98.687	8919562.0	90.8844	4906702.0	4907484.0	12834.0	0.13077
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_2	16295019.0	14841951.0	91.0827	8860698.0	54.3767	7434321.0	45.6233	0.0	0.0	3185276.0	19.5475	15678774.0	96.2182	14335758.0	91.4342	7836715.0	7842059.0	34440.0	0.21966
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_20	13820592.0	10958503.0	79.2911	8288181.0	59.9698	5532411.0	40.0302	0.0	0.0	1568677.0	11.3503	13530294.0	97.8995	10672385.0	78.8777	6765153.0	6765141.0	112431.0	0.830958
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_22	18279528.0	17518064.0	95.8343	9504049.0	51.9929	8775479.0	48.0071	0.0	0.0	2985632.0	16.3332	17735604.0	97.0244	17124675.0	96.5554	8865663.0	8869941.0	43072.0	0.242856
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_4	12036096.0	11463389.0	95.2418	6286584.0	52.2311	5749512.0	47.7689	0.0	0.0	2215339.0	18.4058	11699742.0	97.2055	11144364.0	95.2531	5849066.0	5850676.0	31729.0	0.271194
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_6	15363840.0	15181367.0	98.8123	7763092.0	50.5283	7600748.0	49.4717	0.0	0.0	2720450.0	17.7068	15210851.0	99.0042	15012508.0	98.696	7604628.0	7606223.0	26358.0	0.173284
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_28_8	10998524.0	9251933.0	84.1198	6367970.0	57.8984	4630554.0	42.1016	0.0	0.0	1272163.0	11.5667	10905822.0	99.1571	9192760.0	84.2922	5452726.0	5453096.0	10982.0	0.100699
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_2_1	14866779.0	13785844.0	92.7292	7959706.0	53.5402	6907073.0	46.4598	0.0	0.0	1919775.0	12.9132	14626626.0	98.3846	13578608.0	92.8349	7312882.0	7313744.0	28275.0	0.193312
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_2_11	11541504.0	10909949.0	94.528	6076736.0	52.6512	5464768.0	47.3488	0.0	0.0	1397482.0	12.1083	11429341.0	99.0282	10813637.0	94.613	5713398.0	5715943.0	22688.0	0.198507
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_2_13	10467502.0	7467782.0	71.3425	6727187.0	64.2674	3740315.0	35.7326	0.0	0.0	1045161.0	9.98482	10294570.0	98.3479	7405444.0	71.9354	5146311.0	5148259.0	14835.0	0.144105
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_2_15	14535854.0	13451351.0	92.5391	7801431.0	53.6703	6734423.0	46.3297	0.0	0.0	1964400.0	13.5142	14368223.0	98.8468	13355338.0	92.9505	7183078.0	7185145.0	19787.0	0.137714
home | santang3 | scratch | glue | results | qc | bamtools_stats | Mexico_City_2_17	10583126.0	10000586.0	94.4956	5575582.0	52.6837	5007544.0	47.3163	0.0	0.0	1284958.0	12.1416	10444070.0	98.6861	9934511.0	95.1211	5221460.0	5222610.0	17775.0	0.170192
