continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label
NAM,Calgary,23,6,r,Calgary_23_6,22.3,NA,NA,f,7,NA,NA,22.3,11.21,13.79,Yes,CAL-61
NAM,Calgary,23,4,r,Calgary_23_4,23.6,NA,NA,g,7,NA,NA,23.6,10.59,14.41,Yes,CAL-62
NAM,Calgary,23,3,r,Calgary_23_3,10.8,NA,NA,h,7,NA,NA,10.8,23.15,1.85,No,CAL-63
NAM,Calgary,23,2,r,Calgary_23_2,19.5,NA,NA,a,8,NA,NA,19.5,12.82,12.18,Yes,CAL-64
NAM,Calgary,24,13,r,Calgary_24_13,8.96,NA,NA,d,8,NA,NA,8.96,25,0,No,CAL-65
NAM,Calgary,24,10,r,Calgary_24_10,2.4499999999999997,NA,NA,f,8,NA,NA,2.4499999999999997,25,0,No,CAL-66
NAM,Calgary,24,8,r,Calgary_24_8,18.2,NA,NA,g,8,NA,NA,18.2,13.74,11.26,Yes,CAL-67
NAM,Calgary,24,6,r,Calgary_24_6,15,NA,NA,h,8,NA,NA,15,16.67,8.33,Yes,CAL-68
NAM,Calgary,24,5,r,Calgary_24_5,10.2,NA,NA,a,9,NA,NA,10.2,24.51,0.49,No,CAL-69
NAM,Calgary,24,3,r,Calgary_24_3,14.6,NA,NA,b,9,NA,NA,14.6,17.12,7.88,Yes,CAL-70
NAM,Calgary,24,2,r,Calgary_24_2,9.92,NA,NA,c,9,NA,NA,9.92,25,0,No,CAL-71
NAM,Calgary,24,1,r,Calgary_24_1,9.05,NA,NA,d,9,NA,NA,9.05,25,0,No,CAL-72
NAM,Calgary,25,17,r,Calgary_25_17,9.639999999999999,NA,NA,e,9,NA,NA,9.639999999999999,25,0,No,CAL-73
NAM,Calgary,25,11,r,Calgary_25_11,3.46,NA,NA,h,9,NA,NA,3.46,25,0,No,CAL-74
NAM,Calgary,25,7,r,Calgary_25_7,9.06,NA,NA,a,10,NA,NA,9.06,25,0,No,CAL-75
NAM,Calgary,25,6,r,Calgary_25_6,6.609999999999999,NA,NA,b,10,NA,NA,6.609999999999999,25,0,No,CAL-76
NAM,Calgary,25,3,r,Calgary_25_3,7.930000000000001,NA,NA,c,10,NA,NA,7.930000000000001,25,0,No,CAL-77
NAM,Calgary,25,2,r,Calgary_25_2,12.7,NA,NA,d,10,NA,NA,12.7,19.69,5.31,Yes,CAL-78
NAM,Calgary,25,1,r,Calgary_25_1,4.28,NA,NA,e,10,NA,NA,4.28,25,0,No,CAL-79
NAM,Calgary,27,19,r,Calgary_27_19,8.03,NA,NA,f,10,NA,NA,8.03,25,0,No,CAL-80
NAM,Calgary,27,18,r,Calgary_27_18,1.55,NA,NA,g,10,NA,NA,1.55,25,0,No,CAL-81
NAM,Calgary,27,16,r,Calgary_27_16,6.78,NA,NA,h,10,NA,NA,6.78,25,0,No,CAL-82
NAM,Calgary,27,13,r,Calgary_27_13,8.28,NA,NA,a,11,NA,NA,8.28,25,0,No,CAL-83
NAM,Calgary,27,9,r,Calgary_27_9,7.98,NA,NA,c,11,NA,NA,7.98,25,0,No,CAL-84
NAM,Calgary,27,8,r,Calgary_27_8,8.39,NA,NA,d,11,NA,NA,8.39,25,0,No,CAL-85
NAM,Calgary,27,2,r,Calgary_27_2,3.8299999999999996,NA,NA,e,11,NA,NA,3.8299999999999996,25,0,No,CAL-86
NAM,Calgary,27,1,r,Calgary_27_1,8.47,NA,NA,f,11,NA,NA,8.47,25,0,No,CAL-87
NAM,Calgary,28,11,r,Calgary_28_11,10.3,NA,NA,g,11,NA,NA,10.3,24.27,0.73,No,CAL-88
NAM,Calgary,28,10,r,Calgary_28_10,17.3,NA,NA,h,11,NA,NA,17.3,14.45,10.55,Yes,CAL-89
NAM,Calgary,28,7,r,Calgary_28_7,1.1700000000000002,NA,NA,c,12,NA,NA,1.1700000000000002,25,0,No,CAL-90
NAM,Calgary,28,6,r,Calgary_28_6,8.59,NA,NA,d,12,NA,NA,8.59,25,0,No,CAL-91
NAM,Calgary,28,5,r,Calgary_28_5,7.44,NA,NA,e,12,NA,NA,7.44,25,0,No,CAL-92
NAM,Calgary,28,4,r,Calgary_28_4,4.609999999999999,NA,NA,f,12,NA,NA,4.609999999999999,25,0,No,CAL-93
NAM,Calgary,28,3,r,Calgary_28_3,9.78,NA,NA,g,12,NA,NA,9.78,25,0,No,CAL-94
OCE,Canberra,1,1,u,Canberra_1_1,NA,NA,35,NA,NA,a,1,35,7.14,17.86,Yes,CAN-21
OCE,Canberra,1,2,u,Canberra_1_2,NA,NA,20.4,NA,NA,b,1,20.4,12.25,12.75,Yes,CAN-22
OCE,Canberra,1,6,u,Canberra_1_6,NA,NA,15.2,NA,NA,d,1,15.2,16.45,8.55,Yes,CAN-23
OCE,Canberra,1,7,u,Canberra_1_7,NA,NA,26.4,NA,NA,e,1,26.4,9.47,15.53,Yes,CAN-24
OCE,Canberra,1,12,u,Canberra_1_12,NA,NA,141,NA,NA,g,1,141,1.77,23.23,Yes,CAN-25
OCE,Canberra,1,17,u,Canberra_1_17,NA,NA,48.6,NA,NA,b,2,48.6,5.14,19.86,Yes,CAN-26
OCE,Canberra,2,2,u,Canberra_2_2,NA,NA,4.46,NA,NA,c,2,4.46,25,0,No,CAN-27
OCE,Canberra,2,4,u,Canberra_2_4,NA,NA,52,NA,NA,d,2,52,4.81,20.19,Yes,CAN-28
OCE,Canberra,2,5,u,Canberra_2_5,NA,NA,30,NA,NA,e,2,30,8.33,16.67,Yes,CAN-29
OCE,Canberra,2,9,u,Canberra_2_9,NA,NA,2.16,NA,NA,f,2,2.16,25,0,No,CAN-30
OCE,Canberra,2,12,u,Canberra_2_12,NA,NA,16.7,NA,NA,h,2,16.7,14.97,10.03,Yes,CAN-31
OCE,Canberra,2,13,u,Canberra_2_13,NA,NA,14.1,NA,NA,a,3,14.1,17.73,7.27,Yes,CAN-32
OCE,Canberra,2,20,u,Canberra_2_20,NA,NA,41.6,NA,NA,d,3,41.6,6.01,18.99,Yes,CAN-33
OCE,Canberra,3,4,u,Canberra_3_4,NA,NA,22.2,NA,NA,f,3,22.2,11.26,13.74,Yes,CAN-34
OCE,Canberra,3,5,u,Canberra_3_5,NA,NA,8.32,NA,NA,g,3,8.32,25,0,No,CAN-35
OCE,Canberra,3,10,u,Canberra_3_10,NA,NA,7.4,NA,NA,c,4,7.4,25,0,No,CAN-36
OCE,Canberra,3,11,u,Canberra_3_11,NA,NA,5.64,NA,NA,d,4,5.64,25,0,No,CAN-37
OCE,Canberra,4,3,u,Canberra_4_3,NA,NA,9.139999999999999,NA,NA,a,5,9.139999999999999,25,0,No,CAN-38
OCE,Canberra,4,8,u,Canberra_4_8,NA,NA,57.8,NA,NA,c,5,57.8,4.33,20.67,Yes,CAN-39
OCE,Canberra,4,15,u,Canberra_4_15,NA,NA,13.4,NA,NA,f,5,13.4,18.66,6.34,Yes,CAN-40
OCE,Canberra,4,16,u,Canberra_4_16,NA,NA,7.319999999999999,NA,NA,g,5,7.319999999999999,25,0,No,CAN-41
OCE,Canberra,5,4,u,Canberra_5_4,NA,NA,6.24,NA,NA,a,6,6.24,25,0,No,CAN-42
OCE,Canberra,5,12,u,Canberra_5_12,NA,NA,8.1,NA,NA,d,6,8.1,25,0,No,CAN-43
OCE,Canberra,5,13,u,Canberra_5_13,NA,NA,6.18,NA,NA,e,6,6.18,25,0,No,CAN-44
OCE,Canberra,5,14,u,Canberra_5_14,NA,NA,4.78,NA,NA,f,6,4.78,25,0,No,CAN-45
OCE,Canberra,30,6,r,Canberra_30_6,NA,NA,9.360000000000001,NA,NA,d,7,9.360000000000001,25,0,No,CAN-46
OCE,Canberra,30,8,r,Canberra_30_8,NA,NA,4.38,NA,NA,f,7,4.38,25,0,No,CAN-47
OCE,Canberra,30,14,r,Canberra_30_14,NA,NA,7.859999999999999,NA,NA,b,8,7.859999999999999,25,0,No,CAN-48
OCE,Canberra,31,6,r,Canberra_31_6,NA,NA,9.12,NA,NA,e,8,9.12,25,0,No,CAN-49
OCE,Canberra,31,9,r,Canberra_31_9,NA,NA,3.96,NA,NA,f,8,3.96,25,0,No,CAN-50
OCE,Canberra,31,15,r,Canberra_31_15,NA,NA,3.38,NA,NA,h,8,3.38,25,0,No,CAN-51
OCE,Canberra,31,17,r,Canberra_31_17,NA,NA,2.1,NA,NA,b,9,2.1,25,0,No,CAN-52
OCE,Canberra,31,19,r,Canberra_31_19,NA,NA,8.2,NA,NA,d,9,8.2,25,0,No,CAN-53
OCE,Canberra,32,11,r,Canberra_32_11,NA,NA,5.26,NA,NA,b,10,5.26,25,0,No,CAN-54
OCE,Canberra,32,13,r,Canberra_32_13,NA,NA,6.8,NA,NA,d,10,6.8,25,0,No,CAN-55
OCE,Canberra,32,15,r,Canberra_32_15,NA,NA,9.92,NA,NA,e,10,9.92,25,0,No,CAN-56
OCE,Canberra,32,17,r,Canberra_32_17,NA,NA,2.7600000000000002,NA,NA,f,10,2.7600000000000002,25,0,No,CAN-57
OCE,Canberra,33,8,r,Canberra_33_8,NA,NA,3.34,NA,NA,c,11,3.34,25,0,No,CAN-58
OCE,Canberra,34,7,r,Canberra_34_7,NA,NA,5.7,NA,NA,b,12,5.7,25,0,No,CAN-59
AFR,Cape_Town,4,8,u,Cape_Town_4_8,5.63,NA,NA,d,1,NA,NA,5.63,25,0,No,NA
AFR,Cape_Town,4,6,u,Cape_Town_4_6,7.02,NA,NA,e,1,NA,NA,7.02,25,0,No,NA
AFR,Cape_Town,4,3,u,Cape_Town_4_3,8.41,NA,NA,g,1,NA,NA,8.41,25,0,No,NA
AFR,Cape_Town,4,1,u,Cape_Town_4_1,4.859999999999999,NA,NA,a,2,NA,NA,4.859999999999999,25,0,No,NA
AFR,Cape_Town,4,18,u,Cape_Town_4_18,2.3,NA,NA,b,2,NA,NA,2.3,25,0,No,NA
AFR,Cape_Town,3,15,u,Cape_Town_3_15,1.1,NA,NA,c,2,NA,NA,1.1,25,0,No,NA
AFR,Cape_Town,3,4,u,Cape_Town_3_4,1.29,NA,NA,d,2,NA,NA,1.29,25,0,No,NA
AFR,Cape_Town,3,8,u,Cape_Town_3_8,2.55,NA,NA,f,2,NA,NA,2.55,25,0,No,NA
AFR,Cape_Town,3,9,u,Cape_Town_3_9,2.29,NA,NA,g,2,NA,NA,2.29,25,0,No,NA
AFR,Cape_Town,3,12,u,Cape_Town_3_12,2.9899999999999998,NA,NA,a,3,NA,NA,2.9899999999999998,25,0,No,NA
AFR,Cape_Town,3,13,u,Cape_Town_3_13,1.06,NA,NA,b,3,NA,NA,1.06,25,0,No,NA
AFR,Cape_Town,3,17,u,Cape_Town_3_17,6.07,NA,NA,d,3,NA,NA,6.07,25,0,No,NA
AFR,Cape_Town,12,2,u,Cape_Town_12_2,1.74,NA,NA,e,3,NA,NA,1.74,25,0,No,NA
AFR,Cape_Town,12,4,u,Cape_Town_12_4,1.84,NA,NA,g,3,NA,NA,1.84,25,0,No,NA
AFR,Cape_Town,12,5,u,Cape_Town_12_5,4.87,NA,NA,h,3,NA,NA,4.87,25,0,No,NA
AFR,Cape_Town,12,6,u,Cape_Town_12_6,6.51,NA,NA,a,4,NA,NA,6.51,25,0,No,NA
AFR,Cape_Town,12,7,u,Cape_Town_12_7,2.88,NA,NA,b,4,NA,NA,2.88,25,0,No,NA
AFR,Cape_Town,12,8,u,Cape_Town_12_8,4.26,NA,NA,c,4,NA,NA,4.26,25,0,No,NA
AFR,Cape_Town,12,10,u,Cape_Town_12_10,2.92,NA,NA,d,4,NA,NA,2.92,25,0,No,NA
AFR,Cape_Town,12,11,u,Cape_Town_12_11,4.04,NA,NA,e,4,NA,NA,4.04,25,0,No,NA
AFR,Cape_Town,12,13,u,Cape_Town_12_13,1.6700000000000002,NA,NA,f,4,NA,NA,1.6700000000000002,25,0,No,NA
AFR,Cape_Town,13,9,u,Cape_Town_13_9,9.58,NA,NA,h,4,NA,NA,9.58,25,0,No,NA
AFR,Cape_Town,13,6,u,Cape_Town_13_6,4.34,NA,NA,c,5,NA,NA,4.34,25,0,No,NA
AFR,Cape_Town,13,4,u,Cape_Town_13_4,6.14,NA,NA,e,5,NA,NA,6.14,25,0,No,NA
AFR,Cape_Town,13,3,u,Cape_Town_13_3,7.21,NA,NA,f,5,NA,NA,7.21,25,0,No,NA
AFR,Cape_Town,13,2,u,Cape_Town_13_2,2.77,NA,NA,g,5,NA,NA,2.77,25,0,No,NA
AFR,Cape_Town,14,10,u,Cape_Town_14_10,3.64,NA,NA,h,5,NA,NA,3.64,25,0,No,NA
AFR,Cape_Town,14,2,u,Cape_Town_14_2,1.48,NA,NA,b,6,NA,NA,1.48,25,0,No,NA
AFR,Cape_Town,14,3,u,Cape_Town_14_3,4.35,NA,NA,c,6,NA,NA,4.35,25,0,No,NA
AFR,Cape_Town,14,4,u,Cape_Town_14_4,2.82,NA,NA,d,6,NA,NA,2.82,25,0,No,NA
AFR,Cape_Town,14,6,u,Cape_Town_14_6,2.04,NA,NA,f,6,NA,NA,2.04,25,0,No,NA
AFR,Cape_Town,14,7,u,Cape_Town_14_7,1.21,NA,NA,g,6,NA,NA,1.21,25,0,No,NA
AFR,Cape_Town,14,8,u,Cape_Town_14_8,3.18,NA,NA,h,6,NA,NA,3.18,25,0,No,NA
AFR,Cape_Town,7,2,r,Cape_Town_7_2,3.63,NA,NA,a,7,NA,NA,3.63,25,0,No,NA
AFR,Cape_Town,7,4,r,Cape_Town_7_4,5.99,NA,NA,b,7,NA,NA,5.99,25,0,No,NA
AFR,Cape_Town,7,6,r,Cape_Town_7_6,2.8,NA,NA,d,7,NA,NA,2.8,25,0,No,NA
AFR,Cape_Town,7,9,r,Cape_Town_7_9,1.94,NA,NA,e,7,NA,NA,1.94,25,0,No,NA
AFR,Cape_Town,7,11,r,Cape_Town_7_11,3.13,NA,NA,f,7,NA,NA,3.13,25,0,No,NA
AFR,Cape_Town,7,12,r,Cape_Town_7_12,2.3,NA,NA,g,7,NA,NA,2.3,25,0,No,NA
AFR,Cape_Town,7,13,r,Cape_Town_7_13,2.9299999999999997,NA,NA,h,7,NA,NA,2.9299999999999997,25,0,No,NA
AFR,Cape_Town,8,2,r,Cape_Town_8_2,2.4899999999999998,NA,NA,c,8,NA,NA,2.4899999999999998,25,0,No,NA
AFR,Cape_Town,8,3,r,Cape_Town_8_3,2.79,NA,NA,d,8,NA,NA,2.79,25,0,No,NA
AFR,Cape_Town,8,4,r,Cape_Town_8_4,4.94,NA,NA,e,8,NA,NA,4.94,25,0,No,NA
AFR,Cape_Town,8,5,r,Cape_Town_8_5,5.34,NA,NA,f,8,NA,NA,5.34,25,0,No,NA
AFR,Cape_Town,8,7,r,Cape_Town_8_7,3.98,NA,NA,h,8,NA,NA,3.98,25,0,No,NA
AFR,Cape_Town,8,9,r,Cape_Town_8_9,1.1,NA,NA,b,9,NA,NA,1.1,25,0,No,NA
AFR,Cape_Town,8,11,r,Cape_Town_8_11,1,NA,NA,c,9,NA,NA,1,25,0,No,NA
AFR,Cape_Town,6,14,r,Cape_Town_6_14,4.73,NA,NA,f,9,NA,NA,4.73,25,0,No,NA
AFR,Cape_Town,6,13,r,Cape_Town_6_13,1.8800000000000001,NA,NA,g,9,NA,NA,1.8800000000000001,25,0,No,NA
AFR,Cape_Town,6,12,r,Cape_Town_6_12,2.51,NA,NA,h,9,NA,NA,2.51,25,0,No,NA
AFR,Cape_Town,6,6,r,Cape_Town_6_6,2,NA,NA,a,10,NA,NA,2,25,0,No,NA
AFR,Cape_Town,6,5,r,Cape_Town_6_5,2.8,NA,NA,b,10,NA,NA,2.8,25,0,No,NA
AFR,Cape_Town,6,3,r,Cape_Town_6_3,2.4099999999999997,NA,NA,c,10,NA,NA,2.4099999999999997,25,0,No,NA
AFR,Cape_Town,6,2,r,Cape_Town_6_2,1.32,NA,NA,d,10,NA,NA,1.32,25,0,No,NA
AFR,Cape_Town,6,15,r,Cape_Town_6_15,1.25,NA,NA,e,10,NA,NA,1.25,25,0,No,NA
AFR,Cape_Town,18,16,r,Cape_Town_18_16,4.49,NA,NA,f,10,NA,NA,4.49,25,0,No,NA
AFR,Cape_Town,18,14,r,Cape_Town_18_14,7.02,NA,NA,h,10,NA,NA,7.02,25,0,No,NA
AFR,Cape_Town,18,9,r,Cape_Town_18_9,7.17,NA,NA,b,11,NA,NA,7.17,25,0,No,NA
AFR,Cape_Town,18,4,r,Cape_Town_18_4,2,NA,NA,d,11,NA,NA,2,25,0,No,NA
AFR,Cape_Town,18,12,r,Cape_Town_18_12,4.52,NA,NA,f,11,NA,NA,4.52,25,0,No,NA
AFR,Cape_Town,19,15,r,Cape_Town_19_15,3.9,NA,NA,g,11,NA,NA,3.9,25,0,No,NA
AFR,Cape_Town,19,10,r,Cape_Town_19_10,7.04,NA,NA,b,12,NA,NA,7.04,25,0,No,NA
AFR,Cape_Town,19,9,r,Cape_Town_19_9,6.58,NA,NA,c,12,NA,NA,6.58,25,0,No,NA
AFR,Cape_Town,19,5,r,Cape_Town_19_5,3.01,NA,NA,e,12,NA,NA,3.01,25,0,No,NA
AFR,Cape_Town,19,1,r,Cape_Town_19_1,4.7,NA,NA,g,12,NA,NA,4.7,25,0,No,NA
AFR,Cape_Town,19,16,r,Cape_Town_19_16,7.4,NA,NA,h,12,NA,NA,7.4,25,0,No,NA
OCE,Christchurch,1,10,u,Christchurch_1_10,3.7600000000000002,NA,NA,b,1,NA,NA,3.7600000000000002,25,0,No,NA
OCE,Christchurch,1,6,u,Christchurch_1_6,11.5,NA,NA,c,1,NA,NA,11.5,21.74,3.26,No,NA
OCE,Christchurch,1,8,u,Christchurch_1_8,7.6499999999999995,NA,NA,d,1,NA,NA,7.6499999999999995,25,0,No,NA
OCE,Christchurch,1,4,u,Christchurch_1_4,8.42,NA,NA,e,1,NA,NA,8.42,25,0,No,NA
OCE,Christchurch,1,3,u,Christchurch_1_3,1.1900000000000002,NA,NA,g,1,NA,NA,1.1900000000000002,25,0,No,NA
OCE,Christchurch,1,1,u,Christchurch_1_1,8.43,NA,NA,h,1,NA,NA,8.43,25,0,No,NA
OCE,Christchurch,1,11,u,Christchurch_1_11,4.22,NA,NA,a,2,NA,NA,4.22,25,0,No,NA
OCE,Christchurch,2,20,u,Christchurch_2_20,15.1,NA,NA,c,2,NA,NA,15.1,16.56,8.44,Yes,NA
OCE,Christchurch,2,19,u,Christchurch_2_19,2.57,NA,NA,d,2,NA,NA,2.57,25,0,No,NA
OCE,Christchurch,2,8,u,Christchurch_2_8,9.27,NA,NA,e,2,NA,NA,9.27,25,0,No,NA
OCE,Christchurch,2,5,u,Christchurch_2_5,9.950000000000001,NA,NA,g,2,NA,NA,9.950000000000001,25,0,No,NA
OCE,Christchurch,2,15,u,Christchurch_2_15,5.72,NA,NA,h,2,NA,NA,5.72,25,0,No,NA
OCE,Christchurch,2,11,u,Christchurch_2_11,9.1,NA,NA,a,3,NA,NA,9.1,25,0,No,NA
OCE,Christchurch,2,7,u,Christchurch_2_7,11.3,NA,NA,b,3,NA,NA,11.3,22.12,2.88,No,NA
OCE,Christchurch,2,12,u,Christchurch_2_12,30.9,NA,NA,c,3,NA,NA,30.9,8.09,16.91,Yes,NA
OCE,Christchurch,3,15,u,Christchurch_3_15,5.319999999999999,NA,NA,d,3,NA,NA,5.319999999999999,25,0,No,NA
OCE,Christchurch,3,6,u,Christchurch_3_6,28.7,NA,NA,e,3,NA,NA,28.7,8.71,16.29,Yes,NA
OCE,Christchurch,3,5,u,Christchurch_3_5,6.609999999999999,NA,NA,f,3,NA,NA,6.609999999999999,25,0,No,NA
OCE,Christchurch,3,14,u,Christchurch_3_14,15.4,NA,NA,g,3,NA,NA,15.4,16.23,8.77,Yes,NA
OCE,Christchurch,3,2,u,Christchurch_3_2,6.470000000000001,NA,NA,h,3,NA,NA,6.470000000000001,25,0,No,NA
OCE,Christchurch,3,13,u,Christchurch_3_13,6.55,NA,NA,a,4,NA,NA,6.55,25,0,No,NA
OCE,Christchurch,3,8,u,Christchurch_3_8,4.6,NA,NA,c,4,NA,NA,4.6,25,0,No,NA
OCE,Christchurch,4,1,u,Christchurch_4_1,9.69,NA,NA,e,4,NA,NA,9.69,25,0,No,NA
OCE,Christchurch,4,5,u,Christchurch_4_5,33.7,NA,NA,f,4,NA,NA,33.7,7.42,17.58,Yes,NA
OCE,Christchurch,4,18,u,Christchurch_4_18,30.7,NA,NA,g,4,NA,NA,30.7,8.14,16.86,Yes,NA
OCE,Christchurch,4,17,u,Christchurch_4_17,10.3,NA,NA,h,4,NA,NA,10.3,24.27,0.73,No,NA
OCE,Christchurch,4,7,u,Christchurch_4_7,16.4,NA,NA,a,5,NA,NA,16.4,15.24,9.76,Yes,NA
OCE,Christchurch,4,8,u,Christchurch_4_8,18.2,NA,NA,c,5,NA,NA,18.2,13.74,11.26,Yes,NA
OCE,Christchurch,4,12,u,Christchurch_4_12,17.6,NA,NA,d,5,NA,NA,17.6,14.2,10.8,Yes,NA
OCE,Christchurch,4,11,u,Christchurch_4_11,10.1,NA,NA,f,5,NA,NA,10.1,24.75,0.25,No,NA
OCE,Christchurch,6,12,u,Christchurch_6_12,11.3,NA,NA,h,5,NA,NA,11.3,22.12,2.88,No,NA
OCE,Christchurch,6,4,u,Christchurch_6_4,21.7,NA,NA,a,6,NA,NA,21.7,11.52,13.48,Yes,NA
OCE,Christchurch,6,6,u,Christchurch_6_6,9.49,NA,NA,c,6,NA,NA,9.49,25,0,No,NA
OCE,Christchurch,6,14,u,Christchurch_6_14,17.8,NA,NA,d,6,NA,NA,17.8,14.04,10.96,Yes,NA
OCE,Christchurch,6,8,u,Christchurch_6_8,14.6,NA,NA,e,6,NA,NA,14.6,17.12,7.88,Yes,NA
OCE,Christchurch,6,15,u,Christchurch_6_15,4.98,NA,NA,f,6,NA,NA,4.98,25,0,No,NA
OCE,Christchurch,6,8,u,Christchurch_6_8,7.17,NA,NA,g,6,NA,NA,7.17,25,0,No,NA
OCE,Christchurch,6,9,u,Christchurch_6_9,13,NA,NA,h,6,NA,NA,13,19.23,5.77,Yes,NA
OCE,Christchurch,37,1,r,Christchurch_37_1,12.2,NA,NA,a,7,NA,NA,12.2,20.49,4.51,No,NA
OCE,Christchurch,37,12,r,Christchurch_37_12,22,NA,NA,b,7,NA,NA,22,11.36,13.64,Yes,NA
OCE,Christchurch,37,19,r,Christchurch_37_19,21.1,NA,NA,c,7,NA,NA,21.1,11.85,13.15,Yes,NA
OCE,Christchurch,37,10,r,Christchurch_37_10,11.7,NA,NA,e,7,NA,NA,11.7,21.37,3.63,No,NA
OCE,Christchurch,37,8,r,Christchurch_37_8,21.4,NA,NA,f,7,NA,NA,21.4,11.68,13.32,Yes,NA
OCE,Christchurch,37,21,r,Christchurch_37_21,17.2,NA,NA,g,7,NA,NA,17.2,14.53,10.47,Yes,NA
OCE,Christchurch,37,5,r,Christchurch_37_5,24,NA,NA,a,8,NA,NA,24,10.42,14.58,Yes,NA
OCE,Christchurch,38,14,r,Christchurch_38_14,22.5,NA,NA,d,8,NA,NA,22.5,11.11,13.89,Yes,NA
OCE,Christchurch,38,3,r,Christchurch_38_3,37.2,NA,NA,e,8,NA,NA,37.2,6.72,18.28,Yes,NA
OCE,Christchurch,38,20,r,Christchurch_38_20,20.5,NA,NA,f,8,NA,NA,20.5,12.2,12.8,Yes,NA
OCE,Christchurch,38,2,r,Christchurch_38_2,42.2,NA,NA,g,8,NA,NA,42.2,5.92,19.08,Yes,NA
OCE,Christchurch,38,1,r,Christchurch_38_1,11.8,NA,NA,h,8,NA,NA,11.8,21.19,3.81,No,NA
OCE,Christchurch,38,13,r,Christchurch_38_13,47.5,NA,NA,a,9,NA,NA,47.5,5.26,19.74,Yes,NA
OCE,Christchurch,38,16,r,Christchurch_38_16,27,NA,NA,b,9,NA,NA,27,9.26,15.74,Yes,NA
OCE,Christchurch,38,10,r,Christchurch_38_10,62.9,NA,NA,c,9,NA,NA,62.9,3.97,21.03,Yes,NA
OCE,Christchurch,39,7,r,Christchurch_39_7,38.6,NA,NA,d,9,NA,NA,38.6,6.48,18.52,Yes,NA
OCE,Christchurch,39,6,r,Christchurch_39_6,17.5,NA,NA,e,9,NA,NA,17.5,14.29,10.71,Yes,NA
OCE,Christchurch,39,5,r,Christchurch_39_5,38,NA,NA,g,9,NA,NA,38,6.58,18.42,Yes,NA
OCE,Christchurch,39,16,r,Christchurch_39_16,24.2,NA,NA,h,9,NA,NA,24.2,10.33,14.67,Yes,NA
OCE,Christchurch,39,15,r,Christchurch_39_15,5.619999999999999,NA,NA,a,10,NA,NA,5.619999999999999,25,0,No,NA
OCE,Christchurch,39,2,r,Christchurch_39_2,19.6,NA,NA,b,10,NA,NA,19.6,12.76,12.24,Yes,NA
OCE,Christchurch,39,18,r,Christchurch_39_18,15,NA,NA,c,10,NA,NA,15,16.67,8.33,Yes,NA
OCE,Christchurch,39,11,r,Christchurch_39_11,29,NA,NA,e,10,NA,NA,29,8.62,16.38,Yes,NA
OCE,Christchurch,40,16,r,Christchurch_40_16,60.5,NA,NA,f,10,NA,NA,60.5,4.13,20.87,Yes,NA
OCE,Christchurch,40,17,r,Christchurch_40_17,96.6,NA,NA,g,10,NA,NA,96.6,2.59,22.41,Yes,NA
OCE,Christchurch,40,14,r,Christchurch_40_14,15.4,NA,NA,h,10,NA,NA,15.4,16.23,8.77,Yes,NA
OCE,Christchurch,40,7,r,Christchurch_40_7,85.9,NA,NA,a,11,NA,NA,85.9,2.91,22.09,Yes,NA
OCE,Christchurch,40,6,r,Christchurch_40_6,19.8,NA,NA,b,11,NA,NA,19.8,12.63,12.37,Yes,NA
OCE,Christchurch,40,10,r,Christchurch_40_10,67.5,NA,NA,d,11,NA,NA,67.5,3.7,21.3,Yes,NA
OCE,Christchurch,40,4,r,Christchurch_40_4,41.6,NA,NA,e,11,NA,NA,41.6,6.01,18.99,Yes,NA
OCE,Christchurch,40,20,r,Christchurch_40_20,28.7,NA,NA,g,11,NA,NA,28.7,8.71,16.29,Yes,NA
OCE,Christchurch,41,1,r,Christchurch_41_1,5.94,NA,NA,h,11,NA,NA,5.94,25,0,No,NA
OCE,Christchurch,41,15,r,Christchurch_41_15,8.81,NA,NA,a,12,NA,NA,8.81,25,0,No,NA
OCE,Christchurch,41,16,r,Christchurch_41_16,17.2,NA,NA,c,12,NA,NA,17.2,14.53,10.47,Yes,NA
OCE,Christchurch,41,6,r,Christchurch_41_6,15.4,NA,NA,d,12,NA,NA,15.4,16.23,8.77,Yes,NA
OCE,Christchurch,41,8,r,Christchurch_41_8,28.8,NA,NA,f,12,NA,NA,28.8,8.68,16.32,Yes,NA
OCE,Christchurch,41,10,r,Christchurch_41_10,39.7,NA,NA,g,12,NA,NA,39.7,6.3,18.7,Yes,NA
OCE,Christchurch,41,12,r,Christchurch_41_12,10.5,NA,NA,h,12,NA,NA,10.5,23.81,1.19,No,NA
ASI,Hiroshima,1,11,u,Hiroshima_1_11,7.46,NA,NA,a,1,NA,NA,7.46,25,0,No,NA
ASI,Hiroshima,1,3,u,Hiroshima_1_3,3.8899999999999997,NA,NA,c,1,NA,NA,3.8899999999999997,25,0,No,NA
ASI,Hiroshima,1,5,u,Hiroshima_1_5,3.8099999999999996,NA,NA,d,1,NA,NA,3.8099999999999996,25,0,No,NA
ASI,Hiroshima,1,10,u,Hiroshima_1_10,4.84,NA,NA,e,1,NA,NA,4.84,25,0,No,NA
ASI,Hiroshima,1,8,u,Hiroshima_1_8,46.4,NA,NA,g,1,NA,NA,46.4,5.39,19.61,Yes,NA
