PC1,PC2,sample,continent,range,city,pop,individual,site
-0.026917489773368095,0.05608859800365104,Antwerp_1_14,EU,Native,Antwerp,1,14,u
-0.028937040657362176,0.028440618039168936,Antwerp_1_17,EU,Native,Antwerp,1,17,u
0.004799483738126493,-0.01318345962580346,Antwerp_1_19,EU,Native,Antwerp,1,19,u
0.010681923876341357,-0.009477245610017539,Antwerp_1_2,EU,Native,Antwerp,1,2,u
-0.019784818688785448,0.025871951166570144,Antwerp_1_5,EU,Native,Antwerp,1,5,u
-0.01830344308394786,0.0046520414652328045,Antwerp_1_7,EU,Native,Antwerp,1,7,u
-0.014787000909140735,0.011930880018147315,Antwerp_1_9,EU,Native,Antwerp,1,9,u
-0.017458107388758713,0.032158970122117506,Antwerp_2_11,EU,Native,Antwerp,2,11,u
0.021859453539145954,-0.006830468764419522,Antwerp_2_12,EU,Native,Antwerp,2,12,u
0.0034041986069187806,0.01877717412300057,Antwerp_2_13,EU,Native,Antwerp,2,13,u
-0.018969918857159918,0.01758685194292183,Antwerp_2_15,EU,Native,Antwerp,2,15,u
-0.018905575818640764,0.03488535827724084,Antwerp_2_4,EU,Native,Antwerp,2,4,u
0.02375338043970842,-0.014657241314197583,Antwerp_2_5,EU,Native,Antwerp,2,5,u
-0.013413694420753932,0.014792662923039266,Antwerp_2_6,EU,Native,Antwerp,2,6,u
-0.027348283699644316,0.020003703186119267,Antwerp_2_9,EU,Native,Antwerp,2,9,u
-0.009964281895962239,0.01317131662711777,Antwerp_3_10,EU,Native,Antwerp,3,10,u
0.0023687359575949095,0.02904743610003767,Antwerp_3_12,EU,Native,Antwerp,3,12,u
-0.028266673516809032,-0.006931433448910848,Antwerp_3_13,EU,Native,Antwerp,3,13,u
-0.02245116354948356,0.022880459143004055,Antwerp_3_14,EU,Native,Antwerp,3,14,u
-0.02318281286182977,0.01126930693469272,Antwerp_3_15,EU,Native,Antwerp,3,15,u
-0.04041956208000437,0.015724644079050987,Antwerp_3_5,EU,Native,Antwerp,3,5,u
0.027782402355634225,-0.024898252985317604,Antwerp_3_6,EU,Native,Antwerp,3,6,u
-0.01841451348160302,0.022153416623865888,Antwerp_36_11,EU,Native,Antwerp,36,11,r
-0.018872922144524115,0.016751456240010742,Antwerp_36_12,EU,Native,Antwerp,36,12,r
-0.011145855799596191,0.011951435780616833,Antwerp_36_13,EU,Native,Antwerp,36,13,r
-0.016912767674992994,0.016981322865870313,Antwerp_36_14,EU,Native,Antwerp,36,14,r
-0.021006716675252435,-0.0092915967453717635,Antwerp_36_15,EU,Native,Antwerp,36,15,r
0.005948592214788181,0.009390084677165298,Antwerp_36_2,EU,Native,Antwerp,36,2,r
-0.01739582812272575,0.04169879534203428,Antwerp_36_7,EU,Native,Antwerp,36,7,r
-0.00946622702030337,0.01993710386303592,Antwerp_36_9,EU,Native,Antwerp,36,9,r
-0.018904853096324687,0.020785308035777078,Antwerp_37_1,EU,Native,Antwerp,37,1,r
-0.0019045510835694428,0.03689733715984561,Antwerp_37_15,EU,Native,Antwerp,37,15,r
-0.006337213166871031,0.022300398495771877,Antwerp_37_17,EU,Native,Antwerp,37,17,r
-0.009207154257453642,0.012556227351203491,Antwerp_37_19,EU,Native,Antwerp,37,19,r
-0.026864344407039737,-0.018742421730406467,Antwerp_37_3,EU,Native,Antwerp,37,3,r
-0.004777291500395005,0.01976756863544278,Antwerp_37_6,EU,Native,Antwerp,37,6,r
-0.024172223118357532,-0.03607562362099101,Antwerp_37_7,EU,Native,Antwerp,37,7,r
-0.011443646827953275,0.02164734858072997,Antwerp_37_9,EU,Native,Antwerp,37,9,r
0.004447506824325177,0.023816373096691948,Antwerp_38_1,EU,Native,Antwerp,38,1,r
-0.018065953322977314,0.02197524727064715,Antwerp_38_12,EU,Native,Antwerp,38,12,r
-0.006930246415605747,-0.0064491689591213855,Antwerp_38_13,EU,Native,Antwerp,38,13,r
-0.014128551088616794,0.013512739336966284,Antwerp_38_17,EU,Native,Antwerp,38,17,r
9.136232324103806e-5,0.004406074540736947,Antwerp_38_20,EU,Native,Antwerp,38,20,r
-0.005913071102771129,0.007131701241745245,Antwerp_38_5,EU,Native,Antwerp,38,5,r
0.007718461775887046,-0.00866909444899685,Antwerp_38_6,EU,Native,Antwerp,38,6,r
0.014940200659860322,-0.008175859786708293,Antwerp_39_10,EU,Native,Antwerp,39,10,r
0.022900078408040637,-0.00826016499570804,Antwerp_39_13,EU,Native,Antwerp,39,13,r
0.013270694443626633,0.008156874419084716,Antwerp_39_16,EU,Native,Antwerp,39,16,r
0.0175815292544947,-0.0024409417954603554,Antwerp_39_2,EU,Native,Antwerp,39,2,r
0.014008431799837863,-0.021413911881469874,Antwerp_39_3,EU,Native,Antwerp,39,3,r
0.020557209615171726,-3.0047091497323525e-4,Antwerp_39_4,EU,Native,Antwerp,39,4,r
-0.02915090655133536,0.010555754400498623,Antwerp_39_6,EU,Native,Antwerp,39,6,r
0.021944304920548528,-0.012331362454793838,Antwerp_39_7,EU,Native,Antwerp,39,7,r
9.427149297862204e-4,0.0047530816804083765,Antwerp_4_1,EU,Native,Antwerp,4,1,u
-0.01716527750558465,0.028031038971995978,Antwerp_4_11,EU,Native,Antwerp,4,11,u
0.0080680902092581,0.0012911828107751934,Antwerp_4_15,EU,Native,Antwerp,4,15,u
-0.004137863974091947,-3.8731317823952765e-4,Antwerp_4_16,EU,Native,Antwerp,4,16,u
-0.001406171141272621,0.031825718176747494,Antwerp_4_18,EU,Native,Antwerp,4,18,u
-0.017305009544030994,0.008146667036325585,Antwerp_4_20,EU,Native,Antwerp,4,20,u
0.020721731226431558,-0.0077337766607414975,Antwerp_4_8,EU,Native,Antwerp,4,8,u
-0.009835605415548504,0.02619871879009593,Antwerp_4_9,EU,Native,Antwerp,4,9,u
0.001998364944299011,0.02228311299188956,Antwerp_40_1,EU,Native,Antwerp,40,1,r
-0.015870873458254175,0.021531894133968266,Antwerp_40_3,EU,Native,Antwerp,40,3,r
0.010324984144092227,0.020921404684690535,Antwerp_40_4,EU,Native,Antwerp,40,4,r
-0.01211681703220103,0.01203525937944543,Antwerp_40_6,EU,Native,Antwerp,40,6,r
-0.017687435234773,0.014876541785764363,Antwerp_40_7,EU,Native,Antwerp,40,7,r
4.3005767261730465e-4,0.006374530790797177,Antwerp_40_8,EU,Native,Antwerp,40,8,r
-0.0171567768231805,0.007155680305706451,Antwerp_40_9,EU,Native,Antwerp,40,9,r
-0.0292949163947495,0.028830847085807465,Antwerp_5_10,EU,Native,Antwerp,5,10,u
-0.010645282207163605,0.025353705930906703,Antwerp_5_15,EU,Native,Antwerp,5,15,u
0.030044216687842948,-0.01995102879225564,Antwerp_5_17,EU,Native,Antwerp,5,17,u
-0.019499956964840217,0.009594936962942845,Antwerp_5_18,EU,Native,Antwerp,5,18,u
-0.018661277639663007,0.0227558484169797,Antwerp_5_5,EU,Native,Antwerp,5,5,u
-0.02272651420225506,0.0203154522122368,Antwerp_5_6,EU,Native,Antwerp,5,6,u
-0.015369999570283085,0.02328673501822288,Antwerp_5_8,EU,Native,Antwerp,5,8,u
0.01837383817595959,-0.032123770988617247,Armidale_1_10,OCE,Introduced,Armidale,1,10,u
-0.005844667676627647,0.025721517995192147,Armidale_1_12,OCE,Introduced,Armidale,1,12,u
0.015082698378598434,-0.0030346462647702363,Armidale_1_17,OCE,Introduced,Armidale,1,17,u
0.006818298142914434,-0.015099102158280189,Armidale_1_2,OCE,Introduced,Armidale,1,2,u
0.0017064532497348191,-0.022980513104388922,Armidale_1_4,OCE,Introduced,Armidale,1,4,u
-0.014678575654837238,0.01276540066820661,Armidale_1_6,OCE,Introduced,Armidale,1,6,u
0.00996995936452715,-0.043779309004999434,Armidale_1_7,OCE,Introduced,Armidale,1,7,u
-0.015019468543830454,0.03329396185153111,Armidale_2_1,OCE,Introduced,Armidale,2,1,u
0.01765007734909109,-0.019320463745313068,Armidale_2_10,OCE,Introduced,Armidale,2,10,u
0.016721396112904886,-0.009468969100180465,Armidale_2_13,OCE,Introduced,Armidale,2,13,u
0.020742353043680266,-0.005058241309047327,Armidale_2_18,OCE,Introduced,Armidale,2,18,u
0.014173909582749512,-0.01976636518693334,Armidale_2_3,OCE,Introduced,Armidale,2,3,u
0.016125271506889055,0.013101972686106614,Armidale_2_4,OCE,Introduced,Armidale,2,4,u
0.018641799630958116,-0.01885726103254988,Armidale_2_6,OCE,Introduced,Armidale,2,6,u
0.00819145165045814,-0.012169910009373721,Armidale_2_7,OCE,Introduced,Armidale,2,7,u
0.03300947589509701,-0.026299950940571783,Armidale_3_1,OCE,Introduced,Armidale,3,1,u
0.023997247775828245,-0.008654055878860149,Armidale_3_10,OCE,Introduced,Armidale,3,10,u
0.04371815637406701,-0.011258198895390521,Armidale_3_15,OCE,Introduced,Armidale,3,15,u
0.029767877852432463,-0.01584931971887107,Armidale_3_15_dup,OCE,Introduced,Armidale,3,15,u
0.015736364553248696,-0.010156140842716235,Armidale_3_17,OCE,Introduced,Armidale,3,17,u
0.03343114643283989,-0.01990336704507012,Armidale_3_19,OCE,Introduced,Armidale,3,19,u
0.03738519166059689,-0.017916941512275485,Armidale_3_2,OCE,Introduced,Armidale,3,2,u
0.014614109454508481,-0.027122867258967183,Armidale_3_6,OCE,Introduced,Armidale,3,6,u
-0.011535617091287092,0.019493526984428508,Armidale_35_1,OCE,Introduced,Armidale,35,1,r
-0.005551955987734712,0.01411173497001601,Armidale_35_12,OCE,Introduced,Armidale,35,12,r
-0.010036149408998442,0.016903714984411775,Armidale_35_15,OCE,Introduced,Armidale,35,15,r
0.005311291785059662,0.0035239760869704953,Armidale_35_20,OCE,Introduced,Armidale,35,20,r
0.022867914900199692,-0.007773820803579978,Armidale_35_3,OCE,Introduced,Armidale,35,3,r
0.015412024807351416,-0.01166397213159728,Armidale_35_5,OCE,Introduced,Armidale,35,5,r
-0.0014589779012419517,0.009613576717061232,Armidale_35_6,OCE,Introduced,Armidale,35,6,r
0.013382361352997805,-0.0038602535868166557,Armidale_36_12,OCE,Introduced,Armidale,36,12,r
-5.861438605476589e-4,0.01751302441402108,Armidale_36_13,OCE,Introduced,Armidale,36,13,r
-0.009807914825383356,0.0046477828128669825,Armidale_36_15,OCE,Introduced,Armidale,36,15,r
0.003187331768288381,0.0015720536126208942,Armidale_36_17,OCE,Introduced,Armidale,36,17,r
0.0119966878043353,0.003747368027672476,Armidale_36_3,OCE,Introduced,Armidale,36,3,r
-0.0012083573398501569,-0.009302070278835211,Armidale_36_5,OCE,Introduced,Armidale,36,5,r
0.028272257164553234,-0.015194098688911714,Armidale_36_7,OCE,Introduced,Armidale,36,7,r
-0.0017197627805638756,-0.029500169129407193,Armidale_37_1,OCE,Introduced,Armidale,37,1,r
0.015883699213618617,0.0011956827566788513,Armidale_37_11,OCE,Introduced,Armidale,37,11,r
0.007654895227081889,-4.250292876790677e-4,Armidale_37_12,OCE,Introduced,Armidale,37,12,r
0.0057975702379907896,-0.005790060256503975,Armidale_37_16,OCE,Introduced,Armidale,37,16,r
0.01765994425255917,-0.00519030047080731,Armidale_37_20,OCE,Introduced,Armidale,37,20,r
0.004877723729531311,0.009292128144105592,Armidale_37_3,OCE,Introduced,Armidale,37,3,r
0.009628925085587667,0.008742466851020675,Armidale_37_5,OCE,Introduced,Armidale,37,5,r
0.016245363108222517,-0.009375055341390277,Armidale_37_7,OCE,Introduced,Armidale,37,7,r
0.005149564019451559,-7.104404774939812e-4,Armidale_37_8,OCE,Introduced,Armidale,37,8,r
-0.003387637070911431,-0.002039678619370408,Armidale_39_19,OCE,Introduced,Armidale,39,19,r
0.01690134548076348,-0.003690447099455939,Armidale_39_2,OCE,Introduced,Armidale,39,2,r
0.004499595182956132,0.006698453425264829,Armidale_39_3,OCE,Introduced,Armidale,39,3,r
0.013814621838043864,0.007109035676689236,Armidale_39_6,OCE,Introduced,Armidale,39,6,r
0.00623250019623762,-0.025955498952343004,Armidale_39_7,OCE,Introduced,Armidale,39,7,r
0.005444457694781337,0.020669093766296723,Armidale_39_9,OCE,Introduced,Armidale,39,9,r
0.010929998816433749,-0.02126051756587976,Armidale_4_10,OCE,Introduced,Armidale,4,10,u
0.00593798877438086,0.023972590724247626,Armidale_4_12,OCE,Introduced,Armidale,4,12,u
0.028863807991768943,-0.02884401208256578,Armidale_4_16,OCE,Introduced,Armidale,4,16,u
0.014879541577756252,0.005852903612851889,Armidale_4_19,OCE,Introduced,Armidale,4,19,u
0.006722253219990866,-0.02310398436328687,Armidale_4_2,OCE,Introduced,Armidale,4,2,u
0.01933145827821465,0.001178780384096385,Armidale_4_3,OCE,Introduced,Armidale,4,3,u
-0.002330271925479641,-0.017560264571708634,Armidale_4_5,OCE,Introduced,Armidale,4,5,u
0.00963000950354548,-0.02314199471994089,Armidale_4_7,OCE,Introduced,Armidale,4,7,u
0.03764763967021012,-0.044316682639820346,Armidale_40_1,OCE,Introduced,Armidale,40,1,r
0.046811739745413125,-0.04232405876935054,Armidale_40_11,OCE,Introduced,Armidale,40,11,r
0.014668301987763314,0.0013849017101071233,Armidale_40_13,OCE,Introduced,Armidale,40,13,r
0.028182987020920133,-0.01751095969099917,Armidale_40_18,OCE,Introduced,Armidale,40,18,r
0.04304460978023955,-0.01373718746987915,Armidale_40_20,OCE,Introduced,Armidale,40,20,r
0.04280805755537457,-0.03462306239029951,Armidale_40_3,OCE,Introduced,Armidale,40,3,r
0.04057067445097171,-0.05587804540202786,Armidale_40_5,OCE,Introduced,Armidale,40,5,r
0.03982521816631771,-0.020026913195785635,Armidale_40_7,OCE,Introduced,Armidale,40,7,r
0.015975422028000306,-0.011994678003241128,Armidale_5_12,OCE,Introduced,Armidale,5,12,u
0.0019185812292499083,0.011112679978445313,Armidale_5_16,OCE,Introduced,Armidale,5,16,u
0.015575572329899525,-0.017904985144974708,Armidale_5_4,OCE,Introduced,Armidale,5,4,u
0.025180665173865555,-0.025457876308026754,Armidale_5_5,OCE,Introduced,Armidale,5,5,u
0.021438458445437174,-0.006477774493889905,Armidale_5_8,OCE,Introduced,Armidale,5,8,u
0.009680929669879637,0.01600732388902068,Athens_10_13,NAM,Introduced,Athens,10,13,u
0.014375738057820248,0.012718787826331315,Athens_10_16,NAM,Introduced,Athens,10,16,u
0.0024491351923684496,0.029406520544288793,Athens_10_17,NAM,Introduced,Athens,10,17,u
0.013236061308329501,0.01779335953491954,Athens_10_2,NAM,Introduced,Athens,10,2,u
0.029735586236843515,8.098114036137867e-4,Athens_10_3,NAM,Introduced,Athens,10,3,u
0.018528285697194353,0.015403418046219941,Athens_10_4,NAM,Introduced,Athens,10,4,u
0.00868111766083152,0.020053889487218084,Athens_10_5,NAM,Introduced,Athens,10,5,u
0.02967857528054656,0.014037587990840995,Athens_10_8,NAM,Introduced,Athens,10,8,u
0.027744659127086273,0.002662220316050916,Athens_21_14,NAM,Introduced,Athens,21,14,r
0.006506102170485538,0.02412044966171217,Athens_21_17,NAM,Introduced,Athens,21,17,r
0.03312455817725436,-0.005347261623061877,Athens_21_5,NAM,Introduced,Athens,21,5,r
0.023458162575051043,7.26424410334808e-4,Athens_21_6,NAM,Introduced,Athens,21,6,r
0.03165448006435695,0.004711698938350602,Athens_21_7,NAM,Introduced,Athens,21,7,r
0.01947706696383191,0.001292204268325009,Athens_21_8,NAM,Introduced,Athens,21,8,r
0.033470709123735905,0.0011372901751418511,Athens_21_9,NAM,Introduced,Athens,21,9,r
0.013409951435660998,-0.013560512946286449,Athens_22_10,NAM,Introduced,Athens,22,10,r
0.04022588015495736,-0.012085794567608393,Athens_22_13,NAM,Introduced,Athens,22,13,r
0.0166951187543102,0.006820164028731825,Athens_22_14,NAM,Introduced,Athens,22,14,r
0.02104950626792532,0.007552509799426078,Athens_22_15,NAM,Introduced,Athens,22,15,r
0.018097104489668628,0.011854096831405226,Athens_22_16,NAM,Introduced,Athens,22,16,r
0.04754029187500088,-0.009846868405770733,Athens_22_17,NAM,Introduced,Athens,22,17,r
0.03006427731695188,-0.010264682328753801,Athens_22_19,NAM,Introduced,Athens,22,19,r
0.025614844244923014,0.018181715878076713,Athens_22_3,NAM,Introduced,Athens,22,3,r
0.018389088818967895,-0.0032226796858867194,Athens_23_10,NAM,Introduced,Athens,23,10,r
0.03608108379590183,-0.007189192404258918,Athens_23_11,NAM,Introduced,Athens,23,11,r
0.019919789749551,0.011193516623002832,Athens_23_12,NAM,Introduced,Athens,23,12,r
0.0308512386883613,0.003918042352479943,Athens_23_14,NAM,Introduced,Athens,23,14,r
0.02446312847242171,-0.01177389965696384,Athens_23_15,NAM,Introduced,Athens,23,15,r
0.022140243832104067,-0.00519560920345296,Athens_23_18,NAM,Introduced,Athens,23,18,r
0.0325510755073239,-0.011527868069792233,Athens_23_7,NAM,Introduced,Athens,23,7,r
0.023108623111900567,-0.002187675317134593,Athens_24_12,NAM,Introduced,Athens,24,12,r
0.035111451657907765,4.7740860295522424e-4,Athens_24_14,NAM,Introduced,Athens,24,14,r
0.01987233008740773,-0.01836749297306084,Athens_24_18,NAM,Introduced,Athens,24,18,r
0.025127855023846877,3.128663022887032e-4,Athens_24_19,NAM,Introduced,Athens,24,19,r
0.014746216799934117,0.0036636579588305604,Athens_24_2,NAM,Introduced,Athens,24,2,r
0.03796021329741833,0.0057250805274106625,Athens_24_4,NAM,Introduced,Athens,24,4,r
0.026827687014650548,0.012807671716695508,Athens_24_9,NAM,Introduced,Athens,24,9,r
0.02905071580192527,-0.03654552311037976,Athens_25_12,NAM,Introduced,Athens,25,12,r
0.002429427806668624,0.009662580277512236,Athens_25_16,NAM,Introduced,Athens,25,16,r
9.100368475952344e-4,-0.002863210169145124,Athens_25_18,NAM,Introduced,Athens,25,18,r
0.014125266493473574,0.006384607965998072,Athens_25_2,NAM,Introduced,Athens,25,2,r
0.0011320011071769577,-0.04457935212030235,Athens_25_20,NAM,Introduced,Athens,25,20,r
0.03718736710484905,-0.028115197452874524,Athens_25_21,NAM,Introduced,Athens,25,21,r
-0.01815310635951171,-0.013045649707684029,Athens_25_3,NAM,Introduced,Athens,25,3,r
-0.021728233439566532,0.027135460534128922,Athens_25_6,NAM,Introduced,Athens,25,6,r
0.01224039357946238,0.03392131674636084,Athens_6_1,NAM,Introduced,Athens,6,1,u
0.0012462173710849726,0.01071282317575808,Athens_6_13,NAM,Introduced,Athens,6,13,u
0.009795319077333295,0.0191554750619837,Athens_6_16,NAM,Introduced,Athens,6,16,u
0.01809138487962849,0.03116830972245109,Athens_6_17,NAM,Introduced,Athens,6,17,u
-0.00386360398172663,0.016569398902008935,Athens_6_19,NAM,Introduced,Athens,6,19,u
0.01692905647300353,0.011211737420282211,Athens_6_5,NAM,Introduced,Athens,6,5,u
0.01689914744405563,0.015517657073713503,Athens_6_6,NAM,Introduced,Athens,6,6,u
0.013953438035265851,8.520431132129239e-4,Athens_7_13,NAM,Introduced,Athens,7,13,u
0.008028079655039086,0.015274890850407653,Athens_7_14,NAM,Introduced,Athens,7,14,u
0.023482713817579014,0.01485338975823217,Athens_7_18,NAM,Introduced,Athens,7,18,u
0.006447013293432005,0.004386383084873261,Athens_7_20,NAM,Introduced,Athens,7,20,u
0.012718374531945825,-0.004369881445458376,Athens_7_4,NAM,Introduced,Athens,7,4,u
0.024974831004502318,0.028351375155206995,Athens_7_5,NAM,Introduced,Athens,7,5,u
0.023963622028187713,0.014489537020570575,Athens_7_6,NAM,Introduced,Athens,7,6,u
0.009174455854516615,0.0029669469327008578,Athens_8_16,NAM,Introduced,Athens,8,16,u
-0.001232100516292657,0.018645039032654274,Athens_8_18,NAM,Introduced,Athens,8,18,u
0.003390566808308724,0.008655486144386115,Athens_8_2,NAM,Introduced,Athens,8,2,u
-0.002129338990211326,0.0036577598715778047,Athens_8_20,NAM,Introduced,Athens,8,20,u
0.0053590700950576844,0.024663208502420778,Athens_8_3,NAM,Introduced,Athens,8,3,u
0.014798088414857614,0.006883264489504274,Athens_8_7,NAM,Introduced,Athens,8,7,u
0.01881777206355283,1.1939752872709591e-4,Athens_9_12,NAM,Introduced,Athens,9,12,u
0.015128359903943452,0.012048529313910109,Athens_9_18,NAM,Introduced,Athens,9,18,u
0.011475151878185935,0.005231187190080055,Athens_9_19,NAM,Introduced,Athens,9,19,u
-0.011629018542157442,-0.008186254527840832,Athens_9_2,NAM,Introduced,Athens,9,2,u
0.0205367085831264,0.004759177150876687,Athens_9_20,NAM,Introduced,Athens,9,20,u
0.017937662810837446,0.011668760960353186,Athens_9_3,NAM,Introduced,Athens,9,3,u
0.01665258916623367,0.0010264643937258624,Athens_9_7,NAM,Introduced,Athens,9,7,u
-0.02812227232820188,0.011754562679803847,Bogota_1_2,SAM,Introduced,Bogota,1,2,u
-0.018986224367668142,-0.004350128502641695,Bogota_1_3,SAM,Introduced,Bogota,1,3,u
-0.0148387775220523,0.012262051147047866,Bogota_1_6,SAM,Introduced,Bogota,1,6,u
-0.008252463564300374,0.00667394336113266,Bogota_2_1,SAM,Introduced,Bogota,2,1,u
-0.008580754223110438,-0.019975724925779214,Bogota_3_10,SAM,Introduced,Bogota,3,10,u
0.01477615948342025,5.653109777652746e-4,Bogota_3_3,SAM,Introduced,Bogota,3,3,u
0.014607725236574474,-0.0069688806279580165,Bogota_3_4,SAM,Introduced,Bogota,3,4,u
-0.010786851880814814,-0.017956952234142436,Bogota_3_6,SAM,Introduced,Bogota,3,6,u
0.016502945221860885,0.009522098442878704,Bogota_36_2,SAM,Introduced,Bogota,36,2,r
-0.003239055502986319,0.01627105533008544,Bogota_36_3,SAM,Introduced,Bogota,36,3,r
0.0034174519008772497,0.026884035161469432,Bogota_36_7,SAM,Introduced,Bogota,36,7,r
0.005900039365172636,-0.02580087122119966,Bogota_37_10,SAM,Introduced,Bogota,37,10,r
-0.005468679891584452,0.011132378433360414,Bogota_38_10,SAM,Introduced,Bogota,38,10,r
0.013907548178850503,0.009667763610761163,Bogota_38_2,SAM,Introduced,Bogota,38,2,r
-0.01860299301335222,0.022567412552153575,Bogota_38_3,SAM,Introduced,Bogota,38,3,r
0.009232266134411292,-0.005666328248348759,Bogota_38_7,SAM,Introduced,Bogota,38,7,r
-0.0010965470389013292,0.022292696248431724,Bogota_39_1,SAM,Introduced,Bogota,39,1,r
0.01432972051699801,0.014619455543940283,Bogota_39_3,SAM,Introduced,Bogota,39,3,r
0.006273520888632463,-0.011921964596064252,Bogota_39_4,SAM,Introduced,Bogota,39,4,r
-0.0154321654227875,-7.89731895261946e-5,Bogota_39_5,SAM,Introduced,Bogota,39,5,r
-0.006360015050504215,0.030170991931036294,Bogota_39_7,SAM,Introduced,Bogota,39,7,r
0.012893114408442813,0.00893853845219981,Bogota_39_9,SAM,Introduced,Bogota,39,9,r
-0.009300354065743118,0.0018837492942788932,Bogota_4_1,SAM,Introduced,Bogota,4,1,u
0.00695174608044954,0.00785245191779487,Bogota_4_2,SAM,Introduced,Bogota,4,2,u
-0.006741745050814046,0.0062655062982186725,Bogota_4_3,SAM,Introduced,Bogota,4,3,u
8.406525306406389e-4,0.015076627728510135,Bogota_4_4,SAM,Introduced,Bogota,4,4,u
-0.013520092824888825,-0.005404644954356856,Bogota_4_5,SAM,Introduced,Bogota,4,5,u
-0.007763839679607909,0.005650606297552913,Bogota_4_6,SAM,Introduced,Bogota,4,6,u
0.007094812196935966,-0.006908570990475236,Bogota_4_8,SAM,Introduced,Bogota,4,8,u
0.0014293525174893804,-0.02171263318109816,Bogota_4_9,SAM,Introduced,Bogota,4,9,u
0.01396629319068627,-0.022637921864962187,Bogota_40_2,SAM,Introduced,Bogota,40,2,r
0.007876046520776985,-0.007550699817599274,Bogota_40_4,SAM,Introduced,Bogota,40,4,r
0.03250241821918924,-0.0032823173575495415,Bogota_40_5,SAM,Introduced,Bogota,40,5,r
0.004911610377437677,0.0066009782205430165,Bogota_40_6,SAM,Introduced,Bogota,40,6,r
-0.005637046022641002,0.0186635616888254,Bogota_40_9,SAM,Introduced,Bogota,40,9,r
-0.005812678761468344,-0.035376465332395766,Bogota_5_1,SAM,Introduced,Bogota,5,1,u
-0.010220033727538724,0.020358114215544575,Bogota_5_2,SAM,Introduced,Bogota,5,2,u
0.025302435291696273,0.008906858213676299,Bogota_5_3,SAM,Introduced,Bogota,5,3,u
-0.00848660834192429,0.016861032392097748,Bogota_5_5,SAM,Introduced,Bogota,5,5,u
0.007485341759601393,-7.413798644233602e-4,Bogota_5_6,SAM,Introduced,Bogota,5,6,u
0.0086697056143772,-0.004916102267398411,Bogota_5_7,SAM,Introduced,Bogota,5,7,u
-0.0038328645127450045,-0.0010458032366073334,Bogota_5_8,SAM,Introduced,Bogota,5,8,u
0.03110037877034581,0.008620480281352566,Buen_Air_1_11,SAM,Introduced,Buenos_Aires,1,11,r
0.032786062725700886,-0.01181683088081973,Buen_Air_1_19,SAM,Introduced,Buenos_Aires,1,19,r
0.015371295991817916,0.004821428350920728,Buen_Air_1_20,SAM,Introduced,Buenos_Aires,1,20,r
0.02616205560391058,-0.006638930506277928,Buen_Air_1_5,SAM,Introduced,Buenos_Aires,1,5,r
0.03680159140004046,-0.010315574926221602,Buen_Air_1_6,SAM,Introduced,Buenos_Aires,1,6,r
0.02424787448138078,0.0075360253463049335,Buen_Air_18_13,SAM,Introduced,Buenos_Aires,18,13,u
0.02996597895577047,-0.019587844493705885,Buen_Air_18_15,SAM,Introduced,Buenos_Aires,18,15,u
0.02363837005439367,0.009925196625684108,Buen_Air_18_17,SAM,Introduced,Buenos_Aires,18,17,u
0.026793319312351575,0.003246735195898502,Buen_Air_18_2,SAM,Introduced,Buenos_Aires,18,2,u
0.008839357853349198,0.008223142279878944,Buen_Air_18_3,SAM,Introduced,Buenos_Aires,18,3,u
0.02404422561823132,0.011034456998206684,Buen_Air_18_4,SAM,Introduced,Buenos_Aires,18,4,u
0.01631477052175394,0.0015462680526608108,Buen_Air_18_9,SAM,Introduced,Buenos_Aires,18,9,u
0.03497650463047666,0.0061228744202585835,Buen_Air_19_1,SAM,Introduced,Buenos_Aires,19,1,u
0.020350912236246108,-0.015029419396482467,Buen_Air_19_11,SAM,Introduced,Buenos_Aires,19,11,u
0.008181841044516398,0.009003467213999703,Buen_Air_19_13,SAM,Introduced,Buenos_Aires,19,13,u
0.03141285064885361,0.0015301630972849839,Buen_Air_19_17,SAM,Introduced,Buenos_Aires,19,17,u
0.02189723913707848,0.007441499743727,Buen_Air_19_19,SAM,Introduced,Buenos_Aires,19,19,u
0.01352509104929728,0.012866402990809619,Buen_Air_19_2,SAM,Introduced,Buenos_Aires,19,2,u
0.03062194209261264,0.008824558284646091,Buen_Air_19_3,SAM,Introduced,Buenos_Aires,19,3,u
0.009118365423523483,0.00817158159380218,Buen_Air_19_6,SAM,Introduced,Buenos_Aires,19,6,u
0.028475996584066264,0.013973424096641852,Buen_Air_2_12,SAM,Introduced,Buenos_Aires,2,12,r
0.02447211428762054,8.268758766497535e-4,Buen_Air_2_16,SAM,Introduced,Buenos_Aires,2,16,r
0.017647564428883173,0.017508677494719484,Buen_Air_2_20,SAM,Introduced,Buenos_Aires,2,20,r
0.02607999981552805,0.013897832496148824,Buen_Air_2_5,SAM,Introduced,Buenos_Aires,2,5,r
0.02364146889546578,0.01591748918304103,Buen_Air_2_7,SAM,Introduced,Buenos_Aires,2,7,r
0.0299323085476299,-0.007798586982589125,Buen_Air_21_10,SAM,Introduced,Buenos_Aires,21,10,u
0.02198079337937095,-0.014784746571989327,Buen_Air_21_16,SAM,Introduced,Buenos_Aires,21,16,u
0.03158215948714527,-0.01009914944974373,Buen_Air_21_17,SAM,Introduced,Buenos_Aires,21,17,u
0.022831933471932225,-0.015646297390659248,Buen_Air_21_6,SAM,Introduced,Buenos_Aires,21,6,u
