city,seed,fst,num_sum,denom_sum,nSites,betaLog_Dist,pvalLog_Dist,betaLog_fromGlobalModel,sig
Landshut,27,0.001836605573880274,7.458470000000002,4061.0080390000003,232159,-0.356,0.19,-0.127,Not significant
Landshut,28,0.0019207221954538444,7.808002,4065.138633,232189,-0.356,0.19,-0.127,Not significant
Landshut,29,0.0019083006242612175,7.749972000000007,4061.190308,232145,-0.356,0.19,-0.127,Not significant
Landshut,3,0.002740003598284235,11.145177000000011,4067.577505,232211,-0.356,0.19,-0.127,Not significant
Landshut,30,0.002055839691008019,8.350427000000003,4061.808436,232194,-0.356,0.19,-0.127,Not significant
Landshut,31,0.001993451755306708,8.101484000000001,4064.048191,232233,-0.356,0.19,-0.127,Not significant
Landshut,32,0.00273267326530842,11.099616000000005,4061.816003,232109,-0.356,0.19,-0.127,Not significant
Landshut,33,0.0022577416316198412,9.173639,4063.19256,232211,-0.356,0.19,-0.127,Not significant
Landshut,34,0.0012019489608119185,4.876413,4057.088245,232178,-0.356,0.19,-0.127,Not significant
Landshut,35,0.0023424448167093746,9.506360000000008,4058.306916,232012,-0.356,0.19,-0.127,Not significant
Landshut,36,0.0028347322295331394,11.507705000000003,4059.538633,232081,-0.356,0.19,-0.127,Not significant
Landshut,37,0.0015306937864756243,6.216616,4061.306092,232196,-0.356,0.19,-0.127,Not significant
Landshut,38,0.0031352723301406008,12.749898000000007,4066.599854,232111,-0.356,0.19,-0.127,Not significant
Landshut,39,0.002445850556446557,9.935615000000002,4062.233064,232145,-0.356,0.19,-0.127,Not significant
Landshut,4,0.0027142938399828463,11.02803500000001,4062.9481,232143,-0.356,0.19,-0.127,Not significant
Landshut,40,0.0021133944055468164,8.585354,4062.352951,232204,-0.356,0.19,-0.127,Not significant
Landshut,41,0.0022656555047197917,9.211128,4065.546585,232225,-0.356,0.19,-0.127,Not significant
Landshut,42,0.004050536875417293,16.461400000000005,4064.004478,232186,-0.356,0.19,-0.127,Not significant
Landshut,43,0.0024885468106542914,10.116630000000004,4065.276151,232175,-0.356,0.19,-0.127,Not significant
Landshut,44,0.002075879613121775,8.431932,4061.859824,232164,-0.356,0.19,-0.127,Not significant
Landshut,45,0.002427665636941064,9.869129000000006,4065.275238,232203,-0.356,0.19,-0.127,Not significant
Landshut,46,0.0031758470771469796,12.910320000000002,4065.157952,232149,-0.356,0.19,-0.127,Not significant
Landshut,47,0.0027902425783304565,11.351045000000003,4068.121205,232229,-0.356,0.19,-0.127,Not significant
Landshut,48,0.00182400334380773,7.411535,4063.334108,232130,-0.356,0.19,-0.127,Not significant
Landshut,49,0.0021947894458331837,8.921906,4065.039595,232247,-0.356,0.19,-0.127,Not significant
Landshut,5,0.0016490320152530275,6.698800000000001,4062.261944,232220,-0.356,0.19,-0.127,Not significant
Landshut,50,0.002343817118237548,9.527518000000006,4064.957938,232211,-0.356,0.19,-0.127,Not significant
Landshut,51,0.0021541307713586802,8.752792000000001,4063.259351,232202,-0.356,0.19,-0.127,Not significant
Landshut,52,0.0023442763010004405,9.526263,4063.626372,232186,-0.356,0.19,-0.127,Not significant
Landshut,53,0.0022033736545471953,8.955902,4064.631517,232174,-0.356,0.19,-0.127,Not significant
Landshut,54,0.001994246310966686,8.098263,4060.81383,232193,-0.356,0.19,-0.127,Not significant
Landshut,55,0.0018320126037784463,7.444044000000001,4063.31484,232232,-0.356,0.19,-0.127,Not significant
Landshut,56,0.0025287105363939553,10.270439000000005,4061.532094,232026,-0.356,0.19,-0.127,Not significant
Landshut,57,0.00274415032966921,11.157838000000005,4066.044735,232113,-0.356,0.19,-0.127,Not significant
Landshut,58,0.002408125507224266,9.786248000000004,4063.844667,232145,-0.356,0.19,-0.127,Not significant
Landshut,59,0.0016429303913813441,6.679559000000002,4065.637251,232216,-0.356,0.19,-0.127,Not significant
Landshut,6,0.0013980457562132208,5.679443,4062.415679,232198,-0.356,0.19,-0.127,Not significant
Landshut,60,0.0027629621589734103,11.236243000000009,4066.7379260000002,232254,-0.356,0.19,-0.127,Not significant
Landshut,61,0.0025354137112654183,10.300541000000011,4062.666757,232195,-0.356,0.19,-0.127,Not significant
Landshut,62,0.0017304332274389938,7.023249000000003,4058.66513,232083,-0.356,0.19,-0.127,Not significant
Landshut,63,0.0017037735097216666,6.919248000000002,4061.131342,232118,-0.356,0.19,-0.127,Not significant
Landshut,64,0.002430529761130886,9.878059,4064.158834,232244,-0.356,0.19,-0.127,Not significant
Landshut,65,0.001939944164816359,7.883616,4063.836549,232193,-0.356,0.19,-0.127,Not significant
Landshut,66,0.002920801330704714,11.852565000000006,4057.983977,232020,-0.356,0.19,-0.127,Not significant
Landshut,67,0.0019227028450174253,7.815449,4064.824172,232241,-0.356,0.19,-0.127,Not significant
Landshut,68,0.002762892104293437,11.239229000000009,4067.921792,232223,-0.356,0.19,-0.127,Not significant
Landshut,69,0.0025517870138449038,10.374748000000007,4065.6794409999998,232151,-0.356,0.19,-0.127,Not significant
Landshut,7,0.002215699725516684,9.004418000000006,4063.916196,232163,-0.356,0.19,-0.127,Not significant
Landshut,70,0.0021794760237211558,8.860525000000004,4065.438162,232200,-0.356,0.19,-0.127,Not significant
Landshut,71,0.0026028854160757113,10.581793000000005,4065.408694,232194,-0.356,0.19,-0.127,Not significant
Landshut,72,0.0016986056792875277,6.899280000000001,4061.731386,232118,-0.356,0.19,-0.127,Not significant
Landshut,73,0.0022472110310119736,9.127781,4061.826359,232201,-0.356,0.19,-0.127,Not significant
Landshut,74,0.0018763965811188653,7.626444,4064.409452,232179,-0.356,0.19,-0.127,Not significant
Landshut,75,0.0023745315046636187,9.657426000000008,4067.08691,232138,-0.356,0.19,-0.127,Not significant
Landshut,76,0.002132712033495229,8.663179000000001,4062.0481640000003,232183,-0.356,0.19,-0.127,Not significant
Landshut,77,0.0023927667905816693,9.73075100000001,4066.736064,232179,-0.356,0.19,-0.127,Not significant
Landshut,78,0.0014891229775710365,6.050231,4062.949193,232198,-0.356,0.19,-0.127,Not significant
Landshut,79,0.0025828798012638965,10.499065000000009,4064.8678250000003,232202,-0.356,0.19,-0.127,Not significant
Landshut,8,0.0027118806802369803,11.014913000000009,4061.724795,232157,-0.356,0.19,-0.127,Not significant
Landshut,80,0.002644923965227534,10.751099000000009,4064.804562,232133,-0.356,0.19,-0.127,Not significant
Landshut,81,0.001630889293570212,6.623098000000003,4061.034692,232200,-0.356,0.19,-0.127,Not significant
Landshut,82,0.002619513408997355,10.647946000000008,4064.856459,232204,-0.356,0.19,-0.127,Not significant
Landshut,83,0.0031888489031467976,12.967915000000007,4066.644546,232071,-0.356,0.19,-0.127,Not significant
Landshut,84,0.0019983688829082746,8.119291,4062.959081,232169,-0.356,0.19,-0.127,Not significant
Landshut,85,0.0015729000555786382,6.390206000000001,4062.690428,232156,-0.356,0.19,-0.127,Not significant
Landshut,86,0.002718871586138748,11.044536000000004,4062.176403,232056,-0.356,0.19,-0.127,Not significant
Landshut,87,0.001827086450778846,7.421992,4062.200777,232215,-0.356,0.19,-0.127,Not significant
Landshut,88,0.0018368938779825463,7.457378000000005,4059.776174,232211,-0.356,0.19,-0.127,Not significant
Landshut,89,0.0017722729670136708,7.194776,4059.631972,232151,-0.356,0.19,-0.127,Not significant
Landshut,9,0.002391539469254715,9.712596000000003,4061.2317399999997,232164,-0.356,0.19,-0.127,Not significant
Landshut,90,0.0020379930015668375,8.282319,4063.958509,232134,-0.356,0.19,-0.127,Not significant
Landshut,91,0.0022137147614355607,9.005153000000004,4067.892195,232164,-0.356,0.19,-0.127,Not significant
Landshut,92,0.001849681436012095,7.516577000000002,4063.714353,232192,-0.356,0.19,-0.127,Not significant
Landshut,93,0.0028339554786427973,11.521252000000002,4065.431545,232189,-0.356,0.19,-0.127,Not significant
Landshut,94,0.0022366204943147267,9.088345000000004,4063.4274,232179,-0.356,0.19,-0.127,Not significant
Landshut,95,0.0033247241929375434,13.526071000000009,4068.328744,232192,-0.356,0.19,-0.127,Not significant
Landshut,96,0.0013413639230697128,5.454921,4066.697267,232220,-0.356,0.19,-0.127,Not significant
Landshut,97,0.0021122084651001524,8.585676000000001,4064.786285,232258,-0.356,0.19,-0.127,Not significant
Landshut,98,0.0028429028376848395,11.565517000000003,4068.206921,232230,-0.356,0.19,-0.127,Not significant
Landshut,99,0.0016821887411251721,6.834804000000003,4063.042293,232185,-0.356,0.19,-0.127,Not significant
Linkoping,1,0.004050112800400271,16.39466200000001,4047.951948,229333,4.106,0,3.357,Significantly positive
Linkoping,10,0.00269912290315998,10.92586700000001,4047.932381,229645,4.106,0,3.357,Significantly positive
Linkoping,100,0.0032785349673204863,13.262973000000004,4045.396231,229526,4.106,0,3.357,Significantly positive
Linkoping,11,0.002743789088408728,11.091567000000001,4042.426966,229456,4.106,0,3.357,Significantly positive
Linkoping,12,0.0020575259264029515,8.329289000000001,4048.2060970000002,229616,4.106,0,3.357,Significantly positive
Linkoping,13,0.0042800914554155635,17.34858100000001,4053.320164,229520,4.106,0,3.357,Significantly positive
Linkoping,14,0.0035702302578106723,14.457670000000007,4049.506322,229650,4.106,0,3.357,Significantly positive
Linkoping,15,0.004236342072598212,17.15513600000001,4049.516235,229555,4.106,0,3.357,Significantly positive
Linkoping,16,0.00477486003167433,19.358951000000005,4054.34942,229595,4.106,0,3.357,Significantly positive
Linkoping,17,0.002543909600048354,10.299250000000008,4048.591192,229485,4.106,0,3.357,Significantly positive
Linkoping,18,0.002383088669561446,9.642941,4046.404619,229723,4.106,0,3.357,Significantly positive
Linkoping,19,0.0042158278115061,17.078885000000007,4051.134383,229597,4.106,0,3.357,Significantly positive
Linkoping,2,0.002948477545060525,11.929622000000013,4046.027761,229623,4.106,0,3.357,Significantly positive
Linkoping,20,0.004231012863086725,17.151851000000004,4053.840429,229570,4.106,0,3.357,Significantly positive
Linkoping,21,0.0030397125424840225,12.310221000000011,4049.797745,229602,4.106,0,3.357,Significantly positive
Linkoping,22,0.0014975316998455828,6.055593,4043.71607,229638,4.106,0,3.357,Significantly positive
Linkoping,23,0.004559603091258439,18.483626,4053.779601,229587,4.106,0,3.357,Significantly positive
Linkoping,24,0.0026255362463177986,10.624541,4046.61753,229614,4.106,0,3.357,Significantly positive
Linkoping,25,0.0025940979574216355,10.488081000000008,4043.055109,229523,4.106,0,3.357,Significantly positive
Linkoping,26,0.0050225489463239514,20.338652,4049.468152,229522,4.106,0,3.357,Significantly positive
Linkoping,27,0.005021075064195109,20.289794,4040.9262439999998,229085,4.106,0,3.357,Significantly positive
Linkoping,28,0.002698588594124849,10.917536000000007,4045.646685,229698,4.106,0,3.357,Significantly positive
Linkoping,29,0.003366297564111893,13.612741000000012,4043.831759,229492,4.106,0,3.357,Significantly positive
Linkoping,3,0.00554863880823138,22.393487999999994,4035.852535,228914,4.106,0,3.357,Significantly positive
Linkoping,30,0.002290139310230166,9.269417,4047.534121,229611,4.106,0,3.357,Significantly positive
Linkoping,31,0.0016656754374807373,6.740544,4046.7331440000003,229636,4.106,0,3.357,Significantly positive
Linkoping,32,0.0035821146577366602,14.514258000000016,4051.868627,229425,4.106,0,3.357,Significantly positive
Linkoping,33,0.0037326366674628763,15.077089000000017,4039.259736,229308,4.106,0,3.357,Significantly positive
Linkoping,34,0.003258962837295964,13.148233000000001,4034.48387,229202,4.106,0,3.357,Significantly positive
Linkoping,35,0.00169139306159193,6.848771,4049.189485,229596,4.106,0,3.357,Significantly positive
Linkoping,36,0.0025359861370302895,10.254613,4043.639218,229596,4.106,0,3.357,Significantly positive
Linkoping,37,0.0030416820080683125,12.319628000000009,4050.2682290000002,229523,4.106,0,3.357,Significantly positive
Linkoping,38,0.0021271900410923393,8.602986,4044.295918,229546,4.106,0,3.357,Significantly positive
Linkoping,39,0.0019989200226977867,8.087408,4045.888734,229546,4.106,0,3.357,Significantly positive
Linkoping,4,0.002177370602348568,8.810661000000001,4046.468245,229675,4.106,0,3.357,Significantly positive
Linkoping,40,0.002230376556481787,9.019324,4043.857067,229680,4.106,0,3.357,Significantly positive
Linkoping,41,0.0017776689283026455,7.191322000000003,4045.366314,229609,4.106,0,3.357,Significantly positive
Linkoping,42,0.0025536357362897005,10.334715000000006,4047.0592,229579,4.106,0,3.357,Significantly positive
Linkoping,43,0.0026580196354088724,10.760723000000006,4048.398611,229576,4.106,0,3.357,Significantly positive
Linkoping,44,0.002423157433494784,9.794450000000005,4042.019666,229430,4.106,0,3.357,Significantly positive
Linkoping,45,0.004608472001900607,18.692752000000002,4056.171328,229578,4.106,0,3.357,Significantly positive
Linkoping,46,0.0035844101176903797,14.526992000000009,4052.826413,229586,4.106,0,3.357,Significantly positive
Linkoping,47,0.004448147530595932,17.975159,4041.0438,229403,4.106,0,3.357,Significantly positive
Linkoping,48,0.0024608701660594626,9.962564,4048.390743,229657,4.106,0,3.357,Significantly positive
Linkoping,49,0.0031517205211494077,12.736132000000014,4041.00932,229366,4.106,0,3.357,Significantly positive
Linkoping,5,0.002847312721040323,11.531293000000005,4049.886377,229621,4.106,0,3.357,Significantly positive
Linkoping,50,0.003323039344116378,13.449247000000009,4047.272875,229299,4.106,0,3.357,Significantly positive
Linkoping,51,0.0025572880747959338,10.344247000000003,4045.006545,229570,4.106,0,3.357,Significantly positive
Linkoping,52,0.002514632181467287,10.17201,4045.1283789999998,229567,4.106,0,3.357,Significantly positive
Linkoping,53,0.0048866708397598034,19.823889999999995,4056.7270949999997,229532,4.106,0,3.357,Significantly positive
Linkoping,54,0.003450307436107306,13.966116000000008,4047.7888590000002,229620,4.106,0,3.357,Significantly positive
Linkoping,55,0.0034349438478116605,13.905055,4048.1171209999998,229547,4.106,0,3.357,Significantly positive
Linkoping,56,0.0036086837163191304,14.608769000000015,4048.226486,229650,4.106,0,3.357,Significantly positive
Linkoping,57,0.0035430282668181983,14.350539000000014,4050.359726,229600,4.106,0,3.357,Significantly positive
Linkoping,58,0.002387551810449514,9.664323000000001,4047.796139,229594,4.106,0,3.357,Significantly positive
Linkoping,59,0.0019080803961129187,7.714274,4042.95019,229445,4.106,0,3.357,Significantly positive
Linkoping,6,0.003356500149626822,13.583863000000013,4047.031847,229411,4.106,0,3.357,Significantly positive
Linkoping,60,0.003056484687133816,12.37628900000001,4049.190579,229581,4.106,0,3.357,Significantly positive
Linkoping,61,0.002018305517903626,8.171336,4048.6120300000002,229583,4.106,0,3.357,Significantly positive
Linkoping,62,0.0029318768205966075,11.858742000000012,4044.761334,229151,4.106,0,3.357,Significantly positive
Linkoping,63,0.0038805531458911136,15.690175000000012,4043.283112,229404,4.106,0,3.357,Significantly positive
Linkoping,64,0.004060997022415142,16.440275000000018,4048.33466,229134,4.106,0,3.357,Significantly positive
Linkoping,65,0.0020567282707344933,8.308010000000001,4039.430059,229544,4.106,0,3.357,Significantly positive
Linkoping,66,0.0031284379738476843,12.653396000000004,4044.637006,229540,4.106,0,3.357,Significantly positive
Linkoping,67,0.004413972466675733,17.878446000000007,4050.420825,229367,4.106,0,3.357,Significantly positive
Linkoping,68,0.0027665390149241255,11.199401000000009,4048.163044,229558,4.106,0,3.357,Significantly positive
Linkoping,69,0.003366995286199046,13.640546,4051.251885,229670,4.106,0,3.357,Significantly positive
Linkoping,7,0.003293140928419627,13.331360000000013,4048.220313,229665,4.106,0,3.357,Significantly positive
Linkoping,70,0.005093229536232749,20.630781999999996,4050.628752,229501,4.106,0,3.357,Significantly positive
Linkoping,71,0.0034255058292849997,13.875778000000002,4050.723803,229566,4.106,0,3.357,Significantly positive
Linkoping,72,0.0034500580453245256,13.955224000000003,4044.924409,229501,4.106,0,3.357,Significantly positive
Linkoping,73,0.0016472289578488481,6.664197000000001,4045.701703,229544,4.106,0,3.357,Significantly positive
Linkoping,74,0.002819085198948145,11.389503000000005,4040.141463,229144,4.106,0,3.357,Significantly positive
Linkoping,75,0.0019143151980309573,7.744922,4045.792463,229516,4.106,0,3.357,Significantly positive
Linkoping,76,0.003840317443463529,15.531797000000013,4044.404461,229460,4.106,0,3.357,Significantly positive
Linkoping,77,0.005519719316729429,22.282202999999996,4036.836245,229270,4.106,0,3.357,Significantly positive
Linkoping,78,0.0033988015396703925,13.755385000000011,4047.128036,229260,4.106,0,3.357,Significantly positive
Linkoping,79,0.0030477570247067244,12.31597600000001,4040.996674,229018,4.106,0,3.357,Significantly positive
Linkoping,8,0.0046531686582002,18.839365000000008,4048.717419,229315,4.106,0,3.357,Significantly positive
Linkoping,80,0.0019751382047354313,7.988972000000001,4044.7660730000002,229683,4.106,0,3.357,Significantly positive
Linkoping,81,0.0027670110107513514,11.187588000000002,4043.203282,229615,4.106,0,3.357,Significantly positive
Linkoping,82,0.004452813341233013,18.033274000000002,4049.8607549999997,229525,4.106,0,3.357,Significantly positive
Linkoping,83,0.0024102869998419377,9.736539,4039.576615,229338,4.106,0,3.357,Significantly positive
Linkoping,84,0.0019653465203195645,7.951804,4046.006095,229671,4.106,0,3.357,Significantly positive
Linkoping,85,0.002551147384428114,10.311055000000005,4041.732384,229496,4.106,0,3.357,Significantly positive
Linkoping,86,0.0022627982986394893,9.148862000000003,4043.162842,229540,4.106,0,3.357,Significantly positive
Linkoping,87,0.0024801978104629628,10.038100000000009,4047.298146,229479,4.106,0,3.357,Significantly positive
Linkoping,88,0.002438387563952337,9.866429000000002,4046.292372,229454,4.106,0,3.357,Significantly positive
Linkoping,89,0.00431217641645538,17.472373000000008,4051.868781,229628,4.106,0,3.357,Significantly positive
Linkoping,9,0.0017102012919319085,6.908956,4039.849597,229599,4.106,0,3.357,Significantly positive
Linkoping,90,0.0018149107859641088,7.340489,4044.545361,229581,4.106,0,3.357,Significantly positive
Linkoping,91,0.0037481236958190798,15.175390000000014,4048.796473,229398,4.106,0,3.357,Significantly positive
Linkoping,92,0.0027511607526038173,11.13147600000001,4046.101628,229630,4.106,0,3.357,Significantly positive
Linkoping,93,0.002668068498472774,10.784934,4042.225305,229450,4.106,0,3.357,Significantly positive
Linkoping,94,0.0017845387940683838,7.213277,4042.095932,229583,4.106,0,3.357,Significantly positive
Linkoping,95,0.003710829091886398,15.039156000000013,4052.775169,229568,4.106,0,3.357,Significantly positive
Linkoping,96,0.002877279927447743,11.636765000000004,4044.363181,229658,4.106,0,3.357,Significantly positive
Linkoping,97,0.0019841397488358893,8.022096,4043.110373,229604,4.106,0,3.357,Significantly positive
Linkoping,98,0.003481278371452831,14.080645000000011,4044.676552,229552,4.106,0,3.357,Significantly positive
Linkoping,99,0.004191171244400875,16.892904000000005,4030.592647,228962,4.106,0,3.357,Significantly positive
Loja,1,0.0033838301307471575,13.109641000000002,3874.201864,228789,1.113,0,1.571,Significantly positive
Loja,10,0.0035163355008627152,13.631040000000008,3876.490169,228768,1.113,0,1.571,Significantly positive
Loja,100,0.0038605359156065992,14.961593000000006,3875.522292,228867,1.113,0,1.571,Significantly positive
Loja,11,0.0051764715546387865,20.067073,3876.592924,228681,1.113,0,1.571,Significantly positive
Loja,12,0.0036679750641863984,14.22413,3877.9244,228792,1.113,0,1.571,Significantly positive
Loja,13,0.0028050183422596645,10.86527100000001,3873.511569,228823,1.113,0,1.571,Significantly positive
Loja,14,0.005277789688035334,20.457331999999997,3876.117316,228630,1.113,0,1.571,Significantly positive
Loja,15,0.004456389992374007,17.311470000000003,3884.639816,228850,1.113,0,1.571,Significantly positive
Loja,16,0.0037257774812436083,14.426603000000005,3872.105372,228761,1.113,0,1.571,Significantly positive
Loja,17,0.0037934093978853963,14.689334,3872.33026,228852,1.113,0,1.571,Significantly positive
Loja,18,0.005123508392080575,19.869855999999995,3878.173798,228785,1.113,0,1.571,Significantly positive
Loja,19,0.0041009418946205065,15.900986000000012,3877.398512,228802,1.113,0,1.571,Significantly positive
Loja,2,0.005528069229842285,21.415115999999994,3873.887086,228497,1.113,0,1.571,Significantly positive
Loja,20,0.0044805179619107115,17.398604000000002,3883.168006,228867,1.113,0,1.571,Significantly positive
Loja,21,0.0029274211772048813,11.343978000000002,3875.075472,228737,1.113,0,1.571,Significantly positive
Loja,22,0.003405764237005977,13.196442000000001,3874.737381,228815,1.113,0,1.571,Significantly positive
Loja,23,0.005434069108389555,21.101152999999996,3883.121944,228793,1.113,0,1.571,Significantly positive
Loja,24,0.003903900254362271,15.118692000000012,3872.714725,228627,1.113,0,1.571,Significantly positive
Loja,25,0.004499139407326834,17.447062000000003,3877.866503,228590,1.113,0,1.571,Significantly positive
Loja,26,0.004184068424173107,16.19594000000001,3870.859259,228536,1.113,0,1.571,Significantly positive
Loja,27,0.0056163329753985015,21.727695999999987,3868.662363,228288,1.113,0,1.571,Significantly positive
Loja,28,0.004429633144238381,17.173719000000002,3877.007066,228638,1.113,0,1.571,Significantly positive
Loja,29,0.004004419352307057,15.522016000000013,3876.221403,228806,1.113,0,1.571,Significantly positive
Loja,3,0.004604817750426606,17.870508,3880.828508,228807,1.113,0,1.571,Significantly positive
Loja,30,0.003964181650693045,15.347104000000003,3871.4431759999998,228728,1.113,0,1.571,Significantly positive
Loja,31,0.0028163710357932146,10.906439,3872.514971,228790,1.113,0,1.571,Significantly positive
Loja,32,0.0027282006610294817,10.531609,3860.276537,228383,1.113,0,1.571,Significantly positive
Loja,33,0.004525694311881216,17.50926,3868.8560899999998,228555,1.113,0,1.571,Significantly positive
Loja,34,0.0036288376291850337,14.022377000000006,3864.151123,228595,1.113,0,1.571,Significantly positive
Loja,35,0.003928078623030745,15.184052000000001,3865.516314,228288,1.113,0,1.571,Significantly positive
Loja,36,0.004543182688924777,17.613362000000006,3876.877336,228700,1.113,0,1.571,Significantly positive
Loja,37,0.0037725606038117665,14.616060000000001,3874.307542,228795,1.113,0,1.571,Significantly positive
Loja,38,0.005003169850199514,19.413027,3880.145504,228756,1.113,0,1.571,Significantly positive
Loja,39,0.004017089493072008,15.574961000000016,3877.175509,228814,1.113,0,1.571,Significantly positive
Loja,4,0.0036028334674836704,13.939654,3869.080857,228821,1.113,0,1.571,Significantly positive
Loja,40,0.0046301302377232696,17.916792,3869.608646,228531,1.113,0,1.571,Significantly positive
Loja,41,0.0036505169053291826,14.123949000000003,3869.027145,228705,1.113,0,1.571,Significantly positive
Loja,42,0.004551275072711016,17.643941,3876.70284,228739,1.113,0,1.571,Significantly positive
Loja,43,0.003254640132541516,12.584828,3866.734105,228606,1.113,0,1.571,Significantly positive
Loja,44,0.005352461598273152,20.758824,3878.369535,228633,1.113,0,1.571,Significantly positive
Loja,45,0.004163226264882582,16.11063600000001,3869.747877,228724,1.113,0,1.571,Significantly positive
Loja,46,0.0030641232169961214,11.871366,3874.310907,228748,1.113,0,1.571,Significantly positive
Loja,47,0.00416348324969051,16.123717,3872.650863,228767,1.113,0,1.571,Significantly positive
Loja,48,0.0040471972076506066,15.669639000000014,3871.726085,228529,1.113,0,1.571,Significantly positive
Loja,49,0.005326669787420145,20.666277999999995,3879.774573,228795,1.113,0,1.571,Significantly positive
Loja,5,0.004039002015773423,15.568901000000002,3854.640562,228201,1.113,0,1.571,Significantly positive
Loja,50,0.0037374268288884473,14.468569000000006,3871.26482,228782,1.113,0,1.571,Significantly positive
Loja,51,0.005613358269799856,21.763304999999992,3877.056114,228785,1.113,0,1.571,Significantly positive
Loja,52,0.004351296220554998,16.871830000000003,3877.426207,228751,1.113,0,1.571,Significantly positive
Loja,53,0.003725817141633968,14.423968000000002,3871.356927,228674,1.113,0,1.571,Significantly positive
Loja,54,0.004152743020326971,16.089037000000015,3874.315584,228672,1.113,0,1.571,Significantly positive
Loja,55,0.005050921420742617,19.571274999999996,3874.793007,228739,1.113,0,1.571,Significantly positive
Loja,56,0.0025737983262086868,9.947478,3864.901884,228528,1.113,0,1.571,Significantly positive
Loja,57,0.004121827013353606,15.964233000000002,3873.0963110000002,228778,1.113,0,1.571,Significantly positive
Loja,58,0.005888013348615914,22.832453999999988,3877.785706,228668,1.113,0,1.571,Significantly positive
Loja,59,0.005061422985820832,19.634899000000004,3879.323869,228658,1.113,0,1.571,Significantly positive
Loja,6,0.002854037880016538,11.047284,3870.755913,228673,1.113,0,1.571,Significantly positive
Loja,60,0.003973656537025598,15.315056000000006,3854.146894,228204,1.113,0,1.571,Significantly positive
Loja,61,0.003958203360549646,15.337792000000002,3874.937845,228697,1.113,0,1.571,Significantly positive
Loja,62,0.004263324741868065,16.500661000000008,3870.373945,228545,1.113,0,1.571,Significantly positive
Loja,63,0.004280753310927673,16.58820000000001,3875.065624,228822,1.113,0,1.571,Significantly positive
Loja,64,0.004158504014935479,16.088798000000008,3868.890818,228550,1.113,0,1.571,Significantly positive
Loja,65,0.004178341354114595,16.191457000000003,3875.091963,228791,1.113,0,1.571,Significantly positive
Loja,66,0.005576252805815924,21.629131999999995,3878.793296,228791,1.113,0,1.571,Significantly positive
Loja,67,0.00514387749822315,19.960005,3880.3422140000002,228712,1.113,0,1.571,Significantly positive
Loja,68,0.005402351597960641,20.956629999999997,3879.168103,228767,1.113,0,1.571,Significantly positive
Loja,69,0.004631247578849852,17.974967,3881.236469,228864,1.113,0,1.571,Significantly positive
Loja,7,0.003735624902506022,14.473231000000016,3874.380158,228805,1.113,0,1.571,Significantly positive
Loja,70,0.002784149789196128,10.773215,3869.481104,228634,1.113,0,1.571,Significantly positive
Loja,71,0.005261734654332509,20.37798,3872.863483,228673,1.113,0,1.571,Significantly positive
Loja,72,0.0057905698178120696,22.464766999999995,3879.543414,228528,1.113,0,1.571,Significantly positive
Loja,73,0.004248152369488588,16.460903000000002,3874.838181,228697,1.113,0,1.571,Significantly positive
Loja,74,0.0044060971481209065,17.065130000000003,3873.071661,228872,1.113,0,1.571,Significantly positive
Loja,75,0.004469879267473594,17.338016000000003,3878.855549,228695,1.113,0,1.571,Significantly positive
Loja,76,0.002680780483582159,10.384734,3873.772606,228740,1.113,0,1.571,Significantly positive
Loja,77,0.005115464415959887,19.791706999999995,3868.995147,228421,1.113,0,1.571,Significantly positive
Loja,78,0.004847149610328878,18.761498,3870.624905,228675,1.113,0,1.571,Significantly positive
Loja,79,0.00455117902337298,17.649116000000003,3877.921723,228753,1.113,0,1.571,Significantly positive
Loja,8,0.0036456182931119247,14.123537000000002,3874.112939,228828,1.113,0,1.571,Significantly positive
Loja,80,0.005769983784301653,22.407765999999995,3883.505888,228673,1.113,0,1.571,Significantly positive
Loja,81,0.003814769952120543,14.780053000000002,3874.428389,228834,1.113,0,1.571,Significantly positive
Loja,82,0.005354445069291243,20.777627,3880.444515,228652,1.113,0,1.571,Significantly positive
Loja,83,0.004570899031267231,17.683575000000005,3868.730173,228687,1.113,0,1.571,Significantly positive
Loja,84,0.0032213238931987267,12.478663000000001,3873.768492,228864,1.113,0,1.571,Significantly positive
Loja,85,0.004369504782272961,16.934629,3875.64034,228694,1.113,0,1.571,Significantly positive
Loja,86,0.005525161077307174,21.437178999999997,3879.919282,228658,1.113,0,1.571,Significantly positive
Loja,87,0.0038881804478297435,15.072906000000014,3876.596316,228722,1.113,0,1.571,Significantly positive
Loja,88,0.004322064690903391,16.742677000000008,3873.768256,228621,1.113,0,1.571,Significantly positive
Loja,89,0.0031941193437106134,12.378792,3875.4945159999997,228843,1.113,0,1.571,Significantly positive
Loja,9,0.0036156439216560006,13.950255000000004,3858.304441,228395,1.113,0,1.571,Significantly positive
Loja,90,0.005464345501520913,21.179581000000002,3875.959343,228638,1.113,0,1.571,Significantly positive
Loja,91,0.004792965822915157,18.573976,3875.257343,228801,1.113,0,1.571,Significantly positive
Loja,92,0.006513574670679589,25.25407799999999,3877.145696,228415,1.113,0,1.571,Significantly positive
Loja,93,0.0034596003211016975,13.399320000000001,3873.083234,228821,1.113,0,1.571,Significantly positive
Loja,94,0.003828804154605631,14.842627000000002,3876.569916,228839,1.113,0,1.571,Significantly positive
Loja,95,0.003519201484907869,13.633238000000004,3873.957788,228725,1.113,0,1.571,Significantly positive
