City,Population,Plant,Transect,Latitude,Longitude,Distance,Tissue,Plate,Notes,Qubit_conc,,,,,,
Toronto,55,8,B,43.64228065,-79.6307686,20.21078893,NA,NA,Tube empty,,,,,,,
Toronto,55,9,B,43.64228065,-79.6307686,20.21078893,Infl,7,,9.64,,,,,,
Toronto,55,10,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,38.6,,,,,,
Toronto,55,11,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,44,,,,,,
Toronto,55,12,B,43.64228065,-79.6307686,20.21078893,Stolon,7,,22.6,,,,,,
Toronto,55,13,B,43.64228065,-79.6307686,20.21078893,Petiole/Infl,7,,7.26,,,,,,
Toronto,55,14,B,43.64228065,-79.6307686,20.21078893,Petiole,7,,26.6,,,,,,
Toronto,55,15,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,0,,,,,,
Toronto,55,16,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,3.96,,,,,,
Toronto,55,17,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole/Stolon,7,,8.28,,,,,,
Toronto,55,18,B,43.64228065,-79.6307686,20.21078893,Leaf/Petiole,7,,33,,,,,,
Toronto,55,19,B,43.64228065,-79.6307686,20.21078893,Petiole/Stolon,7,,6.8,,,,,,
Toronto,55,20,B,43.64228065,-79.6307686,20.21078893,Petiole/Infl,7,,5.3,,,,,,
Toronto,56,1,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,19.1,,,,,,
Toronto,56,2,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,24.8,,,,,,
Toronto,56,3,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,5.6,,,,,,
Toronto,56,4,B,43.63520223,-79.63887687,20.93525295,Stolon/Inf,7,,7.94,,,,,,
Toronto,56,5,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,17.9,,,,,,
Toronto,56,6,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,31.6,,,,,,
Toronto,56,7,B,43.63520223,-79.63887687,20.93525295,Stolon,7,,3.84,,,,,,
Toronto,56,8,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,6.74,,,,,,
Toronto,56,9,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,11.6,,,,,,
Toronto,56,10,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,8.68,,,,,,
Toronto,56,11,B,43.63520223,-79.63887687,20.93525295,Petiole,7,,2.76,,,,,,
Toronto,56,12,B,43.63520223,-79.63887687,20.93525295,Petiole/Infl,7,,12.5,,,,,,
Toronto,56,13,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,11.7,,,,,,
Toronto,56,14,B,43.63520223,-79.63887687,20.93525295,NA,NA,Tube empty,,,,,,,
Toronto,56,15,B,43.63520223,-79.63887687,20.93525295,Leaf/Petiole,7,,16.5,,,,,,
Toronto,56,16,B,43.63520223,-79.63887687,20.93525295,Leaf/Petiole/Stolon,7,,2.56,,,,,,
Toronto,56,17,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,4.98,,,,,,
Toronto,56,18,B,43.63520223,-79.63887687,20.93525295,Petiole,7,,18.1,,,,,,
Toronto,56,19,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon/Inf,7,,8.28,,,,,,
Toronto,56,20,B,43.63520223,-79.63887687,20.93525295,Petiole/Stolon,7,,29.4,,,,,,
Toronto,77,1,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,2,B,43.446351,-79.79789595,40.94554357,Stolon/Inf,8,,28,,,,,,
Toronto,77,3,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,4,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,5,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,6,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,7,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,8,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,9,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,10,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,11,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,12,B,43.446351,-79.79789595,40.94554357,Petiole,8,,28.2,,,,,,
Toronto,77,13,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,14,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,15,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,16,B,43.446351,-79.79789595,40.94554357,NA,NA,Tube empty,,,,,,,
Toronto,77,17,B,43.446351,-79.79789595,40.94554357,Petiole/stolon,8,,82.2,,,,,,
Toronto,77,18,B,43.446351,-79.79789595,40.94554357,Petiole/stolon,8,,41.2,,,,,,
Toronto,77,19,B,43.446351,-79.79789595,40.94554357,NA,NA,No Tube,,,,,,,
Toronto,77,20,B,43.446351,-79.79789595,40.94554357,NA,NA,No Tube,,,,,,,
Toronto,78,1,B,43.43697531,-79.80823568,42.22817092,Stolon,8,,13.8,,,,,,
Toronto,78,2,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,22.4,,,,,,
Toronto,78,3,B,43.43697531,-79.80823568,42.22817092,Stolon,8,,27.6,,,,,,
Toronto,78,4,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,48.8,,,,,,
Toronto,78,5,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,6,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,50.6,,,,,,
Toronto,78,7,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,3.28,,,,,,
Toronto,78,8,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,9,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,2.88,,,,,,
Toronto,78,10,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,11,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,12,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,13,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,14,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,15,B,43.43697531,-79.80823568,42.22817092,Petiole,8,,4.74,,,,,,
Toronto,78,16,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,78,17,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,16.5,,,,,,
Toronto,78,18,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,0,,,,,,
Toronto,78,19,B,43.43697531,-79.80823568,42.22817092,Petiole/Stolon,8,,7.1,,,,,,
Toronto,78,20,B,43.43697531,-79.80823568,42.22817092,NA,NA,Tube empty,,,,,,,
Toronto,79,1,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,2,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,3,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,4,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,5,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,6,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,7,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,8,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,9,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,10,B,43.43666174,-79.82504026,43.36108087,Stolon,8,,9.38,,,,,,
Toronto,79,11,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,12,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,13,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,14,B,43.43666174,-79.82504026,43.36108087,Stolon,8,,41.8,,,,,,
Toronto,79,15,B,43.43666174,-79.82504026,43.36108087,Stolon,8,,21.8,,,,,,
Toronto,79,16,B,43.43666174,-79.82504026,43.36108087,NA,NA,Tube empty,,,,,,,
Toronto,79,17,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,,19.8,,,,,,
Toronto,79,18,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,,16.1,,,,,,
Toronto,79,19,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,,17.8,,,,,,
Toronto,79,20,B,43.43666174,-79.82504026,43.36108087,Petiole/Stolon,8,,23.8,,,,,,
Toronto,80,1,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,,0,,,,,,
Toronto,80,2,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,3,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,,26.2,,,,,,
Toronto,80,4,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,80,5,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,6,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,7,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,80,8,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,9,B,43.4281789,-79.83364941,44.46925638,Stolon,,,5.26,,,,,,
Toronto,80,10,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,80,11,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,12,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,80,13,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,14,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,15,B,43.4281789,-79.83364941,44.46925638,NA,NA,Tube empty,,,,,,,
Toronto,80,16,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,,12.3,,,,,,
Toronto,80,17,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,80,18,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,,30,,,,,,
Toronto,80,19,B,43.4281789,-79.83364941,44.46925638,Petiole/Stolon,8,,5.62,,,,,,
Toronto,80,20,B,43.4281789,-79.83364941,44.46925638,NA,NA,No tube,,,,,,,
Toronto,81,1,B,43.41100034,-79.83634158,45.76323785,Petiole/Stolon,8,,6.14,,,,,,
Toronto,81,2,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,20.8,,,,,,
Toronto,81,3,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,41.2,,,,,,
Toronto,81,4,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,28.8,,,,,,
Toronto,81,5,B,43.41100034,-79.83634158,45.76323785,Stolon,8,,13.9,,,,,,
Toronto,81,6,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,0,,,,,,
Toronto,81,7,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,33.2,,,,,,
Toronto,81,8,B,43.41100034,-79.83634158,45.76323785,Stolon,8,,16.2,,,,,,
Toronto,81,9,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,,,,,,,
Toronto,81,10,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,,,,,,,
Toronto,81,11,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,,,,,,,
Toronto,81,12,B,43.41100034,-79.83634158,45.76323785,Stolon,8,,55.8,,,,,,
Toronto,81,13,B,43.41100034,-79.83634158,45.76323785,NA,NA,Tube empty,,,,,,,
Toronto,81,14,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,12.1,,,,,,
Toronto,81,15,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,57.6,,,,,,
Toronto,81,16,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,0,,,,,,
Toronto,81,17,B,43.41100034,-79.83634158,45.76323785,Petiole/stolon,8,,26.2,,,,,,
Toronto,81,18,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,93.8,,,,,,
Toronto,81,19,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,83.4,,,,,,
Toronto,81,20,B,43.41100034,-79.83634158,45.76323785,Leaf/Petiole/Stolon,8,,20.4,,,,,,
Toronto,82,1,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,2,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,10.6,,,,,,
Toronto,82,3,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,4,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,5,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,6,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,36.6,,,,,,
Toronto,82,7,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,35.2,,,,,,
Toronto,82,8,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,9,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,,2.1,,,,,,
Toronto,82,10,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,,9.62,,,,,,
Toronto,82,11,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,12,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,98.6,,,,,,
Toronto,82,13,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,36.6,,,,,,
Toronto,82,14,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,15,B,43.40464167,-79.84302214,46.61916112,NA,NA,Tube empty,,,,,,,
Toronto,82,16,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,0,,,,,,
Toronto,82,17,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,,50.8,,,,,,
Toronto,82,18,B,43.40464167,-79.84302214,46.61916112,Leaf,8,,35.2,,,,,,
Toronto,82,19,B,43.40464167,-79.84302214,46.61916112,Petiole/Stolon,8,,42,,,,,,
Toronto,82,20,B,43.40464167,-79.84302214,46.61916112,Leaf/Petiole/Stolon,8,,0,,,,,,
Toronto,83,1,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,,,,,,,
Toronto,83,2,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,11.6,,,,,,
Toronto,83,3,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,3.2,,,,,,
Toronto,83,4,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,,,,,,,
Toronto,83,5,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,41.8,,,,,,
Toronto,83,6,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,,,,,,,
Toronto,83,7,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,,,,,,,
Toronto,83,8,B,43.3983028,-79.85073545,47.54144406,NA,NA,Tube empty,,,,,,,
Toronto,83,9,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,33.6,,,,,,
Toronto,83,10,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,,23.2,,,,,,
Toronto,83,11,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,53.2,,,,,,
Toronto,83,12,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,35.4,,,,,,
Toronto,83,13,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,25.2,,,,,,
Toronto,83,14,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,49.6,,,,,,
Toronto,83,15,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole/Stolon,8,,34,,,,,,
Toronto,83,16,B,43.3983028,-79.85073545,47.54144406,Petiole/Stolon,8,,65,,,,,,
Toronto,83,17,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,,21.4,,,,,,
Toronto,83,18,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,,108,,,,,,
Toronto,83,19,B,43.3983028,-79.85073545,47.54144406,Leaf/Petiole,8,,10.6,,,,,,
Toronto,83,20,B,43.3983028,-79.85073545,47.54144406,NA,NA,No tube,,,,,,,
Toronto,95,1,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,,7.84,,,,,,
Toronto,95,2,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,,43.6,,,,,,
Toronto,95,3,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,9.6,,,,,,
Toronto,95,4,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,58.2,,,,,,
Toronto,95,5,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,14,,,,,,
Toronto,95,6,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,,14.8,,,,,,
Toronto,95,7,C,43.95298206,-78.9600189,47.19441734,Leaf,9,,7.2,,,,,,
Toronto,95,8,C,43.95298206,-78.9600189,47.19441734,Leaf,9,,16.4,,,,,,
Toronto,95,9,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,,8.28,,,,,,
Toronto,95,10,C,43.95298206,-78.9600189,47.19441734,Petiole/Stolon,9,,48,,,,,,
Toronto,95,11,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,11.5,,,,,,
Toronto,95,12,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,42.6,,,,,,
Toronto,95,13,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,93.8,,,,,,
Toronto,95,14,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,,72.8,,,,,,
Toronto,95,15,C,43.95298206,-78.9600189,47.19441734,Leaf,9,,47.4,,,,,,
Toronto,95,16,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Inf,9,,0,,,,,,
Toronto,95,17,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole,9,,46.4,,,,,,
Toronto,95,18,C,43.95298206,-78.9600189,47.19441734,Petiole,9,,17.7,,,,,,
Toronto,95,19,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,16.2,,,,,,
Toronto,95,20,C,43.95298206,-78.9600189,47.19441734,Leaf/Petiole/Stolon,9,,22,,,,,,
Toronto,96,1,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,,19.7,,,,,,
Toronto,96,2,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,12.3,,,,,,
Toronto,96,3,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,,27.4,,,,,,
Toronto,96,4,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,,31.2,,,,,,
Toronto,96,5,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,17.1,,,,,,
Toronto,96,6,C,43.95415941,-78.97423694,46.47891353,Leaf,9,,0,,,,,,
Toronto,96,7,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,0,,,,,,
Toronto,96,8,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,,3.4,,,,,,
Toronto,96,9,C,43.95415941,-78.97423694,46.47891353,Leaf,9,,7.94,,,,,,
Toronto,96,10,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,,0,,,,,,
Toronto,96,11,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,22.6,,,,,,
Toronto,96,12,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,4.98,,,,,,
Toronto,96,13,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,15.6,,,,,,
Toronto,96,14,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,,2.98,,,,,,
Toronto,96,15,C,43.95415941,-78.97423694,46.47891353,Leaf,9,,0,,,,,,
Toronto,96,16,C,43.95415941,-78.97423694,46.47891353,Leaf,9,,0,,,,,,
Toronto,96,17,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,,5.36,,,,,,
Toronto,96,18,C,43.95415941,-78.97423694,46.47891353,Petiole/stolon,9,,6.24,,,,,,
Toronto,96,19,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole/Stolon,9,,22.4,,,,,,
Toronto,96,20,C,43.95415941,-78.97423694,46.47891353,Leaf/Petiole,9,,4.5,,,,,,
Toronto,115,1,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,20.6,,,,,,
Toronto,115,2,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,10.1,,,,,,
Toronto,115,3,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,6.64,,,,,,
Toronto,115,4,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,,0,,,,,,
Toronto,115,5,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,37.4,,,,,,
Toronto,115,6,C,43.83430312,-79.26242083,21.96157436,Leaf,9,,28.2,,,,,,
Toronto,115,7,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,9.02,,,,,,
Toronto,115,8,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,0,,,,,,
Toronto,115,9,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,17.4,,,,,,
Toronto,115,10,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,22,,,,,,
Toronto,115,11,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,44.6,,,,,,
Toronto,115,12,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,12.7,,,,,,
Toronto,115,13,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,,43.4,,,,,,
Toronto,115,14,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,18.4,,,,,,
Toronto,115,15,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole,9,,67.4,,,,,,
Toronto,115,16,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,6.96,,,,,,
Toronto,115,17,C,43.83430312,-79.26242083,21.96157436,Leaf/Petiole/Stolon,9,,27.2,,,,,,
Toronto,115,18,C,43.83430312,-79.26242083,21.96157436,Petiole/Stolon,9,,10.5,,,,,,
Toronto,115,19,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,,,,,,,
Toronto,115,20,C,43.83430312,-79.26242083,21.96157436,NA,NA,No tube,,,,,,,
Toronto,116,1,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,,60.2,,,,,,
Toronto,116,2,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,,8.02,,,,,,
Toronto,116,3,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,,21.8,,,,,,
Toronto,116,4,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,,15.6,,,,,,
Toronto,116,5,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole/Stolon,9,,8.12,,,,,,
Toronto,116,6,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,0,,,,,,
Toronto,116,7,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,35.8,,,,,,
Toronto,116,8,C,43.83251828,-79.27349158,21.41111605,Leaf,9,,10.5,,,,,,
Toronto,116,9,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,25,,,,,,
Toronto,116,10,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,,4.98,,,,,,
Toronto,116,11,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,26,,,,,,
Toronto,116,12,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,,17.9,,,,,,
Toronto,116,13,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,20.4,,,,,,
Toronto,116,14,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,,5.22,,,,,,
Toronto,116,15,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,17.8,,,,,,
Toronto,116,16,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,25.6,,,,,,
Toronto,116,17,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,22.2,,,,,,
Toronto,116,18,C,43.83251828,-79.27349158,21.41111605,Leaf/Petiole,9,,15.4,,,,,,
Toronto,116,19,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,7.48,,,,,,
Toronto,116,20,C,43.83251828,-79.27349158,21.41111605,Petiole/Stolon,9,,8.94,,,,,,
Toronto,117,1,C,43.82853877,-79.28746333,20.57363502,Leaf,9,,16.6,,,,,,
Toronto,117,2,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,10.9,,,,,,
Toronto,117,3,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,13.8,,,,,,
Toronto,117,4,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,15.8,,,,,,
Toronto,117,5,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,13.7,,,,,,
Toronto,117,6,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,,18.8,,,,,,
Toronto,117,7,C,43.82853877,-79.28746333,20.57363502,Leaf,9,,0,,,,,,
Toronto,117,8,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,25.6,,,,,,
Toronto,117,9,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,0,,,,,,
Toronto,117,10,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,0,,,,,,
Toronto,117,11,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,15.9,,,,,,
Toronto,117,12,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,,9.12,,,,,,
Toronto,117,13,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole,9,,8.12,,,,,,
Toronto,117,14,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,5.58,,,,,,
Toronto,117,15,C,43.82853877,-79.28746333,20.57363502,Leaf/Petiole/Stolon,9,,2.86,,,,,,
Toronto,117,16,C,43.82853877,-79.28746333,20.57363502,Petiole/Stolon,9,,0,,,,,,
