City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Distance
Toronto,18,A,11,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,12,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,13,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,14,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,15,43.8811002,-79.49240805,0,NA,1,26.58912224
Toronto,18,A,16,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,17,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,18,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,18,A,19,43.8811002,-79.49240805,0,NA,0,26.58912224
Toronto,18,A,20,43.8811002,-79.49240805,1,NA,1,26.58912224
Toronto,19,A,1,43.87065459,-79.48960918,0,1,NA,25.42104217
Toronto,19,A,2,43.87065459,-79.48960918,0,1,NA,25.42104217
Toronto,19,A,3,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,19,A,4,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,5,43.87065459,-79.48960918,0,1,NA,25.42104217
Toronto,19,A,6,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,7,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,8,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,9,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,10,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,11,43.87065459,-79.48960918,0,1,NA,25.42104217
Toronto,19,A,12,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,13,43.87065459,-79.48960918,0,NA,NA,25.42104217
Toronto,19,A,14,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,19,A,15,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,19,A,16,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,17,43.87065459,-79.48960918,1,1,NA,25.42104217
Toronto,19,A,18,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,19,A,19,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,19,A,20,43.87065459,-79.48960918,0,0,NA,25.42104217
Toronto,2,A,1,44.01968437,-79.52537587,1,NA,1,42.06986657
Toronto,2,A,2,44.01968437,-79.52537587,0,NA,0,42.06986657
Toronto,2,A,3,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,4,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,5,44.01968437,-79.52537587,1,NA,1,42.06986657
Toronto,2,A,6,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,18,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,19,44.01968437,-79.52537587,1,NA,1,42.06986657
Toronto,2,A,7,44.01968437,-79.52537587,1,NA,1,42.06986657
Toronto,2,A,8,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,9,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,10,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,11,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,12,44.01968437,-79.52537587,0,NA,0,42.06986657
Toronto,2,A,13,44.01968437,-79.52537587,0,NA,0,42.06986657
Toronto,2,A,14,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,15,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,16,44.01968437,-79.52537587,1,NA,1,42.06986657
Toronto,2,A,17,44.01968437,-79.52537587,0,NA,1,42.06986657
Toronto,2,A,20,44.01968437,-79.52537587,0,NA,0,42.06986657
Toronto,20,A,1,43.86150469,-79.48793643,0,NA,1,24.42108999
Toronto,20,A,2,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,3,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,4,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,5,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,6,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,7,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,8,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,9,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,10,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,11,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,13,43.86150469,-79.48793643,0,NA,1,24.42108999
Toronto,20,A,14,43.86150469,-79.48793643,0,NA,1,24.42108999
Toronto,20,A,15,43.86150469,-79.48793643,0,NA,0,24.42108999
Toronto,20,A,12,43.86150469,-79.48793643,0,NA,1,24.42108999
Toronto,20,A,17,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,18,43.86150469,-79.48793643,0,NA,NA,24.42108999
Toronto,20,A,19,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,16,43.86150469,-79.48793643,1,NA,1,24.42108999
Toronto,20,A,20,43.86150469,-79.48793643,0,NA,1,24.42108999
Toronto,21,A,2,43.85038448,-79.48520713,0,1,NA,23.18850033
Toronto,21,A,3,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,4,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,1,43.85038448,-79.48520713,1,1,NA,23.18850033
Toronto,21,A,15,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,16,43.85038448,-79.48520713,1,1,NA,23.18850033
Toronto,21,A,17,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,5,43.85038448,-79.48520713,0,1,NA,23.18850033
Toronto,21,A,6,43.85038448,-79.48520713,0,1,NA,23.18850033
Toronto,21,A,7,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,8,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,9,43.85038448,-79.48520713,0,1,NA,23.18850033
Toronto,21,A,10,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,11,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,12,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,13,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,14,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,21,A,19,43.85038448,-79.48520713,1,1,NA,23.18850033
Toronto,21,A,20,43.85038448,-79.48520713,1,1,NA,23.18850033
Toronto,21,A,18,43.85038448,-79.48520713,0,0,NA,23.18850033
Toronto,22,A,14,43.83598273,-79.48183193,0,NA,0,21.60093823
Toronto,22,A,12,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,13,43.83598273,-79.48183193,1,NA,1,21.60093823
Toronto,22,A,1,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,2,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,3,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,4,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,5,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,6,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,7,43.83598273,-79.48183193,0,NA,0,21.60093823
Toronto,22,A,8,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,9,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,10,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,11,43.83598273,-79.48183193,1,NA,1,21.60093823
Toronto,22,A,15,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,16,43.83598273,-79.48183193,0,NA,0,21.60093823
Toronto,22,A,17,43.83598273,-79.48183193,1,NA,1,21.60093823
Toronto,22,A,18,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,19,43.83598273,-79.48183193,0,NA,1,21.60093823
Toronto,22,A,20,43.83598273,-79.48183193,0,NA,0,21.60093823
Toronto,23,A,1,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,2,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,3,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,4,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,5,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,6,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,7,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,8,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,9,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,10,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,11,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,23,A,12,43.82418131,-79.47900514,1,1,NA,20.3023865
Toronto,23,A,13,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,23,A,14,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,23,A,15,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,16,43.82418131,-79.47900514,0,0,NA,20.3023865
Toronto,23,A,17,43.82418131,-79.47900514,0,NA,NA,20.3023865
Toronto,23,A,18,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,23,A,19,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,23,A,20,43.82418131,-79.47900514,0,1,NA,20.3023865
Toronto,24,A,1,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,2,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,3,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,4,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,5,43.81359026,-79.47643065,0,NA,1,19.13965057
Toronto,24,A,6,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,7,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,8,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,9,43.81359026,-79.47643065,0,NA,1,19.13965057
Toronto,24,A,10,43.81359026,-79.47643065,0,NA,0,19.13965057
Toronto,24,A,11,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,12,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,13,43.81359026,-79.47643065,0,NA,0,19.13965057
Toronto,24,A,14,43.81359026,-79.47643065,0,NA,1,19.13965057
Toronto,24,A,15,43.81359026,-79.47643065,0,NA,0,19.13965057
Toronto,24,A,16,43.81359026,-79.47643065,0,NA,1,19.13965057
Toronto,24,A,17,43.81359026,-79.47643065,0,NA,0,19.13965057
Toronto,24,A,18,43.81359026,-79.47643065,0,NA,0,19.13965057
Toronto,24,A,19,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,24,A,20,43.81359026,-79.47643065,1,NA,1,19.13965057
Toronto,25,A,1,43.80455856,-79.47471928,0,1,NA,18.16767392
Toronto,25,A,2,43.80455856,-79.47471928,0,1,NA,18.16767392
Toronto,25,A,3,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,4,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,5,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,6,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,7,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,8,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,9,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,10,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,11,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,12,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,13,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,14,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,15,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,16,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,17,43.80455856,-79.47471928,0,1,NA,18.16767392
Toronto,25,A,18,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,25,A,19,43.80455856,-79.47471928,1,1,NA,18.16767392
Toronto,25,A,20,43.80455856,-79.47471928,0,0,NA,18.16767392
Toronto,26,A,1,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,2,43.79253295,-79.47182664,1,NA,1,16.85949733
Toronto,26,A,3,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,4,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,5,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,6,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,7,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,8,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,9,43.79253295,-79.47182664,1,NA,1,16.85949733
Toronto,26,A,10,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,11,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,12,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,13,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,14,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,18,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,15,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,16,43.79253295,-79.47182664,0,NA,1,16.85949733
Toronto,26,A,17,43.79253295,-79.47182664,0,NA,0,16.85949733
Toronto,26,A,19,43.79253295,-79.47182664,1,NA,1,16.85949733
Toronto,26,A,20,43.79253295,-79.47182664,0,NA,NA,16.85949733
Toronto,27,A,7,43.78137166,-79.47130456,0,1,NA,15.73281914
Toronto,27,A,1,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,2,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,3,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,4,43.78137166,-79.47130456,0,1,NA,15.73281914
Toronto,27,A,5,43.78137166,-79.47130456,0,1,NA,15.73281914
Toronto,27,A,6,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,20,43.78137166,-79.47130456,0,1,NA,15.73281914
Toronto,27,A,8,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,9,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,10,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,11,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,12,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,13,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,14,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,15,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,16,43.78137166,-79.47130456,0,0,NA,15.73281914
Toronto,27,A,17,43.78137166,-79.47130456,0,1,NA,15.73281914
Toronto,27,A,18,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,27,A,19,43.78137166,-79.47130456,1,1,NA,15.73281914
Toronto,28,A,15,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,1,43.77236212,-79.46798618,1,NA,1,14.72390268
Toronto,28,A,2,43.77236212,-79.46798618,1,NA,1,14.72390268
Toronto,28,A,3,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,4,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,5,43.77236212,-79.46798618,1,NA,1,14.72390268
Toronto,28,A,6,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,7,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,28,A,8,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,9,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,10,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,11,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,28,A,12,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,13,43.77236212,-79.46798618,1,NA,1,14.72390268
Toronto,28,A,14,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,16,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,28,A,17,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,28,A,18,43.77236212,-79.46798618,0,NA,1,14.72390268
Toronto,28,A,19,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,28,A,20,43.77236212,-79.46798618,0,NA,0,14.72390268
Toronto,29,A,1,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,2,43.76264866,-79.46586661,0,1,NA,13.69924385
Toronto,29,A,3,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,4,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,5,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,6,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,7,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,8,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,9,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,10,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,11,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,12,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,13,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,14,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,15,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,16,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,17,43.76264866,-79.46586661,1,1,NA,13.69924385
Toronto,29,A,18,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,29,A,19,43.76264866,-79.46586661,0,1,NA,13.69924385
Toronto,29,A,20,43.76264866,-79.46586661,0,0,NA,13.69924385
Toronto,3,A,11,44.01056937,-79.52316198,0,1,NA,41.04714354
Toronto,3,A,12,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,1,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,2,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,3,44.01056937,-79.52316198,0,1,NA,41.04714354
Toronto,3,A,4,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,5,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,6,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,7,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,8,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,9,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,10,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,15,44.01056937,-79.52316198,0,1,NA,41.04714354
Toronto,3,A,16,44.01056937,-79.52316198,0,NA,NA,41.04714354
Toronto,3,A,13,44.01056937,-79.52316198,1,1,NA,41.04714354
Toronto,3,A,14,44.01056937,-79.52316198,1,1,NA,41.04714354
Toronto,3,A,19,44.01056937,-79.52316198,0,1,NA,41.04714354
Toronto,3,A,20,44.01056937,-79.52316198,0,0,NA,41.04714354
Toronto,3,A,17,44.01056937,-79.52316198,1,1,NA,41.04714354
Toronto,3,A,18,44.01056937,-79.52316198,1,1,NA,41.04714354
Toronto,30,A,1,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,2,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,3,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,4,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,5,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,6,43.75188371,-79.46404388,0,NA,1,12.59972102
Toronto,30,A,7,43.75188371,-79.46404388,1,NA,1,12.59972102
Toronto,30,A,8,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,9,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,10,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,11,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,12,43.75188371,-79.46404388,1,NA,1,12.59972102
Toronto,30,A,13,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,14,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,15,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,16,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,17,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,18,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,19,43.75188371,-79.46404388,0,NA,0,12.59972102
Toronto,30,A,20,43.75188371,-79.46404388,1,NA,1,12.59972102
Toronto,31,A,1,43.74526825,-79.43615832,1,1,NA,10.88449189
Toronto,31,A,2,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,3,43.74526825,-79.43615832,1,1,NA,10.88449189
Toronto,31,A,4,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,5,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,6,43.74526825,-79.43615832,0,1,NA,10.88449189
Toronto,31,A,7,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,8,43.74526825,-79.43615832,1,1,NA,10.88449189
Toronto,31,A,9,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,10,43.74526825,-79.43615832,1,1,NA,10.88449189
Toronto,31,A,11,43.74526825,-79.43615832,0,1,NA,10.88449189
Toronto,31,A,12,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,13,43.74526825,-79.43615832,0,1,NA,10.88449189
Toronto,31,A,14,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,15,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,16,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,17,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,18,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,19,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,31,A,20,43.74526825,-79.43615832,0,0,NA,10.88449189
Toronto,32,A,1,43.7369396,-79.43353511,1,NA,1,9.955814778
Toronto,32,A,3,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,4,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,5,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,6,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,7,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,8,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,9,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,10,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,11,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,12,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,13,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,14,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,15,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,16,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,20,43.7369396,-79.43353511,0,NA,1,9.955814778
Toronto,32,A,17,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,18,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,32,A,19,43.7369396,-79.43353511,0,NA,0,9.955814778
Toronto,33,A,10,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,1,43.72485836,-79.43082152,0,1,NA,8.657680052
Toronto,33,A,2,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,3,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,4,43.72485836,-79.43082152,0,1,NA,8.657680052
Toronto,33,A,5,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,6,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,7,43.72485836,-79.43082152,0,1,NA,8.657680052
Toronto,33,A,9,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,14,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,11,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,12,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,13,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,18,43.72485836,-79.43082152,0,1,NA,8.657680052
Toronto,33,A,15,43.72485836,-79.43082152,0,0,NA,8.657680052
Toronto,33,A,16,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,17,43.72485836,-79.43082152,0,1,NA,8.657680052
Toronto,33,A,19,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,33,A,20,43.72485836,-79.43082152,1,1,NA,8.657680052
Toronto,34,A,18,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,1,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,34,A,2,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,3,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,4,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,5,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,34,A,6,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,7,43.7147905,-79.42897945,1,NA,1,7.609965179
Toronto,34,A,8,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,9,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,10,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,11,43.7147905,-79.42897945,1,NA,1,7.609965179
Toronto,34,A,12,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,34,A,13,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,34,A,14,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,15,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,34,A,16,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,17,43.7147905,-79.42897945,1,NA,1,7.609965179
Toronto,34,A,19,43.7147905,-79.42897945,0,NA,1,7.609965179
Toronto,34,A,20,43.7147905,-79.42897945,0,NA,0,7.609965179
Toronto,35,A,1,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,2,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,3,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,4,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,5,43.70414094,-79.42665935,0,0,NA,6.514179985
Toronto,35,A,6,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,7,43.70414094,-79.42665935,1,1,NA,6.514179985
Toronto,35,A,8,43.70414094,-79.42665935,0,0,NA,6.514179985
